config_id,policy,scheme,k,circuit_key,algorithm,size,circuit_kind,circuit_median_tvd,circuit_q95_tvd,circuit_max_tvd,circuit_median_ssr,circuit_median_parallel_ssr,circuit_median_total_shots,circuit_median_max_backend_shots,subset_rows
b50_lb5_k10_eps0p001,aggregate_only_sync,confidence,1,dj_10_circuit,dj,10,circuit,0.0,0.0037642857142857027,0.0038857142857142697,0.0,0.0,20000.0,20000.0,5
b50_lb5_k10_eps0p001,aggregate_only_sync,confidence,1,dj_11_circuit,dj,11,circuit,0.0,0.0009945501285347205,0.001243187660668401,0.0,0.0,20000.0,20000.0,5
b50_lb5_k10_eps0p001,aggregate_only_sync,confidence,1,dj_12_circuit,dj,12,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k10_eps0p001,aggregate_only_sync,confidence,1,dj_13_circuit,dj,13,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k10_eps0p001,aggregate_only_sync,confidence,1,dj_14_circuit,dj,14,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k10_eps0p001,aggregate_only_sync,confidence,1,dj_15_circuit,dj,15,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k10_eps0p001,aggregate_only_sync,confidence,1,dj_4_circuit,dj,4,circuit,0.002831818181818162,0.005461666666666674,0.005625,0.76,0.76,4800.0,4800.0,5
b50_lb5_k10_eps0p001,aggregate_only_sync,confidence,1,dj_5_circuit,dj,5,circuit,0.003219230769230775,0.0035588759070224966,0.003575722543352588,0.5675,0.5675,8650.0,8650.0,5
b50_lb5_k10_eps0p001,aggregate_only_sync,confidence,1,dj_6_circuit,dj,6,circuit,0.0038766839378238586,0.004539655452464753,0.004641189427312782,0.4325,0.4325,11350.0,11350.0,5
b50_lb5_k10_eps0p001,aggregate_only_sync,confidence,1,dj_7_circuit,dj,7,circuit,0.0025348837209301983,0.0033014041745730496,0.003453225806451618,0.22499999999999998,0.22499999999999998,15500.0,15500.0,5
b50_lb5_k10_eps0p001,aggregate_only_sync,confidence,1,dj_8_circuit,dj,8,circuit,0.0017958224543080904,0.003183455797933444,0.003238461538461579,0.04249999999999998,0.04249999999999998,19150.0,19150.0,5
