circuit_key,algorithm,size,circuit_kind,config_id,scheme,k,subset_key,backends,backend_labels,weights,per_backend_shots,per_backend_last_stability_tvd,per_backend_stop_reason,per_backend_checks_performed,adaptive_shots_total,reference_shots_total,shots_saved,ssr,parallel_ssr,tvd,diversity_global,diversity_on_circuit
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,confidence,3,fake_fez+fake_marrakesh+fake_torino,"[""fake_fez"", ""fake_marrakesh"", ""fake_torino""]","[""fez"", ""marrakesh"", ""torino""]","[0.3294272999778688, 0.32686114725902554, 0.3437115527631058]","{""fake_fez"": 16050, ""fake_marrakesh"": 15150, ""fake_torino"": 17800}","{""fake_fez"": 0.004747545994239641, ""fake_marrakesh"": 0.0047848184818482615, ""fake_torino"": 0.00455024349874279}","{""fake_fez"": ""stable"", ""fake_marrakesh"": ""stable"", ""fake_torino"": ""stable""}","{""fake_fez"": 318, ""fake_marrakesh"": 300, ""fake_torino"": 353}",49000,60000,11000,0.18333333333333335,0.10999999999999999,0.017898554720316706,0.15444699074074064,0.125266666666665
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,uniform,3,fake_fez+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""sherbrooke"", ""torino""]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","{""fake_fez"": 16050, ""fake_sherbrooke"": 18150, ""fake_torino"": 17800}","{""fake_fez"": 0.004747545994239641, ""fake_sherbrooke"": 0.004604683195592237, ""fake_torino"": 0.00455024349874279}","{""fake_fez"": ""stable"", ""fake_sherbrooke"": ""stable"", ""fake_torino"": ""stable""}","{""fake_fez"": 318, ""fake_sherbrooke"": 360, ""fake_torino"": 353}",52000,60000,8000,0.1333333333333333,0.09250000000000003,0.016429231476410937,0.16263634259259266,0.1323833333333316
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,shot_proportional,3,fake_fez+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""sherbrooke"", ""torino""]","[0.30865384615384617, 0.3490384615384615, 0.3423076923076923]","{""fake_fez"": 16050, ""fake_sherbrooke"": 18150, ""fake_torino"": 17800}","{""fake_fez"": 0.004747545994239641, ""fake_sherbrooke"": 0.004604683195592237, ""fake_torino"": 0.00455024349874279}","{""fake_fez"": ""stable"", ""fake_sherbrooke"": ""stable"", ""fake_torino"": ""stable""}","{""fake_fez"": 318, ""fake_sherbrooke"": 360, ""fake_torino"": 353}",52000,60000,8000,0.1333333333333333,0.09250000000000003,0.016170817307692348,0.16263634259259266,0.1323833333333316
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,confidence,3,fake_fez+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""sherbrooke"", ""torino""]","[0.32526815664514963, 0.3353597779783371, 0.3393720653765132]","{""fake_fez"": 16050, ""fake_sherbrooke"": 18150, ""fake_torino"": 17800}","{""fake_fez"": 0.004747545994239641, ""fake_sherbrooke"": 0.004604683195592237, ""fake_torino"": 0.00455024349874279}","{""fake_fez"": ""stable"", ""fake_sherbrooke"": ""stable"", ""fake_torino"": ""stable""}","{""fake_fez"": 318, ""fake_sherbrooke"": 360, ""fake_torino"": 353}",52000,60000,8000,0.1333333333333333,0.09250000000000003,0.016344533441037194,0.16263634259259266,0.1323833333333316
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,uniform,3,fake_kyiv+fake_marrakesh+fake_sherbrooke,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke""]","[""kyiv"", ""marrakesh"", ""sherbrooke""]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","{""fake_kyiv"": 18650, ""fake_marrakesh"": 15150, ""fake_sherbrooke"": 18150}","{""fake_kyiv"": 0.004755162669371862, ""fake_marrakesh"": 0.0047848184818482615, ""fake_sherbrooke"": 0.004604683195592237}","{""fake_kyiv"": ""stable"", ""fake_marrakesh"": ""stable"", ""fake_sherbrooke"": ""stable""}","{""fake_kyiv"": 370, ""fake_marrakesh"": 300, ""fake_sherbrooke"": 360}",51950,60000,8050,0.13416666666666666,0.0675,0.016423214694123504,0.1884636574074076,0.16134999999999786
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,shot_proportional,3,fake_kyiv+fake_marrakesh+fake_sherbrooke,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke""]","[""kyiv"", ""marrakesh"", ""sherbrooke""]","[0.3589990375360924, 0.29162656400384984, 0.34937439846005774]","{""fake_kyiv"": 18650, ""fake_marrakesh"": 15150, ""fake_sherbrooke"": 18150}","{""fake_kyiv"": 0.004755162669371862, ""fake_marrakesh"": 0.0047848184818482615, ""fake_sherbrooke"": 0.004604683195592237}","{""fake_kyiv"": ""stable"", ""fake_marrakesh"": ""stable"", ""fake_sherbrooke"": ""stable""}","{""fake_kyiv"": 370, ""fake_marrakesh"": 300, ""fake_sherbrooke"": 360}",51950,60000,8050,0.13416666666666666,0.0675,0.0158667949951877,0.1884636574074076,0.16134999999999786
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,confidence,3,fake_kyiv+fake_marrakesh+fake_sherbrooke,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke""]","[""kyiv"", ""marrakesh"", ""sherbrooke""]","[0.3304166616120858, 0.32836877315131796, 0.34121456523659616]","{""fake_kyiv"": 18650, ""fake_marrakesh"": 15150, ""fake_sherbrooke"": 18150}","{""fake_kyiv"": 0.004755162669371862, ""fake_marrakesh"": 0.0047848184818482615, ""fake_sherbrooke"": 0.004604683195592237}","{""fake_kyiv"": ""stable"", ""fake_marrakesh"": ""stable"", ""fake_sherbrooke"": ""stable""}","{""fake_kyiv"": 370, ""fake_marrakesh"": 300, ""fake_sherbrooke"": 360}",51950,60000,8050,0.13416666666666666,0.0675,0.01634788554711389,0.1884636574074076,0.16134999999999786
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,uniform,3,fake_kyiv+fake_marrakesh+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""torino""]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","{""fake_kyiv"": 18650, ""fake_marrakesh"": 15150, ""fake_torino"": 17800}","{""fake_kyiv"": 0.004755162669371862, ""fake_marrakesh"": 0.0047848184818482615, ""fake_torino"": 0.00455024349874279}","{""fake_kyiv"": ""stable"", ""fake_marrakesh"": ""stable"", ""fake_torino"": ""stable""}","{""fake_kyiv"": 370, ""fake_marrakesh"": 300, ""fake_torino"": 353}",51600,60000,8400,0.14,0.0675,0.016548456480735562,0.18263263888888895,0.16094999999999773
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,shot_proportional,3,fake_kyiv+fake_marrakesh+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""torino""]","[0.36143410852713176, 0.2936046511627907, 0.3449612403100775]","{""fake_kyiv"": 18650, ""fake_marrakesh"": 15150, ""fake_torino"": 17800}","{""fake_kyiv"": 0.004755162669371862, ""fake_marrakesh"": 0.0047848184818482615, ""fake_torino"": 0.00455024349874279}","{""fake_kyiv"": ""stable"", ""fake_marrakesh"": ""stable"", ""fake_torino"": ""stable""}","{""fake_kyiv"": 370, ""fake_marrakesh"": 300, ""fake_torino"": 353}",51600,60000,8400,0.14,0.0675,0.01602640503875969,0.18263263888888895,0.16094999999999773
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,confidence,3,fake_kyiv+fake_marrakesh+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""torino""]","[0.32907327432469863, 0.3270337120400708, 0.34389301363523045]","{""fake_kyiv"": 18650, ""fake_marrakesh"": 15150, ""fake_torino"": 17800}","{""fake_kyiv"": 0.004755162669371862, ""fake_marrakesh"": 0.0047848184818482615, ""fake_torino"": 0.00455024349874279}","{""fake_kyiv"": ""stable"", ""fake_marrakesh"": ""stable"", ""fake_torino"": ""stable""}","{""fake_kyiv"": 370, ""fake_marrakesh"": 300, ""fake_torino"": 353}",51600,60000,8400,0.14,0.0675,0.01648789756430411,0.18263263888888895,0.16094999999999773
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,uniform,3,fake_kyiv+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""sherbrooke"", ""torino""]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","{""fake_kyiv"": 18650, ""fake_sherbrooke"": 18150, ""fake_torino"": 17800}","{""fake_kyiv"": 0.004755162669371862, ""fake_sherbrooke"": 0.004604683195592237, ""fake_torino"": 0.00455024349874279}","{""fake_kyiv"": ""stable"", ""fake_sherbrooke"": ""stable"", ""fake_torino"": ""stable""}","{""fake_kyiv"": 370, ""fake_sherbrooke"": 360, ""fake_torino"": 353}",54600,60000,5400,0.08999999999999997,0.0675,0.014067017624121199,0.14817361111111127,0.12528333333333191
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,shot_proportional,3,fake_kyiv+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""sherbrooke"", ""torino""]","[0.3415750915750916, 0.3324175824175824, 0.326007326007326]","{""fake_kyiv"": 18650, ""fake_sherbrooke"": 18150, ""fake_torino"": 17800}","{""fake_kyiv"": 0.004755162669371862, ""fake_sherbrooke"": 0.004604683195592237, ""fake_torino"": 0.00455024349874279}","{""fake_kyiv"": ""stable"", ""fake_sherbrooke"": ""stable"", ""fake_torino"": ""stable""}","{""fake_kyiv"": 370, ""fake_sherbrooke"": 360, ""fake_torino"": 353}",54600,60000,5400,0.08999999999999997,0.0675,0.014037316849816744,0.14817361111111127,0.12528333333333191
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,confidence,3,fake_kyiv+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""sherbrooke"", ""torino""]","[0.32491643496610517, 0.33553459306281286, 0.339548971971082]","{""fake_kyiv"": 18650, ""fake_sherbrooke"": 18150, ""fake_torino"": 17800}","{""fake_kyiv"": 0.004755162669371862, ""fake_sherbrooke"": 0.004604683195592237, ""fake_torino"": 0.00455024349874279}","{""fake_kyiv"": ""stable"", ""fake_sherbrooke"": ""stable"", ""fake_torino"": ""stable""}","{""fake_kyiv"": 370, ""fake_sherbrooke"": 360, ""fake_torino"": 353}",54600,60000,5400,0.08999999999999997,0.0675,0.01409858864359568,0.14817361111111127,0.12528333333333191
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,uniform,3,fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""marrakesh"", ""sherbrooke"", ""torino""]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","{""fake_marrakesh"": 15150, ""fake_sherbrooke"": 18150, ""fake_torino"": 17800}","{""fake_marrakesh"": 0.0047848184818482615, ""fake_sherbrooke"": 0.004604683195592237, ""fake_torino"": 0.00455024349874279}","{""fake_marrakesh"": ""stable"", ""fake_sherbrooke"": ""stable"", ""fake_torino"": ""stable""}","{""fake_marrakesh"": 300, ""fake_sherbrooke"": 360, ""fake_torino"": 353}",51100,60000,8900,0.14833333333333332,0.09250000000000003,0.01627057117867035,0.17832361111111117,0.14491666666666458
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,shot_proportional,3,fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""marrakesh"", ""sherbrooke"", ""torino""]","[0.2964774951076321, 0.35518590998043054, 0.34833659491193736]","{""fake_marrakesh"": 15150, ""fake_sherbrooke"": 18150, ""fake_torino"": 17800}","{""fake_marrakesh"": 0.0047848184818482615, ""fake_sherbrooke"": 0.004604683195592237, ""fake_torino"": 0.00455024349874279}","{""fake_marrakesh"": ""stable"", ""fake_sherbrooke"": ""stable"", ""fake_torino"": ""stable""}","{""fake_marrakesh"": 300, ""fake_sherbrooke"": 360, ""fake_torino"": 353}",51100,60000,8900,0.14833333333333332,0.09250000000000003,0.015796624266144883,0.17832361111111117,0.14491666666666458
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,confidence,3,fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""marrakesh"", ""sherbrooke"", ""torino""]","[0.3235542093649834, 0.3362116556316656, 0.340234135003351]","{""fake_marrakesh"": 15150, ""fake_sherbrooke"": 18150, ""fake_torino"": 17800}","{""fake_marrakesh"": 0.0047848184818482615, ""fake_sherbrooke"": 0.004604683195592237, ""fake_torino"": 0.00455024349874279}","{""fake_marrakesh"": ""stable"", ""fake_sherbrooke"": ""stable"", ""fake_torino"": ""stable""}","{""fake_marrakesh"": 300, ""fake_sherbrooke"": 360, ""fake_torino"": 353}",51100,60000,8900,0.14833333333333332,0.09250000000000003,0.016149962105297202,0.17832361111111117,0.14491666666666458
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,uniform,4,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke""]","[0.25, 0.25, 0.25, 0.25]","{""fake_fez"": 16050, ""fake_kyiv"": 18650, ""fake_marrakesh"": 15150, ""fake_sherbrooke"": 18150}","{""fake_fez"": 0.004747545994239641, ""fake_kyiv"": 0.004755162669371862, ""fake_marrakesh"": 0.0047848184818482615, ""fake_sherbrooke"": 0.004604683195592237}","{""fake_fez"": ""stable"", ""fake_kyiv"": ""stable"", ""fake_marrakesh"": ""stable"", ""fake_sherbrooke"": ""stable""}","{""fake_fez"": 318, ""fake_kyiv"": 370, ""fake_marrakesh"": 300, ""fake_sherbrooke"": 360}",68000,80000,12000,0.15000000000000002,0.0675,0.01499578791456873,0.17791064814814825,0.15031666666666452
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,shot_proportional,4,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke""]","[0.23602941176470588, 0.27426470588235297, 0.22279411764705884, 0.26691176470588235]","{""fake_fez"": 16050, ""fake_kyiv"": 18650, ""fake_marrakesh"": 15150, ""fake_sherbrooke"": 18150}","{""fake_fez"": 0.004747545994239641, ""fake_kyiv"": 0.004755162669371862, ""fake_marrakesh"": 0.0047848184818482615, ""fake_sherbrooke"": 0.004604683195592237}","{""fake_fez"": ""stable"", ""fake_kyiv"": ""stable"", ""fake_marrakesh"": ""stable"", ""fake_sherbrooke"": ""stable""}","{""fake_fez"": 318, ""fake_kyiv"": 370, ""fake_marrakesh"": 300, ""fake_sherbrooke"": 360}",68000,80000,12000,0.15000000000000002,0.0675,0.014546764705882386,0.17791064814814825,0.15031666666666452
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,confidence,4,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke""]","[0.24865514648042963, 0.2482568582193581, 0.24671818776377807, 0.2563698075364343]","{""fake_fez"": 16050, ""fake_kyiv"": 18650, ""fake_marrakesh"": 15150, ""fake_sherbrooke"": 18150}","{""fake_fez"": 0.004747545994239641, ""fake_kyiv"": 0.004755162669371862, ""fake_marrakesh"": 0.0047848184818482615, ""fake_sherbrooke"": 0.004604683195592237}","{""fake_fez"": ""stable"", ""fake_kyiv"": ""stable"", ""fake_marrakesh"": ""stable"", ""fake_sherbrooke"": ""stable""}","{""fake_fez"": 318, ""fake_kyiv"": 370, ""fake_marrakesh"": 300, ""fake_sherbrooke"": 360}",68000,80000,12000,0.15000000000000002,0.0675,0.014945062249708823,0.17791064814814825,0.15031666666666452
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,uniform,4,fake_fez+fake_kyiv+fake_marrakesh+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""torino""]","[0.25, 0.25, 0.25, 0.25]","{""fake_fez"": 16050, ""fake_kyiv"": 18650, ""fake_marrakesh"": 15150, ""fake_torino"": 17800}","{""fake_fez"": 0.004747545994239641, ""fake_kyiv"": 0.004755162669371862, ""fake_marrakesh"": 0.0047848184818482615, ""fake_torino"": 0.00455024349874279}","{""fake_fez"": ""stable"", ""fake_kyiv"": ""stable"", ""fake_marrakesh"": ""stable"", ""fake_torino"": ""stable""}","{""fake_fez"": 318, ""fake_kyiv"": 370, ""fake_marrakesh"": 300, ""fake_torino"": 353}",67650,80000,12350,0.15437500000000004,0.0675,0.014742898749026944,0.1704487268518519,0.14808333333333124
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,shot_proportional,4,fake_fez+fake_kyiv+fake_marrakesh+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""torino""]","[0.23725055432372505, 0.2756836659275684, 0.22394678492239467, 0.2631189948263119]","{""fake_fez"": 16050, ""fake_kyiv"": 18650, ""fake_marrakesh"": 15150, ""fake_torino"": 17800}","{""fake_fez"": 0.004747545994239641, ""fake_kyiv"": 0.004755162669371862, ""fake_marrakesh"": 0.0047848184818482615, ""fake_torino"": 0.00455024349874279}","{""fake_fez"": ""stable"", ""fake_kyiv"": ""stable"", ""fake_marrakesh"": ""stable"", ""fake_torino"": ""stable""}","{""fake_fez"": 318, ""fake_kyiv"": 370, ""fake_marrakesh"": 300, ""fake_torino"": 353}",67650,80000,12350,0.15437500000000004,0.0675,0.014360901699926073,0.1704487268518519,0.14808333333333124
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,confidence,4,fake_fez+fake_kyiv+fake_marrakesh+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""torino""]","[0.2478947933420838, 0.2474977229915746, 0.2459637575780029, 0.2586437260883386]","{""fake_fez"": 16050, ""fake_kyiv"": 18650, ""fake_marrakesh"": 15150, ""fake_torino"": 17800}","{""fake_fez"": 0.004747545994239641, ""fake_kyiv"": 0.004755162669371862, ""fake_marrakesh"": 0.0047848184818482615, ""fake_torino"": 0.00455024349874279}","{""fake_fez"": ""stable"", ""fake_kyiv"": ""stable"", ""fake_marrakesh"": ""stable"", ""fake_torino"": ""stable""}","{""fake_fez"": 318, ""fake_kyiv"": 370, ""fake_marrakesh"": 300, ""fake_torino"": 353}",67650,80000,12350,0.15437500000000004,0.0675,0.014684168560335688,0.1704487268518519,0.14808333333333124
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,uniform,4,fake_fez+fake_kyiv+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""sherbrooke"", ""torino""]","[0.25, 0.25, 0.25, 0.25]","{""fake_fez"": 16050, ""fake_kyiv"": 18650, ""fake_sherbrooke"": 18150, ""fake_torino"": 17800}","{""fake_fez"": 0.004747545994239641, ""fake_kyiv"": 0.004755162669371862, ""fake_sherbrooke"": 0.004604683195592237, ""fake_torino"": 0.00455024349874279}","{""fake_fez"": ""stable"", ""fake_kyiv"": ""stable"", ""fake_sherbrooke"": ""stable"", ""fake_torino"": ""stable""}","{""fake_fez"": 318, ""fake_kyiv"": 370, ""fake_sherbrooke"": 360, ""fake_torino"": 353}",70650,80000,9350,0.11687499999999995,0.0675,0.013555130010310662,0.16236377314814823,0.1389499999999981
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,shot_proportional,4,fake_fez+fake_kyiv+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""sherbrooke"", ""torino""]","[0.22717622080679406, 0.2639773531493277, 0.25690021231422505, 0.2519462137296532]","{""fake_fez"": 16050, ""fake_kyiv"": 18650, ""fake_sherbrooke"": 18150, ""fake_torino"": 17800}","{""fake_fez"": 0.004747545994239641, ""fake_kyiv"": 0.004755162669371862, ""fake_sherbrooke"": 0.004604683195592237, ""fake_torino"": 0.00455024349874279}","{""fake_fez"": ""stable"", ""fake_kyiv"": ""stable"", ""fake_sherbrooke"": ""stable"", ""fake_torino"": ""stable""}","{""fake_fez"": 318, ""fake_kyiv"": 370, ""fake_sherbrooke"": 360, ""fake_torino"": 353}",70650,80000,9350,0.11687499999999995,0.0675,0.01331100495399851,0.16236377314814823,0.1389499999999981
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,confidence,4,fake_fez+fake_kyiv+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""sherbrooke"", ""torino""]","[0.24553225583930774, 0.24513896972961163, 0.25315002751597626, 0.25617874691510434]","{""fake_fez"": 16050, ""fake_kyiv"": 18650, ""fake_sherbrooke"": 18150, ""fake_torino"": 17800}","{""fake_fez"": 0.004747545994239641, ""fake_kyiv"": 0.004755162669371862, ""fake_sherbrooke"": 0.004604683195592237, ""fake_torino"": 0.00455024349874279}","{""fake_fez"": ""stable"", ""fake_kyiv"": ""stable"", ""fake_sherbrooke"": ""stable"", ""fake_torino"": ""stable""}","{""fake_fez"": 318, ""fake_kyiv"": 370, ""fake_sherbrooke"": 360, ""fake_torino"": 353}",70650,80000,9350,0.11687499999999995,0.0675,0.013534938123467483,0.16236377314814823,0.1389499999999981
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,uniform,4,fake_fez+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.25, 0.25, 0.25, 0.25]","{""fake_fez"": 16050, ""fake_marrakesh"": 15150, ""fake_sherbrooke"": 18150, ""fake_torino"": 17800}","{""fake_fez"": 0.004747545994239641, ""fake_marrakesh"": 0.0047848184818482615, ""fake_sherbrooke"": 0.004604683195592237, ""fake_torino"": 0.00455024349874279}","{""fake_fez"": ""stable"", ""fake_marrakesh"": ""stable"", ""fake_sherbrooke"": ""stable"", ""fake_torino"": ""stable""}","{""fake_fez"": 318, ""fake_marrakesh"": 300, ""fake_sherbrooke"": 360, ""fake_torino"": 353}",67150,80000,12850,0.16062500000000002,0.09250000000000003,0.014861158017799862,0.1671684027777778,0.1343749999999981
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,shot_proportional,4,fake_fez+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.23901712583767684, 0.22561429635145197, 0.2702903946388682, 0.265078183172003]","{""fake_fez"": 16050, ""fake_marrakesh"": 15150, ""fake_sherbrooke"": 18150, ""fake_torino"": 17800}","{""fake_fez"": 0.004747545994239641, ""fake_marrakesh"": 0.0047848184818482615, ""fake_sherbrooke"": 0.004604683195592237, ""fake_torino"": 0.00455024349874279}","{""fake_fez"": ""stable"", ""fake_marrakesh"": ""stable"", ""fake_sherbrooke"": ""stable"", ""fake_torino"": ""stable""}","{""fake_fez"": 318, ""fake_marrakesh"": 300, ""fake_sherbrooke"": 360, ""fake_torino"": 353}",67150,80000,12850,0.16062500000000002,0.09250000000000003,0.01450997766195084,0.1671684027777778,0.1343749999999981
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,confidence,4,fake_fez+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.24590587196774094, 0.24399032938225415, 0.253535235287843, 0.25656856336216183]","{""fake_fez"": 16050, ""fake_marrakesh"": 15150, ""fake_sherbrooke"": 18150, ""fake_torino"": 17800}","{""fake_fez"": 0.004747545994239641, ""fake_marrakesh"": 0.0047848184818482615, ""fake_sherbrooke"": 0.004604683195592237, ""fake_torino"": 0.00455024349874279}","{""fake_fez"": ""stable"", ""fake_marrakesh"": ""stable"", ""fake_sherbrooke"": ""stable"", ""fake_torino"": ""stable""}","{""fake_fez"": 318, ""fake_marrakesh"": 300, ""fake_sherbrooke"": 360, ""fake_torino"": 353}",67150,80000,12850,0.16062500000000002,0.09250000000000003,0.014753120717515394,0.1671684027777778,0.1343749999999981
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,uniform,4,fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.25, 0.25, 0.25, 0.25]","{""fake_kyiv"": 18650, ""fake_marrakesh"": 15150, ""fake_sherbrooke"": 18150, ""fake_torino"": 17800}","{""fake_kyiv"": 0.004755162669371862, ""fake_marrakesh"": 0.0047848184818482615, ""fake_sherbrooke"": 0.004604683195592237, ""fake_torino"": 0.00455024349874279}","{""fake_kyiv"": ""stable"", ""fake_marrakesh"": ""stable"", ""fake_sherbrooke"": ""stable"", ""fake_torino"": ""stable""}","{""fake_kyiv"": 370, ""fake_marrakesh"": 300, ""fake_sherbrooke"": 360, ""fake_torino"": 353}",69750,80000,10250,0.12812500000000004,0.0675,0.013844164615274702,0.1743983796296297,0.14812499999999804
qaoa_11_circuit,qaoa,11,circuit,b50_lb3_k5_eps0p005,shot_proportional,4,fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.26738351254480286, 0.2172043010752688, 0.26021505376344084, 0.25519713261648747]","{""fake_kyiv"": 18650, ""fake_marrakesh"": 15150, ""fake_sherbrooke"": 18150, ""fake_torino"": 17800}","{""fake_kyiv"": 0.004755162669371862, ""fake_marrakesh"": 0.0047848184818482615, ""fake_sherbrooke"": 0.004604683195592237, ""fake_torino"": 0.00455024349874279}","{""fake_kyiv"": ""stable"", ""fake_marrakesh"": ""stable"", ""fake_sherbrooke"": ""stable"", ""fake_torino"": ""stable""}","{""fake_kyiv"": 370, ""fake_marrakesh"": 300, ""fake_sherbrooke"": 360, ""fake_torino"": 353}",69750,80000,10250,0.12812500000000004,0.0675,0.013434408602150552,0.1743983796296297,0.14812499999999804
