circuit_key,algorithm,size,circuit_kind,strategy,fixed_budget,scheme,k,subset_key,backends,backend_labels,weights,shots_total,reference_shots_total,shots_saved,ssr,parallel_ssr,tvd,diversity_global,diversity_on_circuit
qaoa_13_circuit,qaoa,13,circuit,fixed_1000_uniform,1000,uniform,4,fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.25, 0.25, 0.25, 0.25]",4000,80000,76000,0.95,0.95,0.27143750000000394,0.1743983796296297,0.2274333333333244
qaoa_13_circuit,qaoa,13,circuit,fixed_2500_uniform,2500,uniform,4,fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.25, 0.25, 0.25, 0.25]",10000,80000,70000,0.875,0.875,0.17362500000001677,0.1743983796296297,0.2274333333333244
qaoa_13_circuit,qaoa,13,circuit,fixed_5000_uniform,5000,uniform,4,fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.25, 0.25, 0.25, 0.25]",20000,80000,60000,0.75,0.75,0.11876249999999408,0.1743983796296297,0.2274333333333244
qaoa_13_circuit,qaoa,13,circuit,fixed_10000_uniform,10000,uniform,4,fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.25, 0.25, 0.25, 0.25]",40000,80000,40000,0.5,0.5,0.06878749999999688,0.1743983796296297,0.2274333333333244
qaoa_13_circuit,qaoa,13,circuit,fixed_15000_uniform,15000,uniform,4,fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.25, 0.25, 0.25, 0.25]",60000,80000,20000,0.25,0.25,0.03957916666666512,0.1743983796296297,0.2274333333333244
qaoa_13_circuit,qaoa,13,circuit,fixed_18000_uniform,18000,uniform,4,fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.25, 0.25, 0.25, 0.25]",72000,80000,8000,0.09999999999999998,0.09999999999999998,0.02223055555555611,0.1743983796296297,0.2274333333333244
qaoa_13_circuit,qaoa,13,circuit,fixed_1000_uniform,1000,uniform,5,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.2, 0.2, 0.2, 0.2, 0.2]",5000,100000,95000,0.95,0.95,0.24338000000000745,0.1704579861111112,0.22108999999999143
qaoa_13_circuit,qaoa,13,circuit,fixed_2500_uniform,2500,uniform,5,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.2, 0.2, 0.2, 0.2, 0.2]",12500,100000,87500,0.875,0.875,0.15635000000000646,0.1704579861111112,0.22108999999999143
qaoa_13_circuit,qaoa,13,circuit,fixed_5000_uniform,5000,uniform,5,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.2, 0.2, 0.2, 0.2, 0.2]",25000,100000,75000,0.75,0.75,0.10672000000000562,0.1704579861111112,0.22108999999999143
qaoa_13_circuit,qaoa,13,circuit,fixed_10000_uniform,10000,uniform,5,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.2, 0.2, 0.2, 0.2, 0.2]",50000,100000,50000,0.5,0.5,0.060029999999998404,0.1704579861111112,0.22108999999999143
qaoa_13_circuit,qaoa,13,circuit,fixed_15000_uniform,15000,uniform,5,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.2, 0.2, 0.2, 0.2, 0.2]",75000,100000,25000,0.25,0.25,0.035259999999999306,0.1704579861111112,0.22108999999999143
qaoa_13_circuit,qaoa,13,circuit,fixed_18000_uniform,18000,uniform,5,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke"", ""torino""]","[0.2, 0.2, 0.2, 0.2, 0.2]",90000,100000,10000,0.09999999999999998,0.09999999999999998,0.019831111111112278,0.1704579861111112,0.22108999999999143
qaoa_14_circuit,qaoa,14,circuit,fixed_1000_uniform,1000,uniform,1,fake_fez,"[""fake_fez""]","[""fez""]",[1.0],1000,20000,19000,0.95,0.95,0.3165999999999932,,
qaoa_14_circuit,qaoa,14,circuit,fixed_2500_uniform,2500,uniform,1,fake_fez,"[""fake_fez""]","[""fez""]",[1.0],2500,20000,17500,0.875,0.875,0.21084999999999393,,
qaoa_14_circuit,qaoa,14,circuit,fixed_5000_uniform,5000,uniform,1,fake_fez,"[""fake_fez""]","[""fez""]",[1.0],5000,20000,15000,0.75,0.75,0.14759999999999657,,
qaoa_14_circuit,qaoa,14,circuit,fixed_10000_uniform,10000,uniform,1,fake_fez,"[""fake_fez""]","[""fez""]",[1.0],10000,20000,10000,0.5,0.5,0.08929999999999721,,
qaoa_14_circuit,qaoa,14,circuit,fixed_15000_uniform,15000,uniform,1,fake_fez,"[""fake_fez""]","[""fez""]",[1.0],15000,20000,5000,0.25,0.25,0.04981666666666552,,
qaoa_14_circuit,qaoa,14,circuit,fixed_18000_uniform,18000,uniform,1,fake_fez,"[""fake_fez""]","[""fez""]",[1.0],18000,20000,2000,0.09999999999999998,0.09999999999999998,0.02638333333333421,,
qaoa_14_circuit,qaoa,14,circuit,fixed_1000_uniform,1000,uniform,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",[1.0],1000,20000,19000,0.95,0.95,0.4713999999999841,,
qaoa_14_circuit,qaoa,14,circuit,fixed_2500_uniform,2500,uniform,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",[1.0],2500,20000,17500,0.875,0.875,0.3307499999999869,,
qaoa_14_circuit,qaoa,14,circuit,fixed_5000_uniform,5000,uniform,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",[1.0],5000,20000,15000,0.75,0.75,0.23929999999998972,,
qaoa_14_circuit,qaoa,14,circuit,fixed_10000_uniform,10000,uniform,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",[1.0],10000,20000,10000,0.5,0.5,0.1380999999999936,,
qaoa_14_circuit,qaoa,14,circuit,fixed_15000_uniform,15000,uniform,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",[1.0],15000,20000,5000,0.25,0.25,0.08109999999999681,,
qaoa_14_circuit,qaoa,14,circuit,fixed_18000_uniform,18000,uniform,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",[1.0],18000,20000,2000,0.09999999999999998,0.09999999999999998,0.04242222222222259,,
qaoa_14_circuit,qaoa,14,circuit,fixed_1000_uniform,1000,uniform,1,fake_marrakesh,"[""fake_marrakesh""]","[""marrakesh""]",[1.0],1000,20000,19000,0.95,0.95,0.29949999999999327,,
qaoa_14_circuit,qaoa,14,circuit,fixed_2500_uniform,2500,uniform,1,fake_marrakesh,"[""fake_marrakesh""]","[""marrakesh""]",[1.0],2500,20000,17500,0.875,0.875,0.21319999999999437,,
qaoa_14_circuit,qaoa,14,circuit,fixed_5000_uniform,5000,uniform,1,fake_marrakesh,"[""fake_marrakesh""]","[""marrakesh""]",[1.0],5000,20000,15000,0.75,0.75,0.14544999999999655,,
qaoa_14_circuit,qaoa,14,circuit,fixed_10000_uniform,10000,uniform,1,fake_marrakesh,"[""fake_marrakesh""]","[""marrakesh""]",[1.0],10000,20000,10000,0.5,0.5,0.08824999999999741,,
qaoa_14_circuit,qaoa,14,circuit,fixed_15000_uniform,15000,uniform,1,fake_marrakesh,"[""fake_marrakesh""]","[""marrakesh""]",[1.0],15000,20000,5000,0.25,0.25,0.04756666666666574,,
qaoa_14_circuit,qaoa,14,circuit,fixed_18000_uniform,18000,uniform,1,fake_marrakesh,"[""fake_marrakesh""]","[""marrakesh""]",[1.0],18000,20000,2000,0.09999999999999998,0.09999999999999998,0.026238888888889634,,
qaoa_14_circuit,qaoa,14,circuit,fixed_1000_uniform,1000,uniform,1,fake_sherbrooke,"[""fake_sherbrooke""]","[""sherbrooke""]",[1.0],1000,20000,19000,0.95,0.95,0.516449999999993,,
qaoa_14_circuit,qaoa,14,circuit,fixed_2500_uniform,2500,uniform,1,fake_sherbrooke,"[""fake_sherbrooke""]","[""sherbrooke""]",[1.0],2500,20000,17500,0.875,0.875,0.39594999999998404,,
qaoa_14_circuit,qaoa,14,circuit,fixed_5000_uniform,5000,uniform,1,fake_sherbrooke,"[""fake_sherbrooke""]","[""sherbrooke""]",[1.0],5000,20000,15000,0.75,0.75,0.2809499999999871,,
qaoa_14_circuit,qaoa,14,circuit,fixed_10000_uniform,10000,uniform,1,fake_sherbrooke,"[""fake_sherbrooke""]","[""sherbrooke""]",[1.0],10000,20000,10000,0.5,0.5,0.16039999999999202,,
qaoa_14_circuit,qaoa,14,circuit,fixed_15000_uniform,15000,uniform,1,fake_sherbrooke,"[""fake_sherbrooke""]","[""sherbrooke""]",[1.0],15000,20000,5000,0.25,0.25,0.09098333333332931,,
qaoa_14_circuit,qaoa,14,circuit,fixed_18000_uniform,18000,uniform,1,fake_sherbrooke,"[""fake_sherbrooke""]","[""sherbrooke""]",[1.0],18000,20000,2000,0.09999999999999998,0.09999999999999998,0.04807222222222215,,
qaoa_14_circuit,qaoa,14,circuit,fixed_1000_uniform,1000,uniform,1,fake_torino,"[""fake_torino""]","[""torino""]",[1.0],1000,20000,19000,0.95,0.95,0.408399999999988,,
qaoa_14_circuit,qaoa,14,circuit,fixed_2500_uniform,2500,uniform,1,fake_torino,"[""fake_torino""]","[""torino""]",[1.0],2500,20000,17500,0.875,0.875,0.2949999999999902,,
qaoa_14_circuit,qaoa,14,circuit,fixed_5000_uniform,5000,uniform,1,fake_torino,"[""fake_torino""]","[""torino""]",[1.0],5000,20000,15000,0.75,0.75,0.20144999999999283,,
qaoa_14_circuit,qaoa,14,circuit,fixed_10000_uniform,10000,uniform,1,fake_torino,"[""fake_torino""]","[""torino""]",[1.0],10000,20000,10000,0.5,0.5,0.12094999999999566,,
qaoa_14_circuit,qaoa,14,circuit,fixed_15000_uniform,15000,uniform,1,fake_torino,"[""fake_torino""]","[""torino""]",[1.0],15000,20000,5000,0.25,0.25,0.06871666666666462,,
qaoa_14_circuit,qaoa,14,circuit,fixed_18000_uniform,18000,uniform,1,fake_torino,"[""fake_torino""]","[""torino""]",[1.0],18000,20000,2000,0.09999999999999998,0.09999999999999998,0.03461111111111219,,
qaoa_14_circuit,qaoa,14,circuit,fixed_1000_uniform,1000,uniform,2,fake_fez+fake_kyiv,"[""fake_fez"", ""fake_kyiv""]","[""fez"", ""kyiv""]","[0.5, 0.5]",2000,40000,38000,0.95,0.95,0.32820000000004795,0.19014999999999996,0.3149499999999867
qaoa_14_circuit,qaoa,14,circuit,fixed_2500_uniform,2500,uniform,2,fake_fez+fake_kyiv,"[""fake_fez"", ""fake_kyiv""]","[""fez"", ""kyiv""]","[0.5, 0.5]",5000,40000,35000,0.875,0.875,0.22154999999999003,0.19014999999999996,0.3149499999999867
qaoa_14_circuit,qaoa,14,circuit,fixed_5000_uniform,5000,uniform,2,fake_fez+fake_kyiv,"[""fake_fez"", ""fake_kyiv""]","[""fez"", ""kyiv""]","[0.5, 0.5]",10000,40000,30000,0.75,0.75,0.1548749999999919,0.19014999999999996,0.3149499999999867
qaoa_14_circuit,qaoa,14,circuit,fixed_10000_uniform,10000,uniform,2,fake_fez+fake_kyiv,"[""fake_fez"", ""fake_kyiv""]","[""fez"", ""kyiv""]","[0.5, 0.5]",20000,40000,20000,0.5,0.5,0.08912499999999542,0.19014999999999996,0.3149499999999867
qaoa_14_circuit,qaoa,14,circuit,fixed_15000_uniform,15000,uniform,2,fake_fez+fake_kyiv,"[""fake_fez"", ""fake_kyiv""]","[""fez"", ""kyiv""]","[0.5, 0.5]",30000,40000,10000,0.25,0.25,0.051999999999997715,0.19014999999999996,0.3149499999999867
qaoa_14_circuit,qaoa,14,circuit,fixed_18000_uniform,18000,uniform,2,fake_fez+fake_kyiv,"[""fake_fez"", ""fake_kyiv""]","[""fez"", ""kyiv""]","[0.5, 0.5]",36000,40000,4000,0.09999999999999998,0.09999999999999998,0.027788888888887423,0.19014999999999996,0.3149499999999867
qaoa_14_circuit,qaoa,14,circuit,fixed_1000_uniform,1000,uniform,2,fake_fez+fake_marrakesh,"[""fake_fez"", ""fake_marrakesh""]","[""fez"", ""marrakesh""]","[0.5, 0.5]",2000,40000,38000,0.95,0.95,0.24854999999999433,0.12852777777777777,0.16224999999999454
qaoa_14_circuit,qaoa,14,circuit,fixed_2500_uniform,2500,uniform,2,fake_fez+fake_marrakesh,"[""fake_fez"", ""fake_marrakesh""]","[""fez"", ""marrakesh""]","[0.5, 0.5]",5000,40000,35000,0.875,0.875,0.16852499999999515,0.12852777777777777,0.16224999999999454
qaoa_14_circuit,qaoa,14,circuit,fixed_5000_uniform,5000,uniform,2,fake_fez+fake_marrakesh,"[""fake_fez"", ""fake_marrakesh""]","[""fez"", ""marrakesh""]","[0.5, 0.5]",10000,40000,30000,0.75,0.75,0.11399999999999576,0.12852777777777777,0.16224999999999454
qaoa_14_circuit,qaoa,14,circuit,fixed_10000_uniform,10000,uniform,2,fake_fez+fake_marrakesh,"[""fake_fez"", ""fake_marrakesh""]","[""fez"", ""marrakesh""]","[0.5, 0.5]",20000,40000,20000,0.5,0.5,0.06674999999999762,0.12852777777777777,0.16224999999999454
qaoa_14_circuit,qaoa,14,circuit,fixed_15000_uniform,15000,uniform,2,fake_fez+fake_marrakesh,"[""fake_fez"", ""fake_marrakesh""]","[""fez"", ""marrakesh""]","[0.5, 0.5]",30000,40000,10000,0.25,0.25,0.03831666666666547,0.12852777777777777,0.16224999999999454
qaoa_14_circuit,qaoa,14,circuit,fixed_18000_uniform,18000,uniform,2,fake_fez+fake_marrakesh,"[""fake_fez"", ""fake_marrakesh""]","[""fez"", ""marrakesh""]","[0.5, 0.5]",36000,40000,4000,0.09999999999999998,0.09999999999999998,0.021066666666666185,0.12852777777777777,0.16224999999999454
qaoa_14_circuit,qaoa,14,circuit,fixed_1000_uniform,1000,uniform,2,fake_fez+fake_sherbrooke,"[""fake_fez"", ""fake_sherbrooke""]","[""fez"", ""sherbrooke""]","[0.5, 0.5]",2000,40000,38000,0.95,0.95,0.35010000000005925,0.18339513888888895,0.3751499999999832
qaoa_14_circuit,qaoa,14,circuit,fixed_2500_uniform,2500,uniform,2,fake_fez+fake_sherbrooke,"[""fake_fez"", ""fake_sherbrooke""]","[""fez"", ""sherbrooke""]","[0.5, 0.5]",5000,40000,35000,0.875,0.875,0.2452999999999882,0.18339513888888895,0.3751499999999832
qaoa_14_circuit,qaoa,14,circuit,fixed_5000_uniform,5000,uniform,2,fake_fez+fake_sherbrooke,"[""fake_fez"", ""fake_sherbrooke""]","[""fez"", ""sherbrooke""]","[0.5, 0.5]",10000,40000,30000,0.75,0.75,0.17037499999999028,0.18339513888888895,0.3751499999999832
qaoa_14_circuit,qaoa,14,circuit,fixed_10000_uniform,10000,uniform,2,fake_fez+fake_sherbrooke,"[""fake_fez"", ""fake_sherbrooke""]","[""fez"", ""sherbrooke""]","[0.5, 0.5]",20000,40000,20000,0.5,0.5,0.09984999999999457,0.18339513888888895,0.3751499999999832
qaoa_14_circuit,qaoa,14,circuit,fixed_15000_uniform,15000,uniform,2,fake_fez+fake_sherbrooke,"[""fake_fez"", ""fake_sherbrooke""]","[""fez"", ""sherbrooke""]","[0.5, 0.5]",30000,40000,10000,0.25,0.25,0.05651666666666399,0.18339513888888895,0.3751499999999832
qaoa_14_circuit,qaoa,14,circuit,fixed_18000_uniform,18000,uniform,2,fake_fez+fake_sherbrooke,"[""fake_fez"", ""fake_sherbrooke""]","[""fez"", ""sherbrooke""]","[0.5, 0.5]",36000,40000,4000,0.09999999999999998,0.09999999999999998,0.030811111111109353,0.18339513888888895,0.3751499999999832
qaoa_14_circuit,qaoa,14,circuit,fixed_1000_uniform,1000,uniform,2,fake_fez+fake_torino,"[""fake_fez"", ""fake_torino""]","[""fez"", ""torino""]","[0.5, 0.5]",2000,40000,38000,0.95,0.95,0.30277500000003077,0.15611666666666663,0.2430499999999907
qaoa_14_circuit,qaoa,14,circuit,fixed_2500_uniform,2500,uniform,2,fake_fez+fake_torino,"[""fake_fez"", ""fake_torino""]","[""fez"", ""torino""]","[0.5, 0.5]",5000,40000,35000,0.875,0.875,0.20709999999999207,0.15611666666666663,0.2430499999999907
qaoa_14_circuit,qaoa,14,circuit,fixed_5000_uniform,5000,uniform,2,fake_fez+fake_torino,"[""fake_fez"", ""fake_torino""]","[""fez"", ""torino""]","[0.5, 0.5]",10000,40000,30000,0.75,0.75,0.1395749999999935,0.15611666666666663,0.2430499999999907
qaoa_14_circuit,qaoa,14,circuit,fixed_10000_uniform,10000,uniform,2,fake_fez+fake_torino,"[""fake_fez"", ""fake_torino""]","[""fez"", ""torino""]","[0.5, 0.5]",20000,40000,20000,0.5,0.5,0.08164999999999624,0.15611666666666663,0.2430499999999907
qaoa_14_circuit,qaoa,14,circuit,fixed_15000_uniform,15000,uniform,2,fake_fez+fake_torino,"[""fake_fez"", ""fake_torino""]","[""fez"", ""torino""]","[0.5, 0.5]",30000,40000,10000,0.25,0.25,0.04697499999999824,0.15611666666666663,0.2430499999999907
qaoa_14_circuit,qaoa,14,circuit,fixed_18000_uniform,18000,uniform,2,fake_fez+fake_torino,"[""fake_fez"", ""fake_torino""]","[""fez"", ""torino""]","[0.5, 0.5]",36000,40000,4000,0.09999999999999998,0.09999999999999998,0.02428333333333243,0.15611666666666663,0.2430499999999907
qaoa_14_circuit,qaoa,14,circuit,fixed_1000_uniform,1000,uniform,2,fake_kyiv+fake_marrakesh,"[""fake_kyiv"", ""fake_marrakesh""]","[""kyiv"", ""marrakesh""]","[0.5, 0.5]",2000,40000,38000,0.95,0.95,0.3229250000000343,0.21529583333333357,0.3307499999999883
qaoa_14_circuit,qaoa,14,circuit,fixed_2500_uniform,2500,uniform,2,fake_kyiv+fake_marrakesh,"[""fake_kyiv"", ""fake_marrakesh""]","[""kyiv"", ""marrakesh""]","[0.5, 0.5]",5000,40000,35000,0.875,0.875,0.21809999999999083,0.21529583333333357,0.3307499999999883
qaoa_14_circuit,qaoa,14,circuit,fixed_5000_uniform,5000,uniform,2,fake_kyiv+fake_marrakesh,"[""fake_kyiv"", ""fake_marrakesh""]","[""kyiv"", ""marrakesh""]","[0.5, 0.5]",10000,40000,30000,0.75,0.75,0.15202499999999278,0.21529583333333357,0.3307499999999883
qaoa_14_circuit,qaoa,14,circuit,fixed_10000_uniform,10000,uniform,2,fake_kyiv+fake_marrakesh,"[""fake_kyiv"", ""fake_marrakesh""]","[""kyiv"", ""marrakesh""]","[0.5, 0.5]",20000,40000,20000,0.5,0.5,0.08867499999999563,0.21529583333333357,0.3307499999999883
qaoa_14_circuit,qaoa,14,circuit,fixed_15000_uniform,15000,uniform,2,fake_kyiv+fake_marrakesh,"[""fake_kyiv"", ""fake_marrakesh""]","[""kyiv"", ""marrakesh""]","[0.5, 0.5]",30000,40000,10000,0.25,0.25,0.05154999999999792,0.21529583333333357,0.3307499999999883
qaoa_14_circuit,qaoa,14,circuit,fixed_18000_uniform,18000,uniform,2,fake_kyiv+fake_marrakesh,"[""fake_kyiv"", ""fake_marrakesh""]","[""kyiv"", ""marrakesh""]","[0.5, 0.5]",36000,40000,4000,0.09999999999999998,0.09999999999999998,0.02769166666666616,0.21529583333333357,0.3307499999999883
qaoa_14_circuit,qaoa,14,circuit,fixed_1000_uniform,1000,uniform,2,fake_kyiv+fake_sherbrooke,"[""fake_kyiv"", ""fake_sherbrooke""]","[""kyiv"", ""sherbrooke""]","[0.5, 0.5]",2000,40000,38000,0.95,0.95,0.4122750000000728,0.1422180555555557,0.2571499999999861
qaoa_14_circuit,qaoa,14,circuit,fixed_2500_uniform,2500,uniform,2,fake_kyiv+fake_sherbrooke,"[""fake_kyiv"", ""fake_sherbrooke""]","[""kyiv"", ""sherbrooke""]","[0.5, 0.5]",5000,40000,35000,0.875,0.875,0.2901250000000278,0.1422180555555557,0.2571499999999861
qaoa_14_circuit,qaoa,14,circuit,fixed_5000_uniform,5000,uniform,2,fake_kyiv+fake_sherbrooke,"[""fake_kyiv"", ""fake_sherbrooke""]","[""kyiv"", ""sherbrooke""]","[0.5, 0.5]",10000,40000,30000,0.75,0.75,0.20067499999998842,0.1422180555555557,0.2571499999999861
qaoa_14_circuit,qaoa,14,circuit,fixed_10000_uniform,10000,uniform,2,fake_kyiv+fake_sherbrooke,"[""fake_kyiv"", ""fake_sherbrooke""]","[""kyiv"", ""sherbrooke""]","[0.5, 0.5]",20000,40000,20000,0.5,0.5,0.11657499999999345,0.1422180555555557,0.2571499999999861
qaoa_14_circuit,qaoa,14,circuit,fixed_15000_uniform,15000,uniform,2,fake_kyiv+fake_sherbrooke,"[""fake_kyiv"", ""fake_sherbrooke""]","[""kyiv"", ""sherbrooke""]","[0.5, 0.5]",30000,40000,10000,0.25,0.25,0.0666083333333301,0.1422180555555557,0.2571499999999861
qaoa_14_circuit,qaoa,14,circuit,fixed_18000_uniform,18000,uniform,2,fake_kyiv+fake_sherbrooke,"[""fake_kyiv"", ""fake_sherbrooke""]","[""kyiv"", ""sherbrooke""]","[0.5, 0.5]",36000,40000,4000,0.09999999999999998,0.09999999999999998,0.03662499999999959,0.1422180555555557,0.2571499999999861
qaoa_14_circuit,qaoa,14,circuit,fixed_1000_uniform,1000,uniform,2,fake_kyiv+fake_torino,"[""fake_kyiv"", ""fake_torino""]","[""kyiv"", ""torino""]","[0.5, 0.5]",2000,40000,38000,0.95,0.95,0.36222500000005226,0.15390555555555568,0.2439499999999887
qaoa_14_circuit,qaoa,14,circuit,fixed_2500_uniform,2500,uniform,2,fake_kyiv+fake_torino,"[""fake_kyiv"", ""fake_torino""]","[""kyiv"", ""torino""]","[0.5, 0.5]",5000,40000,35000,0.875,0.875,0.24984999999998816,0.15390555555555568,0.2439499999999887
qaoa_14_circuit,qaoa,14,circuit,fixed_5000_uniform,5000,uniform,2,fake_kyiv+fake_torino,"[""fake_kyiv"", ""fake_torino""]","[""kyiv"", ""torino""]","[0.5, 0.5]",10000,40000,30000,0.75,0.75,0.17074999999999113,0.15390555555555568,0.2439499999999887
qaoa_14_circuit,qaoa,14,circuit,fixed_10000_uniform,10000,uniform,2,fake_kyiv+fake_torino,"[""fake_kyiv"", ""fake_torino""]","[""kyiv"", ""torino""]","[0.5, 0.5]",20000,40000,20000,0.5,0.5,0.09819999999999499,0.15390555555555568,0.2439499999999887
qaoa_14_circuit,qaoa,14,circuit,fixed_15000_uniform,15000,uniform,2,fake_kyiv+fake_torino,"[""fake_kyiv"", ""fake_torino""]","[""kyiv"", ""torino""]","[0.5, 0.5]",30000,40000,10000,0.25,0.25,0.05807499999999743,0.15390555555555568,0.2439499999999887
qaoa_14_circuit,qaoa,14,circuit,fixed_18000_uniform,18000,uniform,2,fake_kyiv+fake_torino,"[""fake_kyiv"", ""fake_torino""]","[""kyiv"", ""torino""]","[0.5, 0.5]",36000,40000,4000,0.09999999999999998,0.09999999999999998,0.031008333333332517,0.15390555555555568,0.2439499999999887
qaoa_14_circuit,qaoa,14,circuit,fixed_1000_uniform,1000,uniform,2,fake_marrakesh+fake_sherbrooke,"[""fake_marrakesh"", ""fake_sherbrooke""]","[""marrakesh"", ""sherbrooke""]","[0.5, 0.5]",2000,40000,38000,0.95,0.95,0.34642500000005716,0.20787708333333357,0.38474999999998316
qaoa_14_circuit,qaoa,14,circuit,fixed_2500_uniform,2500,uniform,2,fake_marrakesh+fake_sherbrooke,"[""fake_marrakesh"", ""fake_sherbrooke""]","[""marrakesh"", ""sherbrooke""]","[0.5, 0.5]",5000,40000,35000,0.875,0.875,0.2502499999999885,0.20787708333333357,0.38474999999998316
qaoa_14_circuit,qaoa,14,circuit,fixed_5000_uniform,5000,uniform,2,fake_marrakesh+fake_sherbrooke,"[""fake_marrakesh"", ""fake_sherbrooke""]","[""marrakesh"", ""sherbrooke""]","[0.5, 0.5]",10000,40000,30000,0.75,0.75,0.1717499999999904,0.20787708333333357,0.38474999999998316
qaoa_14_circuit,qaoa,14,circuit,fixed_10000_uniform,10000,uniform,2,fake_marrakesh+fake_sherbrooke,"[""fake_marrakesh"", ""fake_sherbrooke""]","[""marrakesh"", ""sherbrooke""]","[0.5, 0.5]",20000,40000,20000,0.5,0.5,0.10047499999999436,0.20787708333333357,0.38474999999998316
qaoa_14_circuit,qaoa,14,circuit,fixed_15000_uniform,15000,uniform,2,fake_marrakesh+fake_sherbrooke,"[""fake_marrakesh"", ""fake_sherbrooke""]","[""marrakesh"", ""sherbrooke""]","[0.5, 0.5]",30000,40000,10000,0.25,0.25,0.05599999999999736,0.20787708333333357,0.38474999999998316
qaoa_14_circuit,qaoa,14,circuit,fixed_18000_uniform,18000,uniform,2,fake_marrakesh+fake_sherbrooke,"[""fake_marrakesh"", ""fake_sherbrooke""]","[""marrakesh"", ""sherbrooke""]","[0.5, 0.5]",36000,40000,4000,0.09999999999999998,0.09999999999999998,0.030413888888887023,0.20787708333333357,0.38474999999998316
qaoa_14_circuit,qaoa,14,circuit,fixed_1000_uniform,1000,uniform,2,fake_marrakesh+fake_torino,"[""fake_marrakesh"", ""fake_torino""]","[""marrakesh"", ""torino""]","[0.5, 0.5]",2000,40000,38000,0.95,0.95,0.2871500000000278,0.17869652777777756,0.25634999999999053
qaoa_14_circuit,qaoa,14,circuit,fixed_2500_uniform,2500,uniform,2,fake_marrakesh+fake_torino,"[""fake_marrakesh"", ""fake_torino""]","[""marrakesh"", ""torino""]","[0.5, 0.5]",5000,40000,35000,0.875,0.875,0.2003499999999927,0.17869652777777756,0.25634999999999053
qaoa_14_circuit,qaoa,14,circuit,fixed_5000_uniform,5000,uniform,2,fake_marrakesh+fake_torino,"[""fake_marrakesh"", ""fake_torino""]","[""marrakesh"", ""torino""]","[0.5, 0.5]",10000,40000,30000,0.75,0.75,0.1368249999999938,0.17869652777777756,0.25634999999999053
