policy,scheme,k,circuit_key,algorithm,size,circuit_kind,circuit_median_tvd,circuit_mean_tvd,circuit_max_tvd,circuit_median_ssr,circuit_mean_ssr,circuit_median_parallel_ssr,circuit_mean_parallel_ssr,subset_rows,subsets
aggregate_only_sync,confidence,1,qaoa_6_circuit,qaoa,6,circuit,0.023150877192982425,0.024672246676634008,0.03153421052631576,0.6950000000000001,0.6970000000000001,0.6950000000000001,0.6970000000000001,5,5
aggregate_only_sync,confidence,1,qaoa_7_circuit,qaoa,7,circuit,0.029628571428571428,0.029065288137696453,0.031034463276836143,0.5575,0.55,0.5575,0.55,5,5
aggregate_only_sync,confidence,1,qaoa_8_circuit,qaoa,8,circuit,0.028656603773584904,0.02971470974012528,0.0338337016574585,0.485,0.512,0.485,0.512,5,5
aggregate_only_sync,confidence,1,qaoa_9_circuit,qaoa,9,circuit,0.03126060606060605,0.031397889294545026,0.03472499999999993,0.36,0.3635,0.36,0.3635,5,5
aggregate_only_sync,confidence,1,qft_10_circuit,qft,10,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,qft_11_circuit,qft,11,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,qft_12_circuit,qft,12,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,qft_13_circuit,qft,13,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,qft_14_circuit,qft,14,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,qft_15_circuit,qft,15,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,qft_4_circuit,qft,4,circuit,0.023120588235294136,0.02255479297692189,0.027227906976744196,0.7875,0.7875,0.7875,0.7875,5,5
aggregate_only_sync,confidence,1,qft_5_circuit,qft,5,circuit,0.023717355371900836,0.02388717914348023,0.025469565217391313,0.6975,0.6955,0.6975,0.6955,5,5
aggregate_only_sync,confidence,1,qft_6_circuit,qft,6,circuit,0.02685000000000001,0.02607184284438769,0.03084473684210527,0.5725,0.5820000000000001,0.5725,0.5820000000000001,5,5
aggregate_only_sync,confidence,1,qft_7_circuit,qft,7,circuit,0.026961946902654865,0.026732186764122735,0.029977777777777787,0.43500000000000005,0.43150000000000005,0.43500000000000005,0.43150000000000005,5,5
aggregate_only_sync,confidence,1,qft_8_circuit,qft,8,circuit,0.01913823529411766,0.01898392268848806,0.02003203592814372,0.15000000000000002,0.14750000000000002,0.15000000000000002,0.14750000000000002,5,5
aggregate_only_sync,confidence,1,qft_9_circuit,qft,9,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,qnn_10_circuit,qnn,10,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,qnn_11_circuit,qnn,11,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,qnn_12_circuit,qnn,12,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,qnn_13_circuit,qnn,13,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,qnn_14_circuit,qnn,14,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,qnn_15_circuit,qnn,15,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,qnn_4_circuit,qnn,4,circuit,0.01826641791044775,0.019297237070461642,0.02684999999999999,0.825,0.8135,0.825,0.8135,5,5
aggregate_only_sync,confidence,1,qnn_5_circuit,qnn,5,circuit,0.022082075471698128,0.023010907265073627,0.02865172413793104,0.7150000000000001,0.7235,0.7150000000000001,0.7235,5,5
aggregate_only_sync,confidence,1,qnn_6_circuit,qnn,6,circuit,0.024966666666666644,0.024727470686933598,0.027965032679738565,0.625,0.627,0.625,0.627,5,5
aggregate_only_sync,confidence,1,qnn_7_circuit,qnn,7,circuit,0.026182876712328784,0.026122232538389384,0.028061643835616455,0.43500000000000005,0.4325,0.43500000000000005,0.4325,5,5
aggregate_only_sync,confidence,1,qnn_8_circuit,qnn,8,circuit,0.02470847457627117,0.02486208417579213,0.02751201413427561,0.27749999999999997,0.26999999999999996,0.27749999999999997,0.26999999999999996,5,5
aggregate_only_sync,confidence,1,qnn_9_circuit,qnn,9,circuit,0.0,0.005241419913419915,0.01412333333333334,0.0,0.019999999999999997,0.0,0.019999999999999997,5,5
aggregate_only_sync,confidence,1,random_10_circuit,random,10,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,random_11_circuit,random,11,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,random_12_circuit,random,12,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,random_13_circuit,random,13,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,random_14_circuit,random,14,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,random_15_circuit,random,15,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5
aggregate_only_sync,confidence,1,random_4_circuit,random,4,circuit,0.014911538461538462,0.015059416139416129,0.021096031746031734,0.8375,0.8320000000000001,0.8375,0.8320000000000001,5,5
aggregate_only_sync,confidence,1,random_5_circuit,random,5,circuit,0.020461904761904758,0.020367671309036335,0.02503235294117647,0.7725,0.7779999999999999,0.7725,0.7779999999999999,5,5
aggregate_only_sync,confidence,1,random_6_circuit,random,6,circuit,0.025351020408163238,0.024364090761867598,0.027326315789473685,0.62,0.6224999999999999,0.62,0.6224999999999999,5,5
aggregate_only_sync,confidence,1,random_7_circuit,random,7,circuit,0.02665348837209301,0.02653179140323207,0.02954347826086956,0.4625,0.47350000000000003,0.4625,0.47350000000000003,5,5
aggregate_only_sync,confidence,1,random_8_circuit,random,8,circuit,0.022168421052631566,0.02235058914111446,0.02979590163934424,0.24,0.25250000000000006,0.24,0.25250000000000006,5,5
aggregate_only_sync,confidence,1,random_9_circuit,random,9,circuit,0.0,0.0067341867571646345,0.017643036211699163,0.0,0.03500000000000001,0.0,0.03500000000000001,5,5
aggregate_only_sync,confidence,1,vqe_10_circuit,vqe,10,circuit,0.032886559139784985,0.029476751949636858,0.034625949367088515,0.8025,0.7929999999999999,0.8025,0.7929999999999999,5,5
aggregate_only_sync,confidence,1,vqe_11_circuit,vqe,11,circuit,0.0297161616161617,0.030790369842209543,0.038599082568807105,0.7625,0.783,0.7625,0.783,5,5
aggregate_only_sync,confidence,1,vqe_12_circuit,vqe,12,circuit,0.03263333333333331,0.03128914061951351,0.035744736842105045,0.745,0.757,0.745,0.757,5,5
aggregate_only_sync,confidence,1,vqe_13_circuit,vqe,13,circuit,0.034683986928104656,0.036117906518321696,0.04338291139240455,0.6174999999999999,0.6645,0.6174999999999999,0.6645,5,5
aggregate_only_sync,confidence,1,vqe_14_circuit,vqe,14,circuit,0.04300862068965463,0.043794713008794985,0.047195238095237596,0.6025,0.639,0.6025,0.639,5,5
aggregate_only_sync,confidence,1,vqe_15_circuit,vqe,15,circuit,0.042233419689118534,0.040595090071053705,0.04355100502512531,0.5175000000000001,0.575,0.5175000000000001,0.575,5,5
aggregate_only_sync,confidence,1,vqe_4_circuit,vqe,4,circuit,0.007464814814814819,0.009232222222222248,0.014750000000000039,0.95,0.945,0.95,0.945,5,5
aggregate_only_sync,confidence,1,vqe_5_circuit,vqe,5,circuit,0.014033333333333363,0.014933794100636213,0.01975952380952381,0.895,0.8805,0.895,0.8805,5,5
aggregate_only_sync,confidence,1,vqe_6_circuit,vqe,6,circuit,0.012983333333333362,0.01256992134992135,0.01984459459459456,0.9075,0.9094999999999999,0.9075,0.9094999999999999,5,5
aggregate_only_sync,confidence,1,vqe_7_circuit,vqe,7,circuit,0.01739444444444442,0.01764764299340151,0.021822727272727292,0.8625,0.851,0.8625,0.851,5,5
aggregate_only_sync,confidence,1,vqe_8_circuit,vqe,8,circuit,0.023283333333333354,0.023228733128199217,0.02828870967741938,0.8125,0.8164999999999999,0.8125,0.8164999999999999,5,5
aggregate_only_sync,confidence,1,vqe_9_circuit,vqe,9,circuit,0.024097468354430423,0.023043816733444467,0.02545555555555559,0.8025,0.82,0.8025,0.82,5,5
aggregate_only_sync,confidence,2,dj_10_circuit,dj,10,circuit,0.02227671356421352,0.023145057181930703,0.02769426229508191,0.85,0.85275,0.85,0.85275,10,10
aggregate_only_sync,confidence,2,dj_11_circuit,dj,11,circuit,0.025342121848739442,0.02470889851830062,0.028326492537313362,0.83,0.8310000000000001,0.83,0.8310000000000001,10,10
aggregate_only_sync,confidence,2,dj_12_circuit,dj,12,circuit,0.02789060655483059,0.026600730762439562,0.03028823529411751,0.81,0.80325,0.81,0.80325,10,10
aggregate_only_sync,confidence,2,dj_13_circuit,dj,13,circuit,0.02824290069686396,0.027887025714953377,0.03319574468085083,0.79,0.795,0.79,0.795,10,10
aggregate_only_sync,confidence,2,dj_14_circuit,dj,14,circuit,0.03163997388133231,0.03206312272548112,0.03668138297872316,0.7775,0.77175,0.7775,0.77175,10,10
aggregate_only_sync,confidence,2,dj_15_circuit,dj,15,circuit,0.03473538401253887,0.03434668398462267,0.04041428571428516,0.73,0.7297499999999999,0.73,0.7297499999999999,10,10
aggregate_only_sync,confidence,2,dj_4_circuit,dj,4,circuit,0.007408088235294118,0.007805790973732155,0.016564285714285688,0.96375,0.9625,0.96375,0.9625,10,10
aggregate_only_sync,confidence,2,dj_5_circuit,dj,5,circuit,0.007288957307060726,0.007840222428815019,0.011751923076923108,0.9337500000000001,0.9355,0.9337500000000001,0.9355,10,10
aggregate_only_sync,confidence,2,dj_6_circuit,dj,6,circuit,0.011211363636363662,0.011089145418378169,0.01512934782608698,0.91625,0.91975,0.91625,0.91975,10,10
aggregate_only_sync,confidence,2,dj_7_circuit,dj,7,circuit,0.014360119047619052,0.01402708220384927,0.018124999999999992,0.8975,0.8960000000000001,0.8975,0.8960000000000001,10,10
aggregate_only_sync,confidence,2,dj_8_circuit,dj,8,circuit,0.018004347826086956,0.017515120467803864,0.02504999999999999,0.88625,0.8875,0.88625,0.8875,10,10
aggregate_only_sync,confidence,2,dj_9_circuit,dj,9,circuit,0.019977322200066393,0.019904359904064493,0.02681122448979589,0.875,0.869,0.875,0.869,10,10
aggregate_only_sync,confidence,2,qaoa_10_circuit,qaoa,10,circuit,0.029531677781677625,0.02980508010058901,0.03243760504201682,0.31125,0.31475,0.31125,0.31475,10,10
aggregate_only_sync,confidence,2,qaoa_11_circuit,qaoa,11,circuit,0.03312577644370508,0.0336897478425683,0.03902561728395049,0.305,0.30324999999999996,0.305,0.30324999999999996,10,10
aggregate_only_sync,confidence,2,qaoa_12_circuit,qaoa,12,circuit,0.034356214924806144,0.0338047827930795,0.038459219858155744,0.21125,0.20550000000000002,0.21125,0.20550000000000002,10,10
aggregate_only_sync,confidence,2,qaoa_13_circuit,qaoa,13,circuit,0.0142938646944188,0.011880985477919617,0.02590055865921731,0.03875000000000001,0.03750000000000001,0.03875000000000001,0.03750000000000001,10,10
aggregate_only_sync,confidence,2,qaoa_14_circuit,qaoa,14,circuit,0.028795655244410065,0.02408851634050743,0.04040544217687001,0.09749999999999998,0.10375000000000001,0.09749999999999998,0.10375000000000001,10,10
aggregate_only_sync,confidence,2,qaoa_15_circuit,qaoa,15,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
aggregate_only_sync,confidence,2,qaoa_4_circuit,qaoa,4,circuit,0.01522467494089837,0.015238527856604215,0.024152941176470582,0.90875,0.9077500000000001,0.90875,0.9077500000000001,10,10
aggregate_only_sync,confidence,2,qaoa_5_circuit,qaoa,5,circuit,0.01809702380952383,0.018346936638885467,0.020588732394366194,0.825,0.8244999999999999,0.825,0.8244999999999999,10,10
aggregate_only_sync,confidence,2,qaoa_6_circuit,qaoa,6,circuit,0.020327491408934716,0.020377760887707395,0.024319680851063827,0.7675000000000001,0.76575,0.7675000000000001,0.76575,10,10
aggregate_only_sync,confidence,2,qaoa_7_circuit,qaoa,7,circuit,0.025752339283788138,0.026057681430931227,0.029986151079136703,0.66125,0.65925,0.66125,0.65925,10,10
aggregate_only_sync,confidence,2,qaoa_8_circuit,qaoa,8,circuit,0.027007055214723928,0.027216737260936735,0.031681293706293676,0.6225,0.6214999999999999,0.6225,0.6214999999999999,10,10
aggregate_only_sync,confidence,2,qaoa_9_circuit,qaoa,9,circuit,0.029943477225080985,0.030010132742400712,0.03305647208121829,0.5,0.5005,0.5,0.5005,10,10
aggregate_only_sync,confidence,2,qft_10_circuit,qft,10,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
aggregate_only_sync,confidence,2,qft_11_circuit,qft,11,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
aggregate_only_sync,confidence,2,qft_12_circuit,qft,12,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
aggregate_only_sync,confidence,2,qft_13_circuit,qft,13,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
aggregate_only_sync,confidence,2,qft_14_circuit,qft,14,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
aggregate_only_sync,confidence,2,qft_15_circuit,qft,15,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
aggregate_only_sync,confidence,2,qft_4_circuit,qft,4,circuit,0.021276225490196077,0.02081946402397468,0.025902450980392174,0.85625,0.85375,0.85625,0.85375,10,10
aggregate_only_sync,confidence,2,qft_5_circuit,qft,5,circuit,0.020429593810444877,0.02079089205071669,0.025424999999999993,0.78,0.7865,0.78,0.7865,10,10
aggregate_only_sync,confidence,2,qft_6_circuit,qft,6,circuit,0.022715819209039548,0.02280357334139923,0.026424999999999994,0.69875,0.69675,0.69875,0.69675,10,10
aggregate_only_sync,confidence,2,qft_7_circuit,qft,7,circuit,0.025238392857142872,0.025344890600131297,0.028425000000000006,0.5825,0.584,0.5825,0.584,10,10
aggregate_only_sync,confidence,2,qft_8_circuit,qft,8,circuit,0.028087587826911287,0.02797287734880021,0.031630760368663594,0.4325,0.43525,0.4325,0.43525,10,10
aggregate_only_sync,confidence,2,qft_9_circuit,qft,9,circuit,0.01897934745326702,0.01878039772823171,0.019511904761904758,0.15000000000000002,0.14900000000000002,0.15000000000000002,0.14900000000000002,10,10
aggregate_only_sync,confidence,2,qnn_10_circuit,qnn,10,circuit,0.0,0.0005884806236697272,0.003712688442211057,0.0,0.0007499999999999951,0.0,0.0007499999999999951,10,10
aggregate_only_sync,confidence,2,qnn_11_circuit,qnn,11,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
aggregate_only_sync,confidence,2,qnn_12_circuit,qnn,12,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
aggregate_only_sync,confidence,2,qnn_13_circuit,qnn,13,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
aggregate_only_sync,confidence,2,qnn_14_circuit,qnn,14,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
aggregate_only_sync,confidence,2,qnn_15_circuit,qnn,15,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
aggregate_only_sync,confidence,2,qnn_4_circuit,qnn,4,circuit,0.020815381297446534,0.020163456957212576,0.02612499999999997,0.8612500000000001,0.85825,0.8612500000000001,0.85825,10,10
aggregate_only_sync,confidence,2,qnn_5_circuit,qnn,5,circuit,0.020857439271255062,0.0216734815663309,0.02642500000000001,0.7975000000000001,0.8007500000000001,0.7975000000000001,0.8007500000000001,10,10
aggregate_only_sync,confidence,2,qnn_6_circuit,qnn,6,circuit,0.02305425393803013,0.02303032819910506,0.027055045871559644,0.73125,0.73175,0.73125,0.73175,10,10
aggregate_only_sync,confidence,2,qnn_7_circuit,qnn,7,circuit,0.0255980228827304,0.026035918141938185,0.029031707317073177,0.5925,0.59175,0.5925,0.59175,10,10
aggregate_only_sync,confidence,2,qnn_8_circuit,qnn,8,circuit,0.026521024223275395,0.02638032447065841,0.029329279279279277,0.45749999999999996,0.45874999999999994,0.45749999999999996,0.45874999999999994,10,10
aggregate_only_sync,confidence,2,qnn_9_circuit,qnn,9,circuit,0.023122311803021853,0.023369452344696527,0.025094554455445527,0.22375,0.2305,0.22375,0.2305,10,10
aggregate_only_sync,confidence,2,random_10_circuit,random,10,circuit,0.0,0.004001983402126613,0.018218922651933728,0.0,0.015749999999999997,0.0,0.015749999999999997,10,10
aggregate_only_sync,confidence,2,random_11_circuit,random,11,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
aggregate_only_sync,confidence,2,random_12_circuit,random,12,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
aggregate_only_sync,confidence,2,random_13_circuit,random,13,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
aggregate_only_sync,confidence,2,random_14_circuit,random,14,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
aggregate_only_sync,confidence,2,random_15_circuit,random,15,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
aggregate_only_sync,confidence,2,random_4_circuit,random,4,circuit,0.012475000000000028,0.012282045125742613,0.016494230769230796,0.8787499999999999,0.8805,0.8787499999999999,0.8805,10,10
aggregate_only_sync,confidence,2,random_5_circuit,random,5,circuit,0.018558134920634912,0.017475029909584522,0.02270696721311476,0.83375,0.8345,0.83375,0.8345,10,10
aggregate_only_sync,confidence,2,random_6_circuit,random,6,circuit,0.02105685483870967,0.021096690621991755,0.02373317757009344,0.7275,0.726,0.7275,0.726,10,10
aggregate_only_sync,confidence,2,random_7_circuit,random,7,circuit,0.025495601041709563,0.0252462057271643,0.028070161290322585,0.62,0.624,0.62,0.624,10,10
aggregate_only_sync,confidence,2,random_8_circuit,random,8,circuit,0.027307954545454552,0.027451632120232383,0.03008970588235295,0.45499999999999996,0.4619999999999999,0.45499999999999996,0.4619999999999999,10,10
aggregate_only_sync,confidence,2,random_9_circuit,random,9,circuit,0.021417256271593833,0.02164224347581578,0.024154930795847736,0.20750000000000002,0.21075,0.20750000000000002,0.21075,10,10
aggregate_only_sync,confidence,2,vqe_10_circuit,vqe,10,circuit,0.02394205846895712,0.02390518628547387,0.027377631578947303,0.81125,0.8145,0.81125,0.8145,10,10
aggregate_only_sync,confidence,2,vqe_11_circuit,vqe,11,circuit,0.024382894736842006,0.02499767313417322,0.03027903225806449,0.82375,0.8237500000000001,0.82375,0.8237500000000001,10,10
aggregate_only_sync,confidence,2,vqe_12_circuit,vqe,12,circuit,0.027342573483426967,0.026725349804991694,0.031269047619047516,0.80125,0.7985,0.80125,0.7985,10,10
aggregate_only_sync,confidence,2,vqe_13_circuit,vqe,13,circuit,0.03335615991763879,0.03263521170639362,0.035990476190475976,0.7475,0.74125,0.7475,0.74125,10,10
aggregate_only_sync,confidence,2,vqe_14_circuit,vqe,14,circuit,0.039852852297254965,0.0394363323332256,0.04291197183098536,0.7025,0.7,0.7025,0.7,10,10
aggregate_only_sync,confidence,2,vqe_15_circuit,vqe,15,circuit,0.038953536767449934,0.03789636660697714,0.04086066878980818,0.6537499999999999,0.6605,0.6537499999999999,0.6605,10,10
aggregate_only_sync,confidence,2,vqe_4_circuit,vqe,4,circuit,0.006703431372548984,0.0073011718020541405,0.01048235294117653,0.9575,0.9582499999999999,0.9575,0.9582499999999999,10,10
aggregate_only_sync,confidence,2,vqe_5_circuit,vqe,5,circuit,0.013147452766531724,0.014342402072527172,0.021515909090909148,0.9025,0.90825,0.9025,0.90825,10,10
aggregate_only_sync,confidence,2,vqe_6_circuit,vqe,6,circuit,0.010923076923076955,0.011306431137300699,0.015922222222222223,0.9337500000000001,0.9295,0.9337500000000001,0.9295,10,10
aggregate_only_sync,confidence,2,vqe_7_circuit,vqe,7,circuit,0.016231547619047607,0.016059574364900294,0.018130555555555553,0.89,0.88925,0.89,0.88925,10,10
aggregate_only_sync,confidence,2,vqe_8_circuit,vqe,8,circuit,0.018843650793650753,0.017831514561047236,0.022507142857142778,0.86,0.8550000000000001,0.86,0.8550000000000001,10,10
aggregate_only_sync,confidence,2,vqe_9_circuit,vqe,9,circuit,0.020718452380952344,0.020793427288023917,0.02937704081632648,0.85875,0.85825,0.85875,0.85825,10,10
aggregate_only_sync,confidence,3,dj_10_circuit,dj,10,circuit,0.020630414620840073,0.020452452509694477,0.024682716049382644,0.875,0.8720000000000001,0.875,0.8720000000000001,10,10
aggregate_only_sync,confidence,3,dj_11_circuit,dj,11,circuit,0.022333177715530644,0.022442709060182447,0.025783333333333325,0.845,0.85175,0.845,0.85175,10,10
aggregate_only_sync,confidence,3,dj_12_circuit,dj,12,circuit,0.024267655367231605,0.02399378346693429,0.02722142857142856,0.825,0.83125,0.825,0.83125,10,10
aggregate_only_sync,confidence,3,dj_13_circuit,dj,13,circuit,0.02474999999999996,0.025281428227699788,0.030433333333333316,0.81625,0.8200000000000001,0.81625,0.8200000000000001,10,10
aggregate_only_sync,confidence,3,dj_14_circuit,dj,14,circuit,0.031182304526748923,0.030618973664548493,0.03548780487804839,0.8,0.8085000000000001,0.8,0.8085000000000001,10,10
aggregate_only_sync,confidence,3,dj_15_circuit,dj,15,circuit,0.03169707854406114,0.031758309917357855,0.03669090909090864,0.77,0.76375,0.77,0.76375,10,10
aggregate_only_sync,confidence,3,dj_4_circuit,dj,4,circuit,0.005932142857142799,0.006766847596847593,0.01138636363636361,0.96625,0.9662499999999999,0.96625,0.9662499999999999,10,10
aggregate_only_sync,confidence,3,dj_5_circuit,dj,5,circuit,0.006667592592592576,0.006917596479538,0.009430434782608712,0.945,0.9442499999999999,0.945,0.9442499999999999,10,10
aggregate_only_sync,confidence,3,dj_6_circuit,dj,6,circuit,0.01068611111111107,0.010299374803940022,0.014939130434782627,0.9237500000000001,0.9305,0.9237500000000001,0.9305,10,10
aggregate_only_sync,confidence,3,dj_7_circuit,dj,7,circuit,0.013638888888888933,0.014121549822689991,0.018600000000000037,0.92,0.9172499999999999,0.92,0.9172499999999999,10,10
aggregate_only_sync,confidence,3,dj_8_circuit,dj,8,circuit,0.013898569023569,0.01421886078833447,0.017503703703703646,0.9075,0.9019999999999999,0.9075,0.9019999999999999,10,10
aggregate_only_sync,confidence,3,dj_9_circuit,dj,9,circuit,0.019148278844490583,0.019621141768951255,0.025183333333333325,0.88,0.8825,0.88,0.8825,10,10
aggregate_only_sync,confidence,3,qaoa_10_circuit,qaoa,10,circuit,0.029561891185554787,0.029243944084082225,0.030193919885550802,0.3975,0.3975,0.3975,0.3975,10,10
aggregate_only_sync,confidence,3,qaoa_11_circuit,qaoa,11,circuit,0.03485449650712309,0.03492019984794015,0.03606582633053211,0.405,0.404,0.405,0.404,10,10
aggregate_only_sync,confidence,3,qaoa_12_circuit,qaoa,12,circuit,0.03582157064926822,0.03605491930717558,0.0387274032459416,0.28375,0.28575,0.28375,0.28575,10,10
aggregate_only_sync,confidence,3,qaoa_13_circuit,qaoa,13,circuit,0.02741950123840658,0.027440786623488228,0.031708508508507906,0.12124999999999997,0.12525,0.12124999999999997,0.12525,10,10
aggregate_only_sync,confidence,3,qaoa_14_circuit,qaoa,14,circuit,0.039025484199794055,0.038548671908913944,0.044586486486487366,0.19,0.20074999999999998,0.19,0.20074999999999998,10,10
aggregate_only_sync,confidence,3,qaoa_15_circuit,qaoa,15,circuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
aggregate_only_sync,confidence,3,qaoa_4_circuit,qaoa,4,circuit,0.014870833333333288,0.01494893548302115,0.02231923076923077,0.92,0.9245000000000001,0.92,0.9245000000000001,10,10
