policy,scheme,k,subset_key,backends,backend_labels,median_tvd,mean_tvd,max_tvd,median_ssr,mean_ssr,median_parallel_ssr,mean_parallel_ssr,diversity_global,median_diversity_on_circuit,circuit_configs
hierarchical_local_aggregate,uniform,2,fake_fez+fake_sherbrooke,"[""fake_fez"", ""fake_sherbrooke""]","[""fez"", ""sherbrooke""]",0.020803316814467038,0.017054954775265946,0.03983478260869524,0.65625,0.5073263888888889,0.65625,0.506736111111111,0.18339513888888895,0.1375249999999998,72
hierarchical_local_aggregate,uniform,2,fake_fez+fake_torino,"[""fake_fez"", ""fake_torino""]","[""fez"", ""torino""]",0.0202992138364775,0.017079732295210023,0.03956617647058782,0.6699999999999999,0.5104340277777778,0.6699999999999999,0.5101388888888888,0.15611666666666663,0.11169999999999969,72
hierarchical_local_aggregate,uniform,2,fake_kyiv+fake_marrakesh,"[""fake_kyiv"", ""fake_marrakesh""]","[""kyiv"", ""marrakesh""]",0.019419642857142847,0.016582020908404847,0.042968369453043574,0.67875,0.5103472222222222,0.67875,0.5090625,0.21529583333333357,0.19244999999999812,72
hierarchical_local_aggregate,uniform,2,fake_kyiv+fake_sherbrooke,"[""fake_kyiv"", ""fake_sherbrooke""]","[""kyiv"", ""sherbrooke""]",0.019294957983193264,0.016393155274550302,0.04291197183098536,0.625,0.48835069444444446,0.625,0.4882986111111111,0.1422180555555557,0.09132499999999968,72
hierarchical_local_aggregate,uniform,2,fake_kyiv+fake_torino,"[""fake_kyiv"", ""fake_torino""]","[""kyiv"", ""torino""]",0.018682625250938292,0.01644594061063749,0.04086066878980818,0.62375,0.4893055555555555,0.62375,0.4892708333333333,0.15390555555555568,0.11287499999999942,72
hierarchical_local_aggregate,uniform,2,fake_marrakesh+fake_sherbrooke,"[""fake_marrakesh"", ""fake_sherbrooke""]","[""marrakesh"", ""sherbrooke""]",0.019538727858293078,0.017156848828912007,0.04192819030266936,0.67125,0.5138888888888888,0.67125,0.5126041666666666,0.20787708333333357,0.16587499999999875,72
hierarchical_local_aggregate,uniform,2,fake_marrakesh+fake_torino,"[""fake_marrakesh"", ""fake_torino""]","[""marrakesh"", ""torino""]",0.019018899097356847,0.01721616147410625,0.040716382868936314,0.68625,0.5188368055555556,0.68625,0.5179861111111111,0.17869652777777756,0.12949999999999978,72
hierarchical_local_aggregate,uniform,2,fake_sherbrooke+fake_torino,"[""fake_sherbrooke"", ""fake_torino""]","[""sherbrooke"", ""torino""]",0.01882273175542406,0.01655203334293174,0.04112686567164108,0.63375,0.49197916666666663,0.63375,0.49197916666666663,0.1483972222222224,0.09452499999999996,72
hierarchical_local_aggregate,uniform,3,fake_fez+fake_kyiv+fake_marrakesh,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh""]","[""fez"", ""kyiv"", ""marrakesh""]",0.018550641025641003,0.01657700139280295,0.042725283446711435,0.72125,0.5511805555555556,0.72125,0.5511458333333333,0.17799120370370378,0.14238333333333336,72
hierarchical_local_aggregate,uniform,3,fake_fez+fake_kyiv+fake_sherbrooke,"[""fake_fez"", ""fake_kyiv"", ""fake_sherbrooke""]","[""fez"", ""kyiv"", ""sherbrooke""]",0.018244953391192545,0.016774821682522003,0.03838913043478207,0.69375,0.5363657407407407,0.69375,0.53625,0.17192106481481487,0.13236666666666652,72
hierarchical_local_aggregate,uniform,3,fake_fez+fake_kyiv+fake_torino,"[""fake_fez"", ""fake_kyiv"", ""fake_torino""]","[""fez"", ""kyiv"", ""torino""]",0.018896681864235036,0.01686070365169487,0.04005317460317289,0.6937500000000001,0.5388773148148148,0.6925,0.5388194444444445,0.16672407407407408,0.13015833333333326,72
hierarchical_local_aggregate,uniform,3,fake_fez+fake_marrakesh+fake_sherbrooke,"[""fake_fez"", ""fake_marrakesh"", ""fake_sherbrooke""]","[""fez"", ""marrakesh"", ""sherbrooke""]",0.02056388888888887,0.016793197195475333,0.044586486486487366,0.70625,0.5514814814814815,0.705,0.5513541666666666,0.17326666666666676,0.1265666666666661,72
hierarchical_local_aggregate,uniform,3,fake_fez+fake_marrakesh+fake_torino,"[""fake_fez"", ""fake_marrakesh"", ""fake_torino""]","[""fez"", ""marrakesh"", ""torino""]",0.01973368009541481,0.016702220919825504,0.04378217338217284,0.71875,0.5560648148148148,0.71875,0.5560416666666667,0.15444699074074064,0.10333333333333308,72
hierarchical_local_aggregate,uniform,3,fake_fez+fake_sherbrooke+fake_torino,"[""fake_fez"", ""fake_sherbrooke"", ""fake_torino""]","[""fez"", ""sherbrooke"", ""torino""]",0.020091453265044808,0.017105193452049472,0.03934357798164912,0.7075,0.538900462962963,0.7075,0.5387847222222222,0.16263634259259266,0.11281666666666632,72
hierarchical_local_aggregate,uniform,3,fake_kyiv+fake_marrakesh+fake_sherbrooke,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke""]","[""kyiv"", ""marrakesh"", ""sherbrooke""]",0.017603912882982624,0.01690438859691505,0.03855179781135969,0.6975,0.5393634259259259,0.6950000000000001,0.5386805555555556,0.1884636574074076,0.15161666666666637,72
hierarchical_local_aggregate,uniform,3,fake_kyiv+fake_marrakesh+fake_torino,"[""fake_kyiv"", ""fake_marrakesh"", ""fake_torino""]","[""kyiv"", ""marrakesh"", ""torino""]",0.018393475849121,0.017137035745262444,0.03859400442854661,0.7225,0.544988425925926,0.72,0.5445486111111112,0.18263263888888895,0.14489166666666664,72
hierarchical_local_aggregate,uniform,3,fake_kyiv+fake_sherbrooke+fake_torino,"[""fake_kyiv"", ""fake_sherbrooke"", ""fake_torino""]","[""kyiv"", ""sherbrooke"", ""torino""]",0.018521784480467707,0.016941491245552682,0.04007666666666576,0.685,0.528125,0.685,0.528125,0.14817361111111127,0.09972499999999987,72
hierarchical_local_aggregate,uniform,3,fake_marrakesh+fake_sherbrooke+fake_torino,"[""fake_marrakesh"", ""fake_sherbrooke"", ""fake_torino""]","[""marrakesh"", ""sherbrooke"", ""torino""]",0.018513642319030466,0.01712107818642963,0.03870739041793899,0.72125,0.5448379629629629,0.71875,0.5442361111111111,0.17832361111111117,0.13602499999999917,72
hierarchical_local_aggregate,uniform,4,fake_fez+fake_kyiv+fake_marrakesh+fake_sherbrooke,"[""fake_fez"", ""fake_kyiv"", ""fake_marrakesh"", ""fake_sherbrooke""]","[""fez"", ""kyiv"", ""marrakesh"", ""sherbrooke""]",0.019586217948717927,0.016531650745776557,0.04228986486486197,0.7525,0.5706076388888889,0.7525,0.5705902777777778,0.17791064814814825,0.13916666666666638,72
