split_id,split_mode,repetition,config_id,policy,scheme,train_rows,train_circuit_configs,train_k_values,train_median_tvd,train_q75_tvd,train_q95_tvd,train_max_tvd,train_valid_rate_tvd_le_0p01,train_valid_rate_tvd_le_0p05,train_valid_rate_tvd_le_0p10,train_median_ssr,train_q25_ssr,train_median_parallel_ssr,train_median_total_shots,train_median_max_backend_shots,train_selection_risk_q95,train_selection_risk_max
stratified_size_rep000,stratified_size,0,b50_lb1_k3_eps0p005,aggregate_only_sync,confidence,300,60,5,0.04241036117799258,0.08139727746018688,0.23878076803489398,0.38138811881186935,0.023333333333333334,0.5866666666666667,0.8066666666666666,0.8175,0.560625,0.8175,9000.0,3650.0,0.23878076803489398,0.38138811881186935
stratified_size_rep000,stratified_size,0,b50_lb1_k3_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.04241036117799258,0.08139727746018688,0.23878076803489398,0.38138811881186935,0.023333333333333334,0.5866666666666667,0.8066666666666666,0.8175,0.560625,0.8175,9000.0,3650.0,0.23878076803489398,0.38138811881186935
stratified_size_rep000,stratified_size,0,b50_lb1_k3_eps0p005,aggregate_only_sync,uniform,300,60,5,0.04241036117799258,0.08139727746018688,0.23878076803489398,0.38138811881186935,0.023333333333333334,0.5866666666666667,0.8066666666666666,0.8175,0.560625,0.8175,9000.0,3650.0,0.23878076803489398,0.38138811881186935
stratified_size_rep000,stratified_size,0,b50_lb1_k3_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.041937991161822674,0.08139530894162561,0.23878119666266553,0.38138811881186935,0.016666666666666666,0.59,0.81,0.8175,0.560625,0.8175,8950.0,3650.0,0.23878119666266553,0.38138811881186935
stratified_size_rep000,stratified_size,0,b50_lb1_k3_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.04284475252194277,0.08139727746018688,0.23878076803489398,0.38138811881186935,0.023333333333333334,0.5833333333333334,0.8066666666666666,0.8175,0.560625,0.8175,8950.0,3650.0,0.23878076803489398,0.38138811881186935
stratified_size_rep000,stratified_size,0,b50_lb1_k3_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.04273298304142327,0.08139727746018688,0.23878076803489398,0.38138811881186935,0.023333333333333334,0.5833333333333334,0.8066666666666666,0.8175,0.560625,0.8175,8950.0,3650.0,0.23878076803489398,0.38138811881186935
stratified_size_rep000,stratified_size,0,b50_lb1_k3_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.03619165936975521,0.07704776667533728,0.2379963776284966,0.38138811881186935,0.04,0.64,0.8166666666666667,0.7073958333333333,0.5275000000000001,0.685,10525.0,6300.0,0.2379963776284966,0.38138811881186935
stratified_size_rep000,stratified_size,0,b50_lb1_k3_eps0p005,local_only_offline_aggregate,shot_proportional,300,60,5,0.036816691724033145,0.07733000036733331,0.23799550123765587,0.38138811881186935,0.043333333333333335,0.6366666666666667,0.8166666666666667,0.7073958333333333,0.5275000000000001,0.685,10525.0,6300.0,0.23799550123765587,0.38138811881186935
stratified_size_rep000,stratified_size,0,b50_lb1_k3_eps0p005,local_only_offline_aggregate,uniform,300,60,5,0.03622531138994005,0.07691546582709266,0.23799550123765587,0.38138811881186935,0.04,0.64,0.8166666666666667,0.7073958333333333,0.5275000000000001,0.685,10525.0,6300.0,0.23799550123765587,0.38138811881186935
stratified_size_rep001,stratified_size,1,b50_lb1_k3_eps0p005,aggregate_only_sync,confidence,300,60,5,0.0417693082830624,0.07884503294518327,0.2323397947761903,0.37929752475246326,0.04,0.6,0.7966666666666666,0.8175,0.5571875,0.8175,9087.5,3650.0,0.2323397947761903,0.37929752475246326
stratified_size_rep001,stratified_size,1,b50_lb1_k3_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.0417693082830624,0.07884503294518327,0.2323397947761903,0.37929752475246326,0.04,0.6,0.7966666666666666,0.8175,0.5571875,0.8175,9087.5,3650.0,0.2323397947761903,0.37929752475246326
stratified_size_rep001,stratified_size,1,b50_lb1_k3_eps0p005,aggregate_only_sync,uniform,300,60,5,0.0417693082830624,0.07884503294518327,0.2323397947761903,0.37929752475246326,0.04,0.6,0.7966666666666666,0.8175,0.5571875,0.8175,9087.5,3650.0,0.2323397947761903,0.37929752475246326
stratified_size_rep001,stratified_size,1,b50_lb1_k3_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.0415128787815099,0.07884489397814365,0.23233521873078064,0.37929752475246326,0.03333333333333333,0.6066666666666667,0.8,0.8175,0.5571875,0.8175,9050.0,3650.0,0.23233521873078064,0.37929752475246326
stratified_size_rep001,stratified_size,1,b50_lb1_k3_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.04193200884803415,0.07884503294518327,0.2323397947761903,0.37929752475246326,0.04,0.5966666666666667,0.7966666666666666,0.8175,0.5571875,0.8175,9050.0,3650.0,0.2323397947761903,0.37929752475246326
stratified_size_rep001,stratified_size,1,b50_lb1_k3_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.04193200884803415,0.07884503294518327,0.2323397947761903,0.37929752475246326,0.04,0.5966666666666667,0.7966666666666666,0.8175,0.5571875,0.8175,9050.0,3650.0,0.2323397947761903,0.37929752475246326
stratified_size_rep001,stratified_size,1,b50_lb1_k3_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.03619165936975521,0.0755978266476541,0.23173369102179464,0.37929752475246326,0.056666666666666664,0.65,0.8066666666666666,0.7309375,0.52125,0.7037500000000001,10850.0,5925.0,0.23173369102179464,0.37929752475246326
stratified_size_rep001,stratified_size,1,b50_lb1_k3_eps0p005,local_only_offline_aggregate,shot_proportional,300,60,5,0.036816691724033145,0.07562973963992262,0.23173882343696214,0.37929752475246326,0.06,0.6466666666666666,0.8066666666666666,0.7309375,0.52125,0.7037500000000001,10850.0,5925.0,0.23173882343696214,0.37929752475246326
stratified_size_rep001,stratified_size,1,b50_lb1_k3_eps0p005,local_only_offline_aggregate,uniform,300,60,5,0.03622531138994005,0.07551566186069676,0.2317249340550226,0.37929752475246326,0.056666666666666664,0.65,0.8066666666666666,0.7309375,0.52125,0.7037500000000001,10850.0,5925.0,0.2317249340550226,0.37929752475246326
stratified_size_rep002,stratified_size,2,b50_lb1_k3_eps0p005,aggregate_only_sync,confidence,300,60,5,0.04022020630324177,0.07204824041811844,0.2117630646766703,0.38138811881186935,0.016666666666666666,0.61,0.83,0.85,0.614375,0.85,7750.0,3000.0,0.2117630646766703,0.38138811881186935
stratified_size_rep002,stratified_size,2,b50_lb1_k3_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.04022020630324177,0.07204824041811844,0.2117630646766703,0.38138811881186935,0.016666666666666666,0.61,0.83,0.85,0.614375,0.85,7750.0,3000.0,0.2117630646766703,0.38138811881186935
stratified_size_rep002,stratified_size,2,b50_lb1_k3_eps0p005,aggregate_only_sync,uniform,300,60,5,0.04022020630324177,0.07204824041811844,0.2117630646766703,0.38138811881186935,0.016666666666666666,0.61,0.83,0.85,0.614375,0.85,7750.0,3000.0,0.2117630646766703,0.38138811881186935
stratified_size_rep002,stratified_size,2,b50_lb1_k3_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.03954183519955737,0.07187814249957052,0.21178032949248196,0.38138811881186935,0.016666666666666666,0.6166666666666667,0.8333333333333334,0.8500000000000001,0.614375,0.85,7750.0,3000.0,0.21178032949248196,0.38138811881186935
stratified_size_rep002,stratified_size,2,b50_lb1_k3_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.04022020630324177,0.07204824041811844,0.2117630646766703,0.38138811881186935,0.016666666666666666,0.6066666666666667,0.83,0.8500000000000001,0.614375,0.85,7750.0,3000.0,0.2117630646766703,0.38138811881186935
stratified_size_rep002,stratified_size,2,b50_lb1_k3_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.04022020630324177,0.07204824041811844,0.2117630646766703,0.38138811881186935,0.016666666666666666,0.6066666666666667,0.83,0.8500000000000001,0.614375,0.85,7750.0,3000.0,0.2117630646766703,0.38138811881186935
stratified_size_rep002,stratified_size,2,b50_lb1_k3_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.03388689435606275,0.06696488904456503,0.21068305051722705,0.38138811881186935,0.04,0.6633333333333333,0.84,0.7849999999999999,0.55125,0.7675,10075.0,4650.0,0.21068305051722705,0.38138811881186935
stratified_size_rep002,stratified_size,2,b50_lb1_k3_eps0p005,local_only_offline_aggregate,shot_proportional,300,60,5,0.03412741210374644,0.06721150732341385,0.21068676452035706,0.38138811881186935,0.04,0.66,0.84,0.7849999999999999,0.55125,0.7675,10075.0,4650.0,0.21068676452035706,0.38138811881186935
