circuit_key,algorithm,size,circuit_kind,config_id,k,subset_key,backends,backend_labels,diversity_global,diversity_on_circuit,policy,scheme,online_weight_scheme,weights,per_backend_shots,per_backend_last_stability_tvd,per_backend_stop_reason,per_backend_stop_round,per_backend_checks_performed,adaptive_shots_total,reference_shots_total,shots_saved,ssr,max_backend_shots,parallel_ssr,tvd,aggregate_stop_reason,aggregate_stop_round,aggregate_last_stability_tvd,aggregate_checks_performed,aggregate_stable_checks,local_stopped_before_global_count,local_stopped_before_global_rate,active_backend_count_final,active_backend_count_by_round
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_fez,"[""fake_fez""]","[""fez""]",,,local_only_offline_aggregate,uniform,not_applicable,[1.0],"{""fake_fez"": 2850}","{""fake_fez"": 0.0048987854251012555}","{""fake_fez"": ""stable""}",{},"{""fake_fez"": 52}",2850,20000,17150,0.8575,2850,0.8575,0.024906140350877164,not_applicable,,,0,0,0,0.0,0,[]
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_fez,"[""fake_fez""]","[""fez""]",,,local_only_offline_aggregate,shot_proportional,not_applicable,[1.0],"{""fake_fez"": 2850}","{""fake_fez"": 0.0048987854251012555}","{""fake_fez"": ""stable""}",{},"{""fake_fez"": 52}",2850,20000,17150,0.8575,2850,0.8575,0.024906140350877164,not_applicable,,,0,0,0,0.0,0,[]
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_fez,"[""fake_fez""]","[""fez""]",,,local_only_offline_aggregate,confidence,not_applicable,[1.0],"{""fake_fez"": 2850}","{""fake_fez"": 0.0048987854251012555}","{""fake_fez"": ""stable""}",{},"{""fake_fez"": 52}",2850,20000,17150,0.8575,2850,0.8575,0.024906140350877164,not_applicable,,,0,0,0,0.0,0,[]
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_fez,"[""fake_fez""]","[""fez""]",,,aggregate_only_sync,uniform,uniform_fixed,[1.0],"{""fake_fez"": 2850}","{""fake_fez"": NaN}","{""fake_fez"": ""running""}","{""fake_fez"": null}","{""fake_fez"": 0}",2850,20000,17150,0.8575,2850,0.8575,0.024906140350877164,aggregate_stable,57.0,0.0048987854251012555,52,2,0,0.0,1,[]
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_fez,"[""fake_fez""]","[""fez""]",,,aggregate_only_sync,shot_proportional,uniform_fixed,[1.0],"{""fake_fez"": 2850}","{""fake_fez"": NaN}","{""fake_fez"": ""running""}","{""fake_fez"": null}","{""fake_fez"": 0}",2850,20000,17150,0.8575,2850,0.8575,0.024906140350877164,aggregate_stable,57.0,0.0048987854251012555,52,2,0,0.0,1,[]
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_fez,"[""fake_fez""]","[""fez""]",,,aggregate_only_sync,confidence,uniform_fixed,[1.0],"{""fake_fez"": 2850}","{""fake_fez"": NaN}","{""fake_fez"": ""running""}","{""fake_fez"": null}","{""fake_fez"": 0}",2850,20000,17150,0.8575,2850,0.8575,0.024906140350877164,aggregate_stable,57.0,0.0048987854251012555,52,2,0,0.0,1,[]
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_fez,"[""fake_fez""]","[""fez""]",,,hierarchical_local_aggregate,uniform,uniform_fixed,[1.0],"{""fake_fez"": 2850}","{""fake_fez"": 0.0048987854251012555}","{""fake_fez"": ""stable""}","{""fake_fez"": 57}","{""fake_fez"": 52}",2850,20000,17150,0.8575,2850,0.8575,0.024906140350877164,aggregate_stable,57.0,0.0048987854251012555,52,2,0,0.0,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_fez,"[""fake_fez""]","[""fez""]",,,hierarchical_local_aggregate,shot_proportional,uniform_fixed,[1.0],"{""fake_fez"": 2850}","{""fake_fez"": 0.0048987854251012555}","{""fake_fez"": ""stable""}","{""fake_fez"": 57}","{""fake_fez"": 52}",2850,20000,17150,0.8575,2850,0.8575,0.024906140350877164,aggregate_stable,57.0,0.0048987854251012555,52,2,0,0.0,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_fez,"[""fake_fez""]","[""fez""]",,,hierarchical_local_aggregate,confidence,uniform_fixed,[1.0],"{""fake_fez"": 2850}","{""fake_fez"": 0.0048987854251012555}","{""fake_fez"": ""stable""}","{""fake_fez"": 57}","{""fake_fez"": 52}",2850,20000,17150,0.8575,2850,0.8575,0.024906140350877164,aggregate_stable,57.0,0.0048987854251012555,52,2,0,0.0,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",,,local_only_offline_aggregate,uniform,not_applicable,[1.0],"{""fake_kyiv"": 5500}","{""fake_kyiv"": 0.004874458874458921}","{""fake_kyiv"": ""stable""}",{},"{""fake_kyiv"": 105}",5500,20000,14500,0.725,5500,0.725,0.02449545454545467,not_applicable,,,0,0,0,0.0,0,[]
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",,,local_only_offline_aggregate,shot_proportional,not_applicable,[1.0],"{""fake_kyiv"": 5500}","{""fake_kyiv"": 0.004874458874458921}","{""fake_kyiv"": ""stable""}",{},"{""fake_kyiv"": 105}",5500,20000,14500,0.725,5500,0.725,0.02449545454545467,not_applicable,,,0,0,0,0.0,0,[]
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",,,local_only_offline_aggregate,confidence,not_applicable,[1.0],"{""fake_kyiv"": 5500}","{""fake_kyiv"": 0.004874458874458921}","{""fake_kyiv"": ""stable""}",{},"{""fake_kyiv"": 105}",5500,20000,14500,0.725,5500,0.725,0.02449545454545467,not_applicable,,,0,0,0,0.0,0,[]
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",,,aggregate_only_sync,uniform,uniform_fixed,[1.0],"{""fake_kyiv"": 5500}","{""fake_kyiv"": NaN}","{""fake_kyiv"": ""running""}","{""fake_kyiv"": null}","{""fake_kyiv"": 0}",5500,20000,14500,0.725,5500,0.725,0.02449545454545467,aggregate_stable,110.0,0.004874458874458921,105,2,0,0.0,1,[]
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",,,aggregate_only_sync,shot_proportional,uniform_fixed,[1.0],"{""fake_kyiv"": 5500}","{""fake_kyiv"": NaN}","{""fake_kyiv"": ""running""}","{""fake_kyiv"": null}","{""fake_kyiv"": 0}",5500,20000,14500,0.725,5500,0.725,0.02449545454545467,aggregate_stable,110.0,0.004874458874458921,105,2,0,0.0,1,[]
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",,,aggregate_only_sync,confidence,uniform_fixed,[1.0],"{""fake_kyiv"": 5500}","{""fake_kyiv"": NaN}","{""fake_kyiv"": ""running""}","{""fake_kyiv"": null}","{""fake_kyiv"": 0}",5500,20000,14500,0.725,5500,0.725,0.02449545454545467,aggregate_stable,110.0,0.004874458874458921,105,2,0,0.0,1,[]
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",,,hierarchical_local_aggregate,uniform,uniform_fixed,[1.0],"{""fake_kyiv"": 5500}","{""fake_kyiv"": 0.004874458874458921}","{""fake_kyiv"": ""stable""}","{""fake_kyiv"": 110}","{""fake_kyiv"": 105}",5500,20000,14500,0.725,5500,0.725,0.02449545454545467,aggregate_stable,110.0,0.004874458874458921,105,2,0,0.0,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",,,hierarchical_local_aggregate,shot_proportional,uniform_fixed,[1.0],"{""fake_kyiv"": 5500}","{""fake_kyiv"": 0.004874458874458921}","{""fake_kyiv"": ""stable""}","{""fake_kyiv"": 110}","{""fake_kyiv"": 105}",5500,20000,14500,0.725,5500,0.725,0.02449545454545467,aggregate_stable,110.0,0.004874458874458921,105,2,0,0.0,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_kyiv,"[""fake_kyiv""]","[""kyiv""]",,,hierarchical_local_aggregate,confidence,uniform_fixed,[1.0],"{""fake_kyiv"": 5500}","{""fake_kyiv"": 0.004874458874458921}","{""fake_kyiv"": ""stable""}","{""fake_kyiv"": 110}","{""fake_kyiv"": 105}",5500,20000,14500,0.725,5500,0.725,0.02449545454545467,aggregate_stable,110.0,0.004874458874458921,105,2,0,0.0,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_marrakesh,"[""fake_marrakesh""]","[""marrakesh""]",,,local_only_offline_aggregate,uniform,not_applicable,[1.0],"{""fake_marrakesh"": 2700}","{""fake_marrakesh"": 0.004648526077097498}","{""fake_marrakesh"": ""stable""}",{},"{""fake_marrakesh"": 49}",2700,20000,17300,0.865,2700,0.865,0.02249814814814816,not_applicable,,,0,0,0,0.0,0,[]
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_marrakesh,"[""fake_marrakesh""]","[""marrakesh""]",,,local_only_offline_aggregate,shot_proportional,not_applicable,[1.0],"{""fake_marrakesh"": 2700}","{""fake_marrakesh"": 0.004648526077097498}","{""fake_marrakesh"": ""stable""}",{},"{""fake_marrakesh"": 49}",2700,20000,17300,0.865,2700,0.865,0.02249814814814816,not_applicable,,,0,0,0,0.0,0,[]
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_marrakesh,"[""fake_marrakesh""]","[""marrakesh""]",,,local_only_offline_aggregate,confidence,not_applicable,[1.0],"{""fake_marrakesh"": 2700}","{""fake_marrakesh"": 0.004648526077097498}","{""fake_marrakesh"": ""stable""}",{},"{""fake_marrakesh"": 49}",2700,20000,17300,0.865,2700,0.865,0.02249814814814816,not_applicable,,,0,0,0,0.0,0,[]
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_marrakesh,"[""fake_marrakesh""]","[""marrakesh""]",,,aggregate_only_sync,uniform,uniform_fixed,[1.0],"{""fake_marrakesh"": 2700}","{""fake_marrakesh"": NaN}","{""fake_marrakesh"": ""running""}","{""fake_marrakesh"": null}","{""fake_marrakesh"": 0}",2700,20000,17300,0.865,2700,0.865,0.02249814814814816,aggregate_stable,54.0,0.004648526077097498,49,2,0,0.0,1,[]
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_marrakesh,"[""fake_marrakesh""]","[""marrakesh""]",,,aggregate_only_sync,shot_proportional,uniform_fixed,[1.0],"{""fake_marrakesh"": 2700}","{""fake_marrakesh"": NaN}","{""fake_marrakesh"": ""running""}","{""fake_marrakesh"": null}","{""fake_marrakesh"": 0}",2700,20000,17300,0.865,2700,0.865,0.02249814814814816,aggregate_stable,54.0,0.004648526077097498,49,2,0,0.0,1,[]
dj_10_circuit,dj,10,circuit,b50_lb5_k2_eps0p005,1,fake_marrakesh,"[""fake_marrakesh""]","[""marrakesh""]",,,aggregate_only_sync,confidence,uniform_fixed,[1.0],"{""fake_marrakesh"": 2700}","{""fake_marrakesh"": NaN}","{""fake_marrakesh"": ""running""}","{""fake_marrakesh"": null}","{""fake_marrakesh"": 0}",2700,20000,17300,0.865,2700,0.865,0.02249814814814816,aggregate_stable,54.0,0.004648526077097498,49,2,0,0.0,1,[]
