config_id,policy,scheme,k,circuit_key,algorithm,size,circuit_kind,circuit_median_tvd,circuit_q95_tvd,circuit_max_tvd,circuit_median_ssr,circuit_median_parallel_ssr,circuit_median_total_shots,circuit_median_max_backend_shots,subset_rows
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,dj_10_circuit,dj,10,circuit,0.02449545454545467,0.029464864433811834,0.030604545454545502,0.78,0.78,4400.0,4400.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,dj_11_circuit,dj,11,circuit,0.026941304347826142,0.03073637837837842,0.031110000000000047,0.7224999999999999,0.7224999999999999,5550.0,5550.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,dj_12_circuit,dj,12,circuit,0.026506849315068536,0.030761929824561475,0.03116491228070183,0.7150000000000001,0.7150000000000001,5700.0,5700.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,dj_13_circuit,dj,13,circuit,0.030885185185185272,0.03902069930069919,0.04089999999999981,0.7,0.7,6000.0,6000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,dj_14_circuit,dj,14,circuit,0.03002368421052651,0.035603567251461715,0.03569473684210499,0.64,0.64,7200.0,7200.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,dj_15_circuit,dj,15,circuit,0.03258654970760249,0.0387530721737274,0.0396109289617481,0.5725,0.5725,8550.0,8550.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,dj_4_circuit,dj,4,circuit,0.00773333333333336,0.01659999999999998,0.01674999999999998,0.9625,0.9625,750.0,750.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,dj_5_circuit,dj,5,circuit,0.010550000000000009,0.012128157894736862,0.012378947368421073,0.92,0.92,1600.0,1600.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,dj_6_circuit,dj,6,circuit,0.015938095238095237,0.021163007518796975,0.022114285714285704,0.905,0.905,1900.0,1900.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,dj_7_circuit,dj,7,circuit,0.012999999999999984,0.020704364876385325,0.020909803921568614,0.8725,0.8725,2550.0,2550.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,dj_8_circuit,dj,8,circuit,0.01884117647058827,0.022821381951381958,0.02302948717948718,0.83,0.83,3400.0,3400.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,dj_9_circuit,dj,9,circuit,0.01889693877551022,0.025685921455593626,0.02661703296703301,0.8025,0.8025,3950.0,3950.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qaoa_10_circuit,qaoa,10,circuit,0.0,0.006768205128205089,0.008460256410256363,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qaoa_11_circuit,qaoa,11,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qaoa_12_circuit,qaoa,12,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qaoa_13_circuit,qaoa,13,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qaoa_14_circuit,qaoa,14,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qaoa_15_circuit,qaoa,15,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qaoa_4_circuit,qaoa,4,circuit,0.015016666666666643,0.022650769230769228,0.024038461538461533,0.865,0.865,2700.0,2700.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qaoa_5_circuit,qaoa,5,circuit,0.02078461538461537,0.02248368024132729,0.0225892156862745,0.745,0.745,5100.0,5100.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qaoa_6_circuit,qaoa,6,circuit,0.020796762589928054,0.02436987443169516,0.02461677852348992,0.6525000000000001,0.6525000000000001,6950.0,6950.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qaoa_7_circuit,qaoa,7,circuit,0.024271090047393386,0.02582582927587279,0.026171827411167522,0.47750000000000004,0.47750000000000004,10450.0,10450.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qaoa_8_circuit,qaoa,8,circuit,0.02227900763358776,0.02534221878224975,0.025920175438596506,0.345,0.345,13100.0,13100.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qaoa_9_circuit,qaoa,9,circuit,0.01917647058823529,0.02202109289617484,0.02213333333333333,0.16000000000000003,0.16000000000000003,16800.0,16800.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qft_10_circuit,qft,10,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qft_11_circuit,qft,11,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qft_12_circuit,qft,12,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qft_13_circuit,qft,13,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qft_14_circuit,qft,14,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qft_15_circuit,qft,15,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qft_4_circuit,qft,4,circuit,0.020873469387755115,0.02503753086419754,0.02584691358024692,0.775,0.775,4500.0,4500.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qft_5_circuit,qft,5,circuit,0.023573529411764698,0.024511581670362163,0.024601219512195127,0.6699999999999999,0.6699999999999999,6600.0,6600.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qft_6_circuit,qft,6,circuit,0.022313186813186815,0.02690396831789502,0.027025641025641024,0.5125,0.5125,9750.0,9750.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qft_7_circuit,qft,7,circuit,0.021379893238434162,0.023770605794556633,0.024211764705882353,0.31999999999999995,0.31999999999999995,13600.0,13600.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qft_8_circuit,qft,8,circuit,0.010535751978891823,0.013167604593929452,0.013513043478260873,0.05249999999999999,0.05249999999999999,18950.0,18950.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qft_9_circuit,qft,9,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qnn_10_circuit,qnn,10,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qnn_11_circuit,qnn,11,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qnn_12_circuit,qnn,12,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qnn_13_circuit,qnn,13,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qnn_14_circuit,qnn,14,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qnn_15_circuit,qnn,15,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qnn_4_circuit,qnn,4,circuit,0.01826641791044775,0.025851626095423557,0.027523076923076917,0.8075,0.8075,3850.0,3850.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qnn_5_circuit,qnn,5,circuit,0.021283858267716546,0.025487003329633738,0.02633823529411764,0.69,0.69,6200.0,6200.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qnn_6_circuit,qnn,6,circuit,0.023937012987012996,0.02743857142857142,0.028064285714285705,0.5775,0.5775,8450.0,8450.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qnn_7_circuit,qnn,7,circuit,0.021037065637065623,0.023218736782723154,0.023611478599221785,0.35,0.35,13000.0,13000.0,5
b50_lb5_k2_eps0p005,aggregate_only_sync,confidence,1,qnn_8_circuit,qnn,8,circuit,0.012839509536784735,0.01364427095767878,0.013787321937321937,0.08250000000000002,0.08250000000000002,18350.0,18350.0,5
