trace_id,circuit_key,algorithm,size,backend,circuit_kind,reference_shots,source_batch_size,sampling_strategy,sampling_seed,qsimbench_materialization_time_seconds,strategy_family,strategy,config_id,shots,tvd_to_reference,saving_vs_reference,stop_reason,last_stability_tvd,checks_performed,strategy_eval_time_seconds,batch_size,lookback_batches,stability,epsilon
random_7_fake_fez,random_7_circuit,random,7,fake_fez,circuit,20000,50,sequential,0,1.8767883516848087,fixed,fixed_1000,,1000,0.1314000000000001,0.95,fixed_budget,,0,0.00017319805920124054,,,,
random_7_fake_fez,random_7_circuit,random,7,fake_fez,circuit,20000,50,sequential,0,1.8767883516848087,fixed,fixed_2500,,2500,0.07430000000000002,0.875,fixed_budget,,0,0.0004059989005327225,,,,
random_7_fake_fez,random_7_circuit,random,7,fake_fez,circuit,20000,50,sequential,0,1.8767883516848087,fixed,fixed_5000,,5000,0.0433,0.75,fixed_budget,,0,0.0007917787879705429,,,,
random_7_fake_fez,random_7_circuit,random,7,fake_fez,circuit,20000,50,sequential,0,1.8767883516848087,fixed,fixed_10000,,10000,0.028050000000000023,0.5,fixed_budget,,0,0.0015864232555031776,,,,
random_7_fake_fez,random_7_circuit,random,7,fake_fez,circuit,20000,50,sequential,0,1.8767883516848087,fixed,fixed_15000,,15000,0.016616666666666675,0.25,fixed_budget,,0,0.002403409220278263,,,,
random_7_fake_fez,random_7_circuit,random,7,fake_fez,circuit,20000,50,sequential,0,1.8767883516848087,fixed,fixed_18000,,18000,0.01022777777777779,0.09999999999999998,fixed_budget,,0,0.0028882883489131927,,,,
random_7_fake_fez,random_7_circuit,random,7,fake_fez,circuit,20000,50,sequential,0,1.8767883516848087,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,10750,0.02665348837209303,0.4625,stable,0.004594120228170251,212,0.015789711847901344,50.0,3.0,5.0,0.005
random_7_fake_kyiv,random_7_circuit,random,7,fake_kyiv,circuit,20000,50,sequential,0,2.1908863382413983,fixed,fixed_1000,,1000,0.1262,0.95,fixed_budget,,0,0.00020144134759902954,,,,
random_7_fake_kyiv,random_7_circuit,random,7,fake_kyiv,circuit,20000,50,sequential,0,2.1908863382413983,fixed,fixed_2500,,2500,0.08120000000000002,0.875,fixed_budget,,0,0.0004821028560400009,,,,
random_7_fake_kyiv,random_7_circuit,random,7,fake_kyiv,circuit,20000,50,sequential,0,2.1908863382413983,fixed,fixed_5000,,5000,0.054550000000000015,0.75,fixed_budget,,0,0.0009587956592440605,,,,
random_7_fake_kyiv,random_7_circuit,random,7,fake_kyiv,circuit,20000,50,sequential,0,2.1908863382413983,fixed,fixed_10000,,10000,0.03045000000000002,0.5,fixed_budget,,0,0.0018875626847147942,,,,
random_7_fake_kyiv,random_7_circuit,random,7,fake_kyiv,circuit,20000,50,sequential,0,2.1908863382413983,fixed,fixed_15000,,15000,0.01635,0.25,fixed_budget,,0,0.0028528813272714615,,,,
random_7_fake_kyiv,random_7_circuit,random,7,fake_kyiv,circuit,20000,50,sequential,0,2.1908863382413983,fixed,fixed_18000,,18000,0.009688888888888884,0.09999999999999998,fixed_budget,,0,0.003698832355439663,,,,
random_7_fake_kyiv,random_7_circuit,random,7,fake_kyiv,circuit,20000,50,sequential,0,2.1908863382413983,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,11400,0.02455614035087717,0.43000000000000005,stable,0.004837426900584802,225,0.016026368364691734,50.0,3.0,5.0,0.005
random_7_fake_marrakesh,random_7_circuit,random,7,fake_marrakesh,circuit,20000,50,sequential,0,1.532389834523201,fixed,fixed_1000,,1000,0.11000000000000006,0.95,fixed_budget,,0,0.00014949310570955276,,,,
random_7_fake_marrakesh,random_7_circuit,random,7,fake_marrakesh,circuit,20000,50,sequential,0,1.532389834523201,fixed,fixed_2500,,2500,0.058700000000000016,0.875,fixed_budget,,0,0.0003428887575864792,,,,
