trace_id,circuit_key,algorithm,size,backend,circuit_kind,reference_shots,source_batch_size,sampling_strategy,sampling_seed,qsimbench_materialization_time_seconds,strategy_family,strategy,config_id,shots,tvd_to_reference,saving_vs_reference,stop_reason,last_stability_tvd,checks_performed,strategy_eval_time_seconds,batch_size,lookback_batches,stability,epsilon
dj_8_fake_fez,dj_8_circuit,dj,8,fake_fez,circuit,20000,50,sequential,0,0.7675715303048491,fixed,fixed_1000,,1000,0.029050000000000013,0.95,fixed_budget,,0,3.575719892978668e-05,,,,
dj_8_fake_fez,dj_8_circuit,dj,8,fake_fez,circuit,20000,50,sequential,0,0.7675715303048491,fixed,fixed_2500,,2500,0.017200000000000024,0.875,fixed_budget,,0,8.811522275209427e-05,,,,
dj_8_fake_fez,dj_8_circuit,dj,8,fake_fez,circuit,20000,50,sequential,0,0.7675715303048491,fixed,fixed_5000,,5000,0.009100000000000042,0.75,fixed_budget,,0,0.00016822759062051773,,,,
dj_8_fake_fez,dj_8_circuit,dj,8,fake_fez,circuit,20000,50,sequential,0,0.7675715303048491,fixed,fixed_10000,,10000,0.005399999999999992,0.5,fixed_budget,,0,0.0003324681892991066,,,,
dj_8_fake_fez,dj_8_circuit,dj,8,fake_fez,circuit,20000,50,sequential,0,0.7675715303048491,fixed,fixed_15000,,15000,0.0035000000000000218,0.25,fixed_budget,,0,0.00049578957259655,,,,
dj_8_fake_fez,dj_8_circuit,dj,8,fake_fez,circuit,20000,50,sequential,0,0.7675715303048491,fixed,fixed_18000,,18000,0.0019277777777777572,0.09999999999999998,fixed_budget,,0,0.0005864500999450684,,,,
dj_8_fake_fez,dj_8_circuit,dj,8,fake_fez,circuit,20000,50,sequential,0,0.7675715303048491,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,1900,0.023018421052631587,0.905,stable,0.004917293233082676,35,0.0007461728528141975,50.0,3.0,5.0,0.005
dj_8_fake_kyiv,dj_8_circuit,dj,8,fake_kyiv,circuit,20000,50,sequential,0,0.793316607363522,fixed,fixed_1000,,1000,0.04489999999999995,0.95,fixed_budget,,0,4.6737492084503174e-05,,,,
dj_8_fake_kyiv,dj_8_circuit,dj,8,fake_kyiv,circuit,20000,50,sequential,0,0.793316607363522,fixed,fixed_2500,,2500,0.03844999999999994,0.875,fixed_budget,,0,0.0001179128885269165,,,,
dj_8_fake_kyiv,dj_8_circuit,dj,8,fake_kyiv,circuit,20000,50,sequential,0,0.793316607363522,fixed,fixed_5000,,5000,0.01835000000000001,0.75,fixed_budget,,0,0.00021948665380477905,,,,
dj_8_fake_kyiv,dj_8_circuit,dj,8,fake_kyiv,circuit,20000,50,sequential,0,0.793316607363522,fixed,fixed_10000,,10000,0.009150000000000038,0.5,fixed_budget,,0,0.00042243022471666336,,,,
dj_8_fake_kyiv,dj_8_circuit,dj,8,fake_kyiv,circuit,20000,50,sequential,0,0.793316607363522,fixed,fixed_15000,,15000,0.005849999999999998,0.25,fixed_budget,,0,0.0006358139216899872,,,,
dj_8_fake_kyiv,dj_8_circuit,dj,8,fake_kyiv,circuit,20000,50,sequential,0,0.793316607363522,fixed,fixed_18000,,18000,0.0032833333333333113,0.09999999999999998,fixed_budget,,0,0.0007694270461797714,,,,
dj_8_fake_kyiv,dj_8_circuit,dj,8,fake_kyiv,circuit,20000,50,sequential,0,0.793316607363522,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,3650,0.022800684931506915,0.8175,stable,0.003448140900195646,70,0.001836276613175869,50.0,3.0,5.0,0.005
dj_8_fake_marrakesh,dj_8_circuit,dj,8,fake_marrakesh,circuit,20000,50,sequential,0,0.6127077098935843,fixed,fixed_1000,,1000,0.016900000000000012,0.95,fixed_budget,,0,3.445427864789963e-05,,,,
dj_8_fake_marrakesh,dj_8_circuit,dj,8,fake_marrakesh,circuit,20000,50,sequential,0,0.6127077098935843,fixed,fixed_2500,,2500,0.013600000000000001,0.875,fixed_budget,,0,7.763691246509552e-05,,,,
dj_8_fake_marrakesh,dj_8_circuit,dj,8,fake_marrakesh,circuit,20000,50,sequential,0,0.6127077098935843,fixed,fixed_5000,,5000,0.00825000000000002,0.75,fixed_budget,,0,0.00014977343380451202,,,,
dj_8_fake_marrakesh,dj_8_circuit,dj,8,fake_marrakesh,circuit,20000,50,sequential,0,0.6127077098935843,fixed,fixed_10000,,10000,0.004499999999999966,0.5,fixed_budget,,0,0.0003074733540415764,,,,
dj_8_fake_marrakesh,dj_8_circuit,dj,8,fake_marrakesh,circuit,20000,50,sequential,0,0.6127077098935843,fixed,fixed_15000,,15000,0.0027500000000000115,0.25,fixed_budget,,0,0.00045660510659217834,,,,
dj_8_fake_marrakesh,dj_8_circuit,dj,8,fake_marrakesh,circuit,20000,50,sequential,0,0.6127077098935843,fixed,fixed_18000,,18000,0.0023611111111110947,0.09999999999999998,fixed_budget,,0,0.0005752388387918472,,,,
dj_8_fake_marrakesh,dj_8_circuit,dj,8,fake_marrakesh,circuit,20000,50,sequential,0,0.6127077098935843,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,2600,0.012926923076923084,0.87,stable,0.003202511773940338,49,0.0009671011939644814,50.0,3.0,5.0,0.005
dj_8_fake_sherbrooke,dj_8_circuit,dj,8,fake_sherbrooke,circuit,20000,50,sequential,0,0.7239247495308518,fixed,fixed_1000,,1000,0.034599999999999964,0.95,fixed_budget,,0,4.661921411752701e-05,,,,
dj_8_fake_sherbrooke,dj_8_circuit,dj,8,fake_sherbrooke,circuit,20000,50,sequential,0,0.7239247495308518,fixed,fixed_2500,,2500,0.024100000000000017,0.875,fixed_budget,,0,0.0001145368441939354,,,,
dj_8_fake_sherbrooke,dj_8_circuit,dj,8,fake_sherbrooke,circuit,20000,50,sequential,0,0.7239247495308518,fixed,fixed_5000,,5000,0.020100000000000007,0.75,fixed_budget,,0,0.00022430438548326492,,,,
dj_8_fake_sherbrooke,dj_8_circuit,dj,8,fake_sherbrooke,circuit,20000,50,sequential,0,0.7239247495308518,fixed,fixed_10000,,10000,0.011950000000000023,0.5,fixed_budget,,0,0.00044348929077386856,,,,
