split_id,split_mode,repetition,config_id,policy,scheme,train_rows,train_circuit_configs,train_k_values,train_median_tvd,train_q75_tvd,train_q95_tvd,train_max_tvd,train_valid_rate_tvd_le_0p01,train_valid_rate_tvd_le_0p05,train_valid_rate_tvd_le_0p10,train_median_ssr,train_q25_ssr,train_median_parallel_ssr,train_median_total_shots,train_median_max_backend_shots,train_selection_risk_q95,train_selection_risk_max
stratified_size_rep000,stratified_size,0,b50_lb2_k10_eps0p0025,aggregate_only_sync,confidence,300,60,5,0.009003673271173292,0.014468845506345498,0.02171357195754393,0.02810322580645173,0.5333333333333333,1.0,1.0,0.42625,0.0,0.42625,21450.0,11475.0,0.02171357195754393,0.02810322580645173
stratified_size_rep000,stratified_size,0,b50_lb2_k10_eps0p0025,aggregate_only_sync,shot_proportional,300,60,5,0.009003673271173292,0.014468845506345498,0.02171357195754393,0.02810322580645173,0.5333333333333333,1.0,1.0,0.42625,0.0,0.42625,21450.0,11475.0,0.02171357195754393,0.02810322580645173
stratified_size_rep000,stratified_size,0,b50_lb2_k10_eps0p0025,aggregate_only_sync,uniform,300,60,5,0.009003673271173292,0.014468845506345498,0.02171357195754393,0.02810322580645173,0.5333333333333333,1.0,1.0,0.42625,0.0,0.42625,21450.0,11475.0,0.02171357195754393,0.02810322580645173
stratified_size_rep000,stratified_size,0,b50_lb2_k10_eps0p0025,hierarchical_local_aggregate,confidence,300,60,5,0.008619728188858256,0.014547649330741284,0.02158973674609766,0.02810322580645173,0.5466666666666666,1.0,1.0,0.42625,0.0,0.42625,21450.0,11475.0,0.02158973674609766,0.02810322580645173
stratified_size_rep000,stratified_size,0,b50_lb2_k10_eps0p0025,hierarchical_local_aggregate,shot_proportional,300,60,5,0.009003673271173292,0.014468845506345498,0.022875346943239,0.02829778368794304,0.5333333333333333,1.0,1.0,0.42625,0.0,0.42625,21450.0,11475.0,0.022875346943239,0.02829778368794304
stratified_size_rep000,stratified_size,0,b50_lb2_k10_eps0p0025,hierarchical_local_aggregate,uniform,300,60,5,0.00896476870830317,0.014468845506345498,0.022875346943239,0.028279290355564014,0.5333333333333333,1.0,1.0,0.42625,0.0,0.42625,21450.0,11475.0,0.022875346943239,0.028279290355564014
stratified_size_rep000,stratified_size,0,b50_lb2_k10_eps0p0025,local_only_offline_aggregate,confidence,300,60,5,0.003994671353017728,0.009456849227498823,0.018204408810236758,0.02810322580645173,0.76,1.0,1.0,0.06354166666666666,0.0,0.022499999999999964,35487.5,19550.0,0.018204408810236758,0.02810322580645173
stratified_size_rep000,stratified_size,0,b50_lb2_k10_eps0p0025,local_only_offline_aggregate,shot_proportional,300,60,5,0.003728878439210753,0.009205759106588425,0.018526314825817545,0.02810322580645173,0.7666666666666667,1.0,1.0,0.06354166666666666,0.0,0.022499999999999964,35487.5,19550.0,0.018526314825817545,0.02810322580645173
stratified_size_rep000,stratified_size,0,b50_lb2_k10_eps0p0025,local_only_offline_aggregate,uniform,300,60,5,0.003821472209325921,0.009447696382501217,0.01819435284978443,0.02810322580645173,0.7666666666666667,1.0,1.0,0.06354166666666666,0.0,0.022499999999999964,35487.5,19550.0,0.01819435284978443,0.02810322580645173
stratified_size_rep001,stratified_size,1,b50_lb2_k10_eps0p0025,aggregate_only_sync,confidence,300,60,5,0.009260432010973329,0.014976368446955109,0.021705079952576332,0.026992703862661085,0.5133333333333333,1.0,1.0,0.43125,0.0,0.43125,22775.0,11375.0,0.021705079952576332,0.026992703862661085
