policy,scheme,repetitions,median_test_median_tvd,q75_test_median_tvd,median_test_q95_tvd,median_test_max_tvd,median_test_valid_rate_tvd_le_0p05,median_test_median_ssr,median_test_median_parallel_ssr,relaxed_selection_rate
aggregate_only_sync,confidence,100,0.027714703966645625,0.028946291028613347,0.05040030079694703,0.05892369352890427,0.9416666666666667,0.766875,0.766875,0.9
aggregate_only_sync,shot_proportional,100,0.027714703966645625,0.028946291028613347,0.05040030079694703,0.05892369352890427,0.9416666666666667,0.766875,0.766875,0.9
aggregate_only_sync,uniform,100,0.027714703966645625,0.028946291028613347,0.05040030079694703,0.05892369352890427,0.9416666666666667,0.766875,0.766875,0.9
hierarchical_local_aggregate,confidence,100,0.027521989893657686,0.028695069143824973,0.05012343749801389,0.05870370370370278,0.9416666666666667,0.769375,0.769375,0.9
hierarchical_local_aggregate,shot_proportional,100,0.027714703966645625,0.028982060259382575,0.05136687488647372,0.05892369352890427,0.9333333333333333,0.769375,0.769375,0.93
hierarchical_local_aggregate,uniform,100,0.027714703966645625,0.028982060259382575,0.05136687488647372,0.05892369352890427,0.9333333333333333,0.769375,0.769375,0.93
local_only_offline_aggregate,confidence,100,0.01815175064564681,0.019226690129767663,0.04051094168715572,0.05758787878787921,0.9666666666666667,0.640625,0.62375,0.0
local_only_offline_aggregate,shot_proportional,100,0.017986274743095148,0.01946285102814371,0.041055158457765216,0.05758787878787921,0.9666666666666667,0.640625,0.62375,0.0
local_only_offline_aggregate,uniform,100,0.018088481774525832,0.01931019347865311,0.040457097917127614,0.05758787878787921,0.9666666666666667,0.640625,0.62375,0.0
