split_id,split_mode,repetition,config_id,policy,scheme,train_rows,train_circuit_configs,train_k_values,train_median_tvd,train_q75_tvd,train_q95_tvd,train_max_tvd,train_valid_rate_tvd_le_0p01,train_valid_rate_tvd_le_0p05,train_valid_rate_tvd_le_0p10,train_median_ssr,train_q25_ssr,train_median_parallel_ssr,train_median_total_shots,train_median_max_backend_shots,train_selection_risk_q95,train_selection_risk_max
stratified_size_rep000,stratified_size,0,b50_lb5_k10_eps0p0025,aggregate_only_sync,confidence,300,60,5,0.0032785458465068805,0.009300514837568552,0.0133378064500176,0.015859291338582715,0.8033333333333333,1.0,1.0,0.110625,0.0,0.110625,34000.0,17787.5,0.0133378064500176,0.015859291338582715
stratified_size_rep000,stratified_size,0,b50_lb5_k10_eps0p0025,aggregate_only_sync,shot_proportional,300,60,5,0.0032785458465068805,0.009300514837568552,0.0133378064500176,0.015859291338582715,0.8033333333333333,1.0,1.0,0.110625,0.0,0.110625,34000.0,17787.5,0.0133378064500176,0.015859291338582715
stratified_size_rep000,stratified_size,0,b50_lb5_k10_eps0p0025,aggregate_only_sync,uniform,300,60,5,0.0032785458465068805,0.009300514837568552,0.0133378064500176,0.015859291338582715,0.8033333333333333,1.0,1.0,0.110625,0.0,0.110625,34000.0,17787.5,0.0133378064500176,0.015859291338582715
stratified_size_rep000,stratified_size,0,b50_lb5_k10_eps0p0025,hierarchical_local_aggregate,confidence,300,60,5,0.0031994273715995397,0.009323439032953938,0.012859389507841362,0.015611378437034718,0.7966666666666666,1.0,1.0,0.110625,0.0,0.110625,33900.0,17787.5,0.012859389507841362,0.015611378437034718
stratified_size_rep000,stratified_size,0,b50_lb5_k10_eps0p0025,hierarchical_local_aggregate,shot_proportional,300,60,5,0.003386950494051159,0.009300514837568552,0.013489013196592148,0.015859291338582715,0.8,1.0,1.0,0.110625,0.0,0.110625,33900.0,17787.5,0.013489013196592148,0.015859291338582715
stratified_size_rep000,stratified_size,0,b50_lb5_k10_eps0p0025,hierarchical_local_aggregate,uniform,300,60,5,0.003386950494051159,0.009300514837568552,0.013489013196592148,0.015859291338582715,0.8,1.0,1.0,0.110625,0.0,0.110625,33900.0,17787.5,0.013489013196592148,0.015859291338582715
stratified_size_rep000,stratified_size,0,b50_lb5_k10_eps0p0025,local_only_offline_aggregate,confidence,300,60,5,0.0,0.005392509000685228,0.009225051392574237,0.01344782608695652,0.96,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.009225051392574237,0.01344782608695652
stratified_size_rep000,stratified_size,0,b50_lb5_k10_eps0p0025,local_only_offline_aggregate,shot_proportional,300,60,5,0.0,0.0051233841855826455,0.009124727061556308,0.01344782608695652,0.9633333333333334,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.009124727061556308,0.01344782608695652
stratified_size_rep000,stratified_size,0,b50_lb5_k10_eps0p0025,local_only_offline_aggregate,uniform,300,60,5,0.0,0.00538874919501577,0.009225974589476398,0.01344782608695652,0.9633333333333334,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.009225974589476398,0.01344782608695652
stratified_size_rep001,stratified_size,1,b50_lb5_k10_eps0p0025,aggregate_only_sync,confidence,300,60,5,0.0032785458465068805,0.009227182985553787,0.01329417745842139,0.01447394495412818,0.8166666666666667,1.0,1.0,0.116875,0.0,0.116875,35687.5,17662.5,0.01329417745842139,0.01447394495412818
stratified_size_rep001,stratified_size,1,b50_lb5_k10_eps0p0025,aggregate_only_sync,shot_proportional,300,60,5,0.0032785458465068805,0.009227182985553787,0.01329417745842139,0.01447394495412818,0.8166666666666667,1.0,1.0,0.116875,0.0,0.116875,35687.5,17662.5,0.01329417745842139,0.01447394495412818
