split_id,split_mode,repetition,config_id,policy,scheme,train_rows,train_circuit_configs,train_k_values,train_median_tvd,train_q75_tvd,train_q95_tvd,train_max_tvd,train_valid_rate_tvd_le_0p01,train_valid_rate_tvd_le_0p05,train_valid_rate_tvd_le_0p10,train_median_ssr,train_q25_ssr,train_median_parallel_ssr,train_median_total_shots,train_median_max_backend_shots,train_selection_risk_q95,train_selection_risk_max
stratified_size_rep000,stratified_size,0,b50_lb1_k2_eps0p001,aggregate_only_sync,confidence,300,60,5,0.0053382142857142795,0.010649069620781361,0.018890708523285952,0.022237908496731844,0.7,1.0,1.0,0.16937500000000003,0.0,0.16937500000000003,28250.0,16612.5,0.018890708523285952,0.022237908496731844
stratified_size_rep000,stratified_size,0,b50_lb1_k2_eps0p001,aggregate_only_sync,shot_proportional,300,60,5,0.0053382142857142795,0.010649069620781361,0.018890708523285952,0.022237908496731844,0.7,1.0,1.0,0.16937500000000003,0.0,0.16937500000000003,28250.0,16612.5,0.018890708523285952,0.022237908496731844
stratified_size_rep000,stratified_size,0,b50_lb1_k2_eps0p001,aggregate_only_sync,uniform,300,60,5,0.0053382142857142795,0.010649069620781361,0.018890708523285952,0.022237908496731844,0.7,1.0,1.0,0.16937500000000003,0.0,0.16937500000000003,28250.0,16612.5,0.018890708523285952,0.022237908496731844
stratified_size_rep000,stratified_size,0,b50_lb1_k2_eps0p001,hierarchical_local_aggregate,confidence,300,60,5,0.005295722286614816,0.010753444405733378,0.0188652400856239,0.022237908496731844,0.7,1.0,1.0,0.16937500000000003,0.0,0.16937500000000003,27300.0,16612.5,0.0188652400856239,0.022237908496731844
stratified_size_rep000,stratified_size,0,b50_lb1_k2_eps0p001,hierarchical_local_aggregate,shot_proportional,300,60,5,0.0053382142857142795,0.010778881336708521,0.019085938089327355,0.022237908496731844,0.6966666666666667,1.0,1.0,0.16937500000000003,0.0,0.16937500000000003,27300.0,16612.5,0.019085938089327355,0.022237908496731844
stratified_size_rep000,stratified_size,0,b50_lb1_k2_eps0p001,hierarchical_local_aggregate,uniform,300,60,5,0.0053382142857142795,0.01076440613151978,0.019082233057750777,0.022237908496731844,0.7,1.0,1.0,0.16937500000000003,0.0,0.16937500000000003,27300.0,16612.5,0.019082233057750777,0.022237908496731844
stratified_size_rep000,stratified_size,0,b50_lb1_k2_eps0p001,local_only_offline_aggregate,confidence,300,60,5,0.0,0.007944349507110825,0.01545216329824655,0.022237908496731844,0.8166666666666667,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.01545216329824655,0.022237908496731844
stratified_size_rep000,stratified_size,0,b50_lb1_k2_eps0p001,local_only_offline_aggregate,shot_proportional,300,60,5,0.0,0.008068531180315502,0.015610972181773071,0.022237908496731844,0.8133333333333334,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.015610972181773071,0.022237908496731844
stratified_size_rep000,stratified_size,0,b50_lb1_k2_eps0p001,local_only_offline_aggregate,uniform,300,60,5,0.0,0.007999013989785019,0.015422871372399012,0.022237908496731844,0.82,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.015422871372399012,0.022237908496731844
stratified_size_rep001,stratified_size,1,b50_lb1_k2_eps0p001,aggregate_only_sync,confidence,300,60,5,0.005411666666666646,0.010501518809135654,0.018031520270270086,0.022234362934363,0.7033333333333334,1.0,1.0,0.17125,0.0,0.17125,29300.0,16575.0,0.018031520270270086,0.022234362934363
stratified_size_rep001,stratified_size,1,b50_lb1_k2_eps0p001,aggregate_only_sync,shot_proportional,300,60,5,0.005411666666666646,0.010501518809135654,0.018031520270270086,0.022234362934363,0.7033333333333334,1.0,1.0,0.17125,0.0,0.17125,29300.0,16575.0,0.018031520270270086,0.022234362934363
stratified_size_rep001,stratified_size,1,b50_lb1_k2_eps0p001,aggregate_only_sync,uniform,300,60,5,0.005411666666666646,0.010501518809135654,0.018031520270270086,0.022234362934363,0.7033333333333334,1.0,1.0,0.17125,0.0,0.17125,29300.0,16575.0,0.018031520270270086,0.022234362934363
stratified_size_rep001,stratified_size,1,b50_lb1_k2_eps0p001,hierarchical_local_aggregate,confidence,300,60,5,0.005480740255846614,0.010753444405733378,0.017636198868389272,0.022234362934363,0.7,1.0,1.0,0.17125,0.0,0.17125,29100.0,16575.0,0.017636198868389272,0.022234362934363
stratified_size_rep001,stratified_size,1,b50_lb1_k2_eps0p001,hierarchical_local_aggregate,shot_proportional,300,60,5,0.005411666666666646,0.010703839463825218,0.01839507808076279,0.022234362934363,0.7,1.0,1.0,0.17125,0.0,0.17125,29100.0,16575.0,0.01839507808076279,0.022234362934363
stratified_size_rep001,stratified_size,1,b50_lb1_k2_eps0p001,hierarchical_local_aggregate,uniform,300,60,5,0.005411666666666646,0.010703839463825218,0.018381246295499008,0.022234362934363,0.7033333333333334,1.0,1.0,0.17125,0.0,0.17125,29100.0,16575.0,0.018381246295499008,0.022234362934363
stratified_size_rep001,stratified_size,1,b50_lb1_k2_eps0p001,local_only_offline_aggregate,confidence,300,60,5,0.0,0.007641966747644892,0.014981162464509212,0.022234362934363,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.014981162464509212,0.022234362934363
