config_id,policy,scheme,k,circuit_key,algorithm,size,circuit_kind,circuit_median_tvd,circuit_q95_tvd,circuit_max_tvd,circuit_median_ssr,circuit_median_parallel_ssr,circuit_median_total_shots,circuit_median_max_backend_shots,subset_rows
b50_lb5_k5_eps0p005,aggregate_only_sync,confidence,1,dj_10_circuit,dj,10,circuit,0.022260330578512393,0.028769979577944253,0.030103846153846228,0.7725,0.7725,4550.0,4550.0,5
b50_lb5_k5_eps0p005,aggregate_only_sync,confidence,1,dj_11_circuit,dj,11,circuit,0.02540555555555558,0.02881450235758896,0.02917406015037601,0.7050000000000001,0.7050000000000001,5900.0,5900.0,5
b50_lb5_k5_eps0p005,aggregate_only_sync,confidence,1,dj_12_circuit,dj,12,circuit,0.025272108843537467,0.02909589743589749,0.029311538461538535,0.675,0.675,6500.0,6500.0,5
b50_lb5_k5_eps0p005,aggregate_only_sync,confidence,1,dj_13_circuit,dj,13,circuit,0.029278947368421127,0.03342753086419744,0.03411666666666649,0.62,0.62,7600.0,7600.0,5
b50_lb5_k5_eps0p005,aggregate_only_sync,confidence,1,dj_14_circuit,dj,14,circuit,0.028818224299065512,0.032034811892760785,0.03248271604938288,0.595,0.595,8100.0,8100.0,5
b50_lb5_k5_eps0p005,aggregate_only_sync,confidence,1,dj_15_circuit,dj,15,circuit,0.03267121212121204,0.03682834998560898,0.037482338308457486,0.505,0.505,9900.0,9900.0,5
b50_lb5_k5_eps0p005,aggregate_only_sync,confidence,1,dj_4_circuit,dj,4,circuit,0.0056333333333333764,0.015339473684210531,0.016986842105263168,0.9299999999999999,0.9299999999999999,1400.0,1400.0,5
b50_lb5_k5_eps0p005,aggregate_only_sync,confidence,1,dj_5_circuit,dj,5,circuit,0.009457142857142865,0.011218325358851691,0.011609090909090937,0.9125,0.9125,1750.0,1750.0,5
b50_lb5_k5_eps0p005,aggregate_only_sync,confidence,1,dj_6_circuit,dj,6,circuit,0.011574999999999966,0.014119999999999966,0.014483333333333296,0.88,0.88,2400.0,2400.0,5
b50_lb5_k5_eps0p005,aggregate_only_sync,confidence,1,dj_7_circuit,dj,7,circuit,0.013005555555555534,0.019771212121212113,0.020833333333333325,0.835,0.835,3300.0,3300.0,5
b50_lb5_k5_eps0p005,aggregate_only_sync,confidence,1,dj_8_circuit,dj,8,circuit,0.01906901408450709,0.023137654320987695,0.023684567901234608,0.8225,0.8225,3550.0,3550.0,5
b50_lb5_k5_eps0p005,aggregate_only_sync,confidence,1,dj_9_circuit,dj,9,circuit,0.01979653465346536,0.021999999999999995,0.022199999999999987,0.7475,0.7475,5050.0,5050.0,5
b50_lb5_k5_eps0p005,aggregate_only_sync,confidence,1,qaoa_10_circuit,qaoa,10,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
