config_id,policy,scheme,k,circuit_key,algorithm,size,circuit_kind,circuit_median_tvd,circuit_q95_tvd,circuit_max_tvd,circuit_median_ssr,circuit_median_parallel_ssr,circuit_median_total_shots,circuit_median_max_backend_shots,subset_rows
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,dj_10_circuit,dj,10,circuit,0.017380303030303017,0.026517540421362135,0.028142307692307744,0.73,0.73,5400.0,5400.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,dj_11_circuit,dj,11,circuit,0.02239999999999997,0.024739814275596125,0.02480801526717557,0.6725,0.6725,6550.0,6550.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,dj_12_circuit,dj,12,circuit,0.020027522935779838,0.026591068876098967,0.027606748466257724,0.5925,0.5925,8150.0,8150.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,dj_13_circuit,dj,13,circuit,0.022666666666666783,0.024234871794871948,0.024300000000000196,0.5125,0.5125,9750.0,9750.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,dj_14_circuit,dj,14,circuit,0.024141379310345077,0.026330859106529304,0.026796907216494924,0.515,0.515,9700.0,9700.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,dj_15_circuit,dj,15,circuit,0.021038888888889027,0.026071282051282382,0.02643333333333371,0.4,0.4,12000.0,12000.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,dj_4_circuit,dj,4,circuit,0.007500000000000009,0.0150777922077922,0.016795454545454534,0.9475,0.9475,1050.0,1050.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,dj_5_circuit,dj,5,circuit,0.009726470588235324,0.011254358974358988,0.011469230769230792,0.915,0.915,1700.0,1700.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,dj_6_circuit,dj,6,circuit,0.011565306122448986,0.014499473684210505,0.015053508771929805,0.8575,0.8575,2850.0,2850.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,dj_7_circuit,dj,7,circuit,0.011020129870129852,0.01510229476405947,0.01571978021978022,0.8075,0.8075,3850.0,3850.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,dj_8_circuit,dj,8,circuit,0.016207471264367862,0.018514298642533955,0.018821794871794882,0.7825,0.7825,4350.0,4350.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,dj_9_circuit,dj,9,circuit,0.0196909090909091,0.020662609761078247,0.020713855421686793,0.7050000000000001,0.7050000000000001,5900.0,5900.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qaoa_10_circuit,qaoa,10,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qaoa_11_circuit,qaoa,11,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qaoa_12_circuit,qaoa,12,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qaoa_13_circuit,qaoa,13,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qaoa_14_circuit,qaoa,14,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qaoa_15_circuit,qaoa,15,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qaoa_4_circuit,qaoa,4,circuit,0.009707575757575759,0.013890396611474787,0.01443469387755102,0.7775,0.7775,4450.0,4450.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qaoa_5_circuit,qaoa,5,circuit,0.01349447513812153,0.017598732394366174,0.018185915492957717,0.5475,0.5475,9050.0,9050.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qaoa_6_circuit,qaoa,6,circuit,0.01082412587412588,0.013089586092951033,0.013110727969348644,0.3275,0.3275,13450.0,13450.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qaoa_7_circuit,qaoa,7,circuit,0.0037611253196930977,0.0050097083310660035,0.005313829787234038,0.022499999999999964,0.022499999999999964,19550.0,19550.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qaoa_8_circuit,qaoa,8,circuit,0.0,0.007223271619159309,0.00872298050139275,0.0,0.0,20000.0,20000.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qaoa_9_circuit,qaoa,9,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qft_10_circuit,qft,10,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qft_11_circuit,qft,11,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qft_12_circuit,qft,12,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qft_13_circuit,qft,13,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qft_14_circuit,qft,14,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qft_15_circuit,qft,15,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qft_4_circuit,qft,4,circuit,0.01348846153846157,0.016961573797507474,0.016976027397260285,0.635,0.635,7300.0,7300.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qft_5_circuit,qft,5,circuit,0.011655323193916338,0.012308813209494325,0.01237719298245614,0.33999999999999997,0.33999999999999997,13200.0,13200.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qft_6_circuit,qft,6,circuit,0.002620886075949367,0.0034280901925987806,0.0034641943734015366,0.012499999999999956,0.012499999999999956,19750.0,19750.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qft_7_circuit,qft,7,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qft_8_circuit,qft,8,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb1_k1_eps0p001,aggregate_only_sync,confidence,1,qft_9_circuit,qft,9,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
