config_id,policy,scheme,k,circuit_key,algorithm,size,circuit_kind,circuit_median_tvd,circuit_q95_tvd,circuit_max_tvd,circuit_median_ssr,circuit_median_parallel_ssr,circuit_median_total_shots,circuit_median_max_backend_shots,subset_rows
b50_lb1_k10_eps0p0025,aggregate_only_sync,confidence,1,dj_10_circuit,dj,10,circuit,0.023723076923076913,0.02861367346938782,0.028950000000000062,0.77,0.77,4600.0,4600.0,5
b50_lb1_k10_eps0p0025,aggregate_only_sync,confidence,1,dj_11_circuit,dj,11,circuit,0.027331481481481536,0.0305108571428572,0.031110000000000047,0.73,0.73,5400.0,5400.0,5
b50_lb1_k10_eps0p0025,aggregate_only_sync,confidence,1,dj_12_circuit,dj,12,circuit,0.028574074074074123,0.03100859649122815,0.03116491228070183,0.7150000000000001,0.7150000000000001,5700.0,5700.0,5
b50_lb1_k10_eps0p0025,aggregate_only_sync,confidence,1,dj_13_circuit,dj,13,circuit,0.03250462184873949,0.03856537190082622,0.03994421487603278,0.7025,0.7025,5950.0,5950.0,5
b50_lb1_k10_eps0p0025,aggregate_only_sync,confidence,1,dj_14_circuit,dj,14,circuit,0.036633211678831705,0.03879706563706525,0.03918918918918877,0.6575,0.6575,6850.0,6850.0,5
b50_lb1_k10_eps0p0025,aggregate_only_sync,confidence,1,dj_15_circuit,dj,15,circuit,0.03620649350649332,0.04298637681159331,0.043141304347825093,0.625,0.625,7500.0,7500.0,5
b50_lb1_k10_eps0p0025,aggregate_only_sync,confidence,1,dj_4_circuit,dj,4,circuit,0.005542857142857107,0.009126071055381386,0.009784482758620669,0.9275,0.9275,1450.0,1450.0,5
b50_lb1_k10_eps0p0025,aggregate_only_sync,confidence,1,dj_5_circuit,dj,5,circuit,0.008443902439024403,0.009132337042925277,0.009291891891891894,0.9075,0.9075,1850.0,1850.0,5
b50_lb1_k10_eps0p0025,aggregate_only_sync,confidence,1,dj_6_circuit,dj,6,circuit,0.009150724637681176,0.014041879699248116,0.014721428571428568,0.86,0.86,2800.0,2800.0,5
b50_lb1_k10_eps0p0025,aggregate_only_sync,confidence,1,dj_7_circuit,dj,7,circuit,0.013887301587301573,0.019716718146718146,0.02114054054054054,0.8425,0.8425,3150.0,3150.0,5
b50_lb1_k10_eps0p0025,aggregate_only_sync,confidence,1,dj_8_circuit,dj,8,circuit,0.01923333333333338,0.023261516321516344,0.023353246753246765,0.8200000000000001,0.8200000000000001,3600.0,3600.0,5
b50_lb1_k10_eps0p0025,aggregate_only_sync,confidence,1,dj_9_circuit,dj,9,circuit,0.02004487179487183,0.024282368742368773,0.024869230769230803,0.8049999999999999,0.8049999999999999,3900.0,3900.0,5
