trace_id,circuit_key,algorithm,size,backend,circuit_kind,reference_shots,source_batch_size,sampling_strategy,sampling_seed,qsimbench_materialization_time_seconds,strategy_family,strategy,config_id,shots,tvd_to_reference,saving_vs_reference,stop_reason,last_stability_tvd,checks_performed,strategy_eval_time_seconds,batch_size,lookback_batches,stability,epsilon
random_9_fake_fez,random_9_circuit,random,9,fake_fez,circuit,20000,50,sequential,0,2.4334415700286627,fixed,fixed_1000,,1000,0.24804999999999972,0.95,fixed_budget,,0,0.0002541216090321541,,,,
random_9_fake_fez,random_9_circuit,random,9,fake_fez,circuit,20000,50,sequential,0,2.4334415700286627,fixed,fixed_2500,,2500,0.1641999999999996,0.875,fixed_budget,,0,0.0005743876099586487,,,,
random_9_fake_fez,random_9_circuit,random,9,fake_fez,circuit,20000,50,sequential,0,2.4334415700286627,fixed,fixed_5000,,5000,0.09740000000000011,0.75,fixed_budget,,0,0.0011068955063819885,,,,
random_9_fake_fez,random_9_circuit,random,9,fake_fez,circuit,20000,50,sequential,0,2.4334415700286627,fixed,fixed_10000,,10000,0.06039999999999996,0.5,fixed_budget,,0,0.0021956562995910645,,,,
random_9_fake_fez,random_9_circuit,random,9,fake_fez,circuit,20000,50,sequential,0,2.4334415700286627,fixed,fixed_15000,,15000,0.03466666666666668,0.25,fixed_budget,,0,0.0033596698194742203,,,,
random_9_fake_fez,random_9_circuit,random,9,fake_fez,circuit,20000,50,sequential,0,2.4334415700286627,fixed,fixed_18000,,18000,0.019616666666666716,0.09999999999999998,fixed_budget,,0,0.003915231674909592,,,,
random_9_fake_fez,random_9_circuit,random,9,fake_fez,circuit,20000,50,sequential,0,2.4334415700286627,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,18550,0.01602789757412401,0.07250000000000001,stable,0.004993700925817428,368,0.0703112119808793,50.0,3.0,5.0,0.005
random_9_fake_kyiv,random_9_circuit,random,9,fake_kyiv,circuit,20000,50,sequential,0,2.341972818598151,fixed,fixed_1000,,1000,0.27444999999999975,0.95,fixed_budget,,0,0.0002584382891654968,,,,
random_9_fake_kyiv,random_9_circuit,random,9,fake_kyiv,circuit,20000,50,sequential,0,2.341972818598151,fixed,fixed_2500,,2500,0.16579999999999986,0.875,fixed_budget,,0,0.0005949465557932854,,,,
random_9_fake_kyiv,random_9_circuit,random,9,fake_kyiv,circuit,20000,50,sequential,0,2.341972818598151,fixed,fixed_5000,,5000,0.11200000000000004,0.75,fixed_budget,,0,0.0011578220874071121,,,,
random_9_fake_kyiv,random_9_circuit,random,9,fake_kyiv,circuit,20000,50,sequential,0,2.341972818598151,fixed,fixed_10000,,10000,0.06205,0.5,fixed_budget,,0,0.0022481363266706467,,,,
random_9_fake_kyiv,random_9_circuit,random,9,fake_kyiv,circuit,20000,50,sequential,0,2.341972818598151,fixed,fixed_15000,,15000,0.03606666666666663,0.25,fixed_budget,,0,0.003345133736729622,,,,
random_9_fake_kyiv,random_9_circuit,random,9,fake_kyiv,circuit,20000,50,sequential,0,2.341972818598151,fixed,fixed_18000,,18000,0.022072222222222253,0.09999999999999998,fixed_budget,,0,0.00417878944426775,,,,
