split_id,split_mode,repetition,config_id,policy,scheme,train_rows,train_circuit_configs,train_k_values,train_median_tvd,train_q75_tvd,train_q95_tvd,train_max_tvd,train_valid_rate_tvd_le_0p01,train_valid_rate_tvd_le_0p05,train_valid_rate_tvd_le_0p10,train_median_ssr,train_q25_ssr,train_median_parallel_ssr,train_median_total_shots,train_median_max_backend_shots,train_selection_risk_q95,train_selection_risk_max
stratified_size_rep000,stratified_size,0,b50_lb3_k1_eps0p001,aggregate_only_sync,confidence,300,60,5,0.0,0.006956899350649385,0.00950819345444104,0.011897692307692305,0.9833333333333333,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.00950819345444104,0.011897692307692305
stratified_size_rep000,stratified_size,0,b50_lb3_k1_eps0p001,aggregate_only_sync,shot_proportional,300,60,5,0.0,0.006956899350649385,0.00950819345444104,0.011897692307692305,0.9833333333333333,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.00950819345444104,0.011897692307692305
stratified_size_rep000,stratified_size,0,b50_lb3_k1_eps0p001,aggregate_only_sync,uniform,300,60,5,0.0,0.006956899350649385,0.00950819345444104,0.011897692307692305,0.9833333333333333,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.00950819345444104,0.011897692307692305
stratified_size_rep000,stratified_size,0,b50_lb3_k1_eps0p001,hierarchical_local_aggregate,confidence,300,60,5,0.0,0.006982547737054862,0.00955376464241777,0.01270680806536624,0.9766666666666667,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.00955376464241777,0.01270680806536624
stratified_size_rep000,stratified_size,0,b50_lb3_k1_eps0p001,hierarchical_local_aggregate,shot_proportional,300,60,5,0.0,0.007157786885245909,0.009909024971730636,0.011911165916127205,0.96,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.009909024971730636,0.011911165916127205
stratified_size_rep000,stratified_size,0,b50_lb3_k1_eps0p001,hierarchical_local_aggregate,uniform,300,60,5,0.0,0.007128953744493374,0.009909024971730636,0.011897692307692305,0.9633333333333334,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.009909024971730636,0.011897692307692305
stratified_size_rep000,stratified_size,0,b50_lb3_k1_eps0p001,local_only_offline_aggregate,confidence,300,60,5,0.0,0.004322380624227174,0.00715507009345793,0.00990825688073394,1.0,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.00715507009345793,0.00990825688073394
stratified_size_rep000,stratified_size,0,b50_lb3_k1_eps0p001,local_only_offline_aggregate,shot_proportional,300,60,5,0.0,0.003776333826524273,0.00715507009345793,0.00990825688073394,1.0,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.00715507009345793,0.00990825688073394
stratified_size_rep000,stratified_size,0,b50_lb3_k1_eps0p001,local_only_offline_aggregate,uniform,300,60,5,0.0,0.0040007182894113225,0.00715507009345793,0.00990825688073394,1.0,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.00715507009345793,0.00990825688073394
stratified_size_rep001,stratified_size,1,b50_lb3_k1_eps0p001,aggregate_only_sync,confidence,300,60,5,0.0,0.0067541291690627345,0.00950819345444104,0.011897692307692305,0.9866666666666667,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.00950819345444104,0.011897692307692305
