config_id,policy,scheme,k,circuit_key,algorithm,size,circuit_kind,circuit_median_tvd,circuit_q95_tvd,circuit_max_tvd,circuit_median_ssr,circuit_median_parallel_ssr,circuit_median_total_shots,circuit_median_max_backend_shots,subset_rows
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_10_circuit,dj,10,circuit,0.028766666666666694,0.03792204216073767,0.038654545454545296,0.835,0.835,3300.0,3300.0,5
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_11_circuit,dj,11,circuit,0.031385365853658635,0.03344531283138908,0.033556097560975474,0.795,0.795,4100.0,4100.0,5
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_12_circuit,dj,12,circuit,0.035928787878787664,0.039042245862884,0.03951808510638281,0.775,0.775,4500.0,4500.0,5
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_13_circuit,dj,13,circuit,0.03404438202247174,0.045556223920677305,0.04729042553191467,0.7775,0.7775,4450.0,4450.0,5
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_14_circuit,dj,14,circuit,0.04345714285714241,0.04758102152807058,0.0484369565217388,0.7424999999999999,0.7424999999999999,5150.0,5150.0,5
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_15_circuit,dj,15,circuit,0.04403870967741881,0.05454369630250024,0.05552408759124023,0.6950000000000001,0.6950000000000001,6100.0,6100.0,5
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_4_circuit,dj,4,circuit,0.015200000000000005,0.016106666666666644,0.016249999999999976,0.9725,0.9725,550.0,550.0,5
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_5_circuit,dj,5,circuit,0.012339655172413798,0.013337692307692325,0.013550000000000019,0.9375,0.9375,1250.0,1250.0,5
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_6_circuit,dj,6,circuit,0.014885714285714256,0.02052848484848485,0.021200000000000014,0.9175,0.9175,1650.0,1650.0,5
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_7_circuit,dj,7,circuit,0.01945000000000001,0.030185567765567765,0.03286410256410257,0.9025,0.9025,1950.0,1950.0,5
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_8_circuit,dj,8,circuit,0.021619047619047607,0.035821174838112826,0.0386574468085106,0.885,0.885,2300.0,2300.0,5
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_9_circuit,dj,9,circuit,0.02651111111111118,0.031788421052631556,0.03284999999999997,0.8875,0.8875,2250.0,2250.0,5
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,qaoa_10_circuit,qaoa,10,circuit,0.03384969604863189,0.036763530597516206,0.03726743772241984,0.22499999999999998,0.22499999999999998,15500.0,15500.0,5
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,qaoa_11_circuit,qaoa,11,circuit,0.047392857142857146,0.05221042021499324,0.053378542510120724,0.30000000000000004,0.30000000000000004,14000.0,14000.0,5
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,qaoa_12_circuit,qaoa,12,circuit,0.04293440514469508,0.04365270718009615,0.04382317880794721,0.1775,0.1775,16450.0,16450.0,5
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,qaoa_13_circuit,qaoa,13,circuit,0.04795395136777935,0.05449302466263185,0.05531449511400481,0.16000000000000003,0.16000000000000003,16800.0,16800.0,5
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,qaoa_14_circuit,qaoa,14,circuit,0.058341935483871815,0.06142379084967099,0.06199444444444225,0.21250000000000002,0.21250000000000002,15750.0,15750.0,5
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,qaoa_15_circuit,qaoa,15,circuit,0.037332887700531454,0.043972229220507086,0.04410914127423748,0.06499999999999995,0.06499999999999995,18700.0,18700.0,5
b50_lb1_k2_eps0p0025,aggregate_only_sync,confidence,1,qaoa_4_circuit,qaoa,4,circuit,0.018674509803921564,0.02102541168191414,0.021553448275862065,0.8775,0.8775,2450.0,2450.0,5
