trace_id,circuit_key,algorithm,size,backend,circuit_kind,reference_shots,source_batch_size,sampling_strategy,sampling_seed,qsimbench_materialization_time_seconds,strategy_family,strategy,config_id,shots,tvd_to_reference,saving_vs_reference,stop_reason,last_stability_tvd,checks_performed,strategy_eval_time_seconds,batch_size,lookback_batches,stability,epsilon
qft_4_fake_fez,qft_4_circuit,qft,4,fake_fez,circuit,20000,50,sequential,0,1.0591489765793085,fixed,fixed_1000,,1000,0.052049999999999985,0.95,fixed_budget,,0,8.155498653650284e-05,,,,
qft_4_fake_fez,qft_4_circuit,qft,4,fake_fez,circuit,20000,50,sequential,0,1.0591489765793085,fixed,fixed_2500,,2500,0.03605,0.875,fixed_budget,,0,0.00019779428839683533,,,,
qft_4_fake_fez,qft_4_circuit,qft,4,fake_fez,circuit,20000,50,sequential,0,1.0591489765793085,fixed,fixed_5000,,5000,0.018750000000000006,0.75,fixed_budget,,0,0.00040056928992271423,,,,
qft_4_fake_fez,qft_4_circuit,qft,4,fake_fez,circuit,20000,50,sequential,0,1.0591489765793085,fixed,fixed_10000,,10000,0.01160000000000001,0.5,fixed_budget,,0,0.0008293595165014267,,,,
qft_4_fake_fez,qft_4_circuit,qft,4,fake_fez,circuit,20000,50,sequential,0,1.0591489765793085,fixed,fixed_15000,,15000,0.006800000000000014,0.25,fixed_budget,,0,0.0012045707553625107,,,,
qft_4_fake_fez,qft_4_circuit,qft,4,fake_fez,circuit,20000,50,sequential,0,1.0591489765793085,fixed,fixed_18000,,18000,0.004383333333333343,0.09999999999999998,fixed_budget,,0,0.0014445735141634941,,,,
qft_4_fake_fez,qft_4_circuit,qft,4,fake_fez,circuit,20000,50,sequential,0,1.0591489765793085,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,4050,0.023438271604938273,0.7975,stable,0.004112060778727444,78,0.0019586775451898575,50.0,3.0,5.0,0.005
qft_4_fake_kyiv,qft_4_circuit,qft,4,fake_kyiv,circuit,20000,50,sequential,0,0.8782304339110851,fixed,fixed_1000,,1000,0.052199999999999996,0.95,fixed_budget,,0,8.160341531038284e-05,,,,
qft_4_fake_kyiv,qft_4_circuit,qft,4,fake_kyiv,circuit,20000,50,sequential,0,0.8782304339110851,fixed,fixed_2500,,2500,0.0339,0.875,fixed_budget,,0,0.00019752420485019684,,,,
qft_4_fake_kyiv,qft_4_circuit,qft,4,fake_kyiv,circuit,20000,50,sequential,0,0.8782304339110851,fixed,fixed_5000,,5000,0.02005,0.75,fixed_budget,,0,0.00039451662451028824,,,,
qft_4_fake_kyiv,qft_4_circuit,qft,4,fake_kyiv,circuit,20000,50,sequential,0,0.8782304339110851,fixed,fixed_10000,,10000,0.010100000000000001,0.5,fixed_budget,,0,0.000820232555270195,,,,
qft_4_fake_kyiv,qft_4_circuit,qft,4,fake_kyiv,circuit,20000,50,sequential,0,0.8782304339110851,fixed,fixed_15000,,15000,0.006733333333333338,0.25,fixed_budget,,0,0.0012457789853215218,,,,
qft_4_fake_kyiv,qft_4_circuit,qft,4,fake_kyiv,circuit,20000,50,sequential,0,0.8782304339110851,fixed,fixed_18000,,18000,0.0030444444444444364,0.09999999999999998,fixed_budget,,0,0.0014833593741059303,,,,
qft_4_fake_kyiv,qft_4_circuit,qft,4,fake_kyiv,circuit,20000,50,sequential,0,0.8782304339110851,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,4250,0.023120588235294122,0.7875,stable,0.0041606886657101876,82,0.0018499214202165604,50.0,3.0,5.0,0.005
qft_4_fake_marrakesh,qft_4_circuit,qft,4,fake_marrakesh,circuit,20000,50,sequential,0,0.924708622507751,fixed,fixed_1000,,1000,0.07015,0.95,fixed_budget,,0,7.891934365034103e-05,,,,
qft_4_fake_marrakesh,qft_4_circuit,qft,4,fake_marrakesh,circuit,20000,50,sequential,0,0.924708622507751,fixed,fixed_2500,,2500,0.03225,0.875,fixed_budget,,0,0.0001920834183692932,,,,
qft_4_fake_marrakesh,qft_4_circuit,qft,4,fake_marrakesh,circuit,20000,50,sequential,0,0.924708622507751,fixed,fixed_5000,,5000,0.027399999999999994,0.75,fixed_budget,,0,0.00038763321936130524,,,,
qft_4_fake_marrakesh,qft_4_circuit,qft,4,fake_marrakesh,circuit,20000,50,sequential,0,0.924708622507751,fixed,fixed_10000,,10000,0.01335,0.5,fixed_budget,,0,0.0007850863039493561,,,,
qft_4_fake_marrakesh,qft_4_circuit,qft,4,fake_marrakesh,circuit,20000,50,sequential,0,0.924708622507751,fixed,fixed_15000,,15000,0.004683333333333341,0.25,fixed_budget,,0,0.0011918367817997932,,,,
qft_4_fake_marrakesh,qft_4_circuit,qft,4,fake_marrakesh,circuit,20000,50,sequential,0,0.924708622507751,fixed,fixed_18000,,18000,0.0030444444444444572,0.09999999999999998,fixed_budget,,0,0.001440906897187233,,,,
qft_4_fake_marrakesh,qft_4_circuit,qft,4,fake_marrakesh,circuit,20000,50,sequential,0,0.924708622507751,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,4300,0.027227906976744192,0.785,stable,0.003558419725413306,83,0.0017916709184646606,50.0,3.0,5.0,0.005
qft_4_fake_sherbrooke,qft_4_circuit,qft,4,fake_sherbrooke,circuit,20000,50,sequential,0,0.9686661204323173,fixed,fixed_1000,,1000,0.04915000000000001,0.95,fixed_budget,,0,7.7076256275177e-05,,,,
qft_4_fake_sherbrooke,qft_4_circuit,qft,4,fake_sherbrooke,circuit,20000,50,sequential,0,0.9686661204323173,fixed,fixed_2500,,2500,0.0315,0.875,fixed_budget,,0,0.00018843729048967361,,,,
