policy,scheme,repetitions,median_test_median_tvd,q75_test_median_tvd,median_test_q95_tvd,median_test_max_tvd,median_test_valid_rate_tvd_le_0p05,median_test_median_ssr,median_test_median_parallel_ssr,relaxed_selection_rate
aggregate_only_sync,confidence,100,0.0064909690721762815,0.010237835475774457,0.017581327673051532,0.018928699861687232,1.0,0.3684375,0.3684375,0.0
aggregate_only_sync,shot_proportional,100,0.0064909690721762815,0.010237835475774457,0.017581327673051532,0.018928699861687232,1.0,0.3684375,0.3684375,0.0
aggregate_only_sync,uniform,100,0.0064909690721762815,0.010237835475774457,0.017581327673051532,0.018928699861687232,1.0,0.3684375,0.3684375,0.0
hierarchical_local_aggregate,confidence,100,0.0065157189663568645,0.010143769659411363,0.017051503090796033,0.018917226650881455,1.0,0.3684375,0.3684375,0.0
hierarchical_local_aggregate,shot_proportional,100,0.006537366873721159,0.010237835475774457,0.017720661057585397,0.018928699861687232,1.0,0.3684375,0.3684375,0.0
hierarchical_local_aggregate,uniform,100,0.006537366873721159,0.010237835475774457,0.017713130886675435,0.018928699861687232,1.0,0.3684375,0.3684375,0.0
local_only_offline_aggregate,confidence,100,0.0019643586222412,0.005019248719670572,0.01312256305159968,0.017383586626139688,1.0,0.11250000000000002,0.06624999999999998,0.0
local_only_offline_aggregate,shot_proportional,100,0.0018970009102738542,0.004993771699781787,0.013067109352146052,0.017383586626139688,1.0,0.11250000000000002,0.06624999999999998,0.0
local_only_offline_aggregate,uniform,100,0.0019346619692637234,0.004969172105219122,0.013070072508024978,0.017383586626139688,1.0,0.11250000000000002,0.06624999999999998,0.0
