split_id,split_mode,repetition,config_id,policy,scheme,train_rows,train_circuit_configs,train_k_values,train_median_tvd,train_q75_tvd,train_q95_tvd,train_max_tvd,train_valid_rate_tvd_le_0p01,train_valid_rate_tvd_le_0p05,train_valid_rate_tvd_le_0p10,train_median_ssr,train_q25_ssr,train_median_parallel_ssr,train_median_total_shots,train_median_max_backend_shots,train_selection_risk_q95,train_selection_risk_max,selected_config_id,selection_relaxed,selection_target_tvd,selection_risk_stat,selection_objective,selection_risk_value
stratified_size_rep000,stratified_size,0,b50_lb3_k10_eps0p0025,aggregate_only_sync,confidence,300,60,5,0.005959005376344039,0.011902296048696892,0.017710155248839413,0.021633240223463798,0.6266666666666667,1.0,1.0,0.2975,0.0,0.2975,26525.0,14050.0,0.017710155248839413,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.017710155248839413
stratified_size_rep000,stratified_size,0,b50_lb3_k10_eps0p0025,aggregate_only_sync,shot_proportional,300,60,5,0.005959005376344039,0.011902296048696892,0.017710155248839413,0.021633240223463798,0.6266666666666667,1.0,1.0,0.2975,0.0,0.2975,26525.0,14050.0,0.017710155248839413,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.017710155248839413
stratified_size_rep000,stratified_size,0,b50_lb3_k10_eps0p0025,aggregate_only_sync,uniform,300,60,5,0.005959005376344039,0.011902296048696892,0.017710155248839413,0.021633240223463798,0.6266666666666667,1.0,1.0,0.2975,0.0,0.2975,26525.0,14050.0,0.017710155248839413,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.017710155248839413
stratified_size_rep000,stratified_size,0,b50_lb3_k10_eps0p0025,hierarchical_local_aggregate,confidence,300,60,5,0.006195527588160612,0.01178788300239499,0.01738713456755998,0.021633240223463798,0.64,1.0,1.0,0.2975,0.0,0.2975,26525.0,14050.0,0.01738713456755998,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01738713456755998
stratified_size_rep000,stratified_size,0,b50_lb3_k10_eps0p0025,hierarchical_local_aggregate,shot_proportional,300,60,5,0.006048711201515317,0.011902296048696892,0.01784100046918173,0.021633240223463798,0.6266666666666667,1.0,1.0,0.2975,0.0,0.2975,26525.0,14050.0,0.01784100046918173,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01784100046918173
stratified_size_rep000,stratified_size,0,b50_lb3_k10_eps0p0025,hierarchical_local_aggregate,uniform,300,60,5,0.006030366892345109,0.011902296048696892,0.017775242140241232,0.021633240223463798,0.6266666666666667,1.0,1.0,0.2975,0.0,0.2975,26525.0,14050.0,0.017775242140241232,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.017775242140241232
stratified_size_rep000,stratified_size,0,b50_lb3_k10_eps0p0025,local_only_offline_aggregate,confidence,300,60,5,0.0,0.008047756764483808,0.013582117983056584,0.021633240223463798,0.8233333333333334,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.013582117983056584,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.013582117983056584
stratified_size_rep000,stratified_size,0,b50_lb3_k10_eps0p0025,local_only_offline_aggregate,shot_proportional,300,60,5,0.0,0.007937822302750601,0.013590995180528665,0.021633240223463798,0.83,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.013590995180528665,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.013590995180528665
stratified_size_rep000,stratified_size,0,b50_lb3_k10_eps0p0025,local_only_offline_aggregate,uniform,300,60,5,0.0,0.007976774099368292,0.013655073922833367,0.021633240223463798,0.8266666666666667,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.013655073922833367,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.013655073922833367
stratified_size_rep001,stratified_size,1,b50_lb3_k10_eps0p0025,aggregate_only_sync,confidence,300,60,5,0.005728472222222194,0.011958257466128108,0.01764030153592758,0.021633240223463798,0.6133333333333333,1.0,1.0,0.316875,0.0,0.316875,28325.0,13662.5,0.01764030153592758,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01764030153592758
stratified_size_rep001,stratified_size,1,b50_lb3_k10_eps0p0025,aggregate_only_sync,shot_proportional,300,60,5,0.005728472222222194,0.011958257466128108,0.01764030153592758,0.021633240223463798,0.6133333333333333,1.0,1.0,0.316875,0.0,0.316875,28325.0,13662.5,0.01764030153592758,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01764030153592758
stratified_size_rep001,stratified_size,1,b50_lb3_k10_eps0p0025,aggregate_only_sync,uniform,300,60,5,0.005728472222222194,0.011958257466128108,0.01764030153592758,0.021633240223463798,0.6133333333333333,1.0,1.0,0.316875,0.0,0.316875,28325.0,13662.5,0.01764030153592758,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01764030153592758
stratified_size_rep001,stratified_size,1,b50_lb3_k10_eps0p0025,hierarchical_local_aggregate,confidence,300,60,5,0.006195527588160612,0.011873979085121096,0.01700718803428679,0.021633240223463798,0.6233333333333333,1.0,1.0,0.316875,0.0,0.316875,28062.5,13662.5,0.01700718803428679,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01700718803428679
stratified_size_rep001,stratified_size,1,b50_lb3_k10_eps0p0025,hierarchical_local_aggregate,shot_proportional,300,60,5,0.005770116279069782,0.011958257466128108,0.017731672371044453,0.021633240223463798,0.6133333333333333,1.0,1.0,0.316875,0.0,0.316875,28062.5,13662.5,0.017731672371044453,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.017731672371044453
stratified_size_rep001,stratified_size,1,b50_lb3_k10_eps0p0025,hierarchical_local_aggregate,uniform,300,60,5,0.005755566109422468,0.011958257466128108,0.01772951859606625,0.021633240223463798,0.6133333333333333,1.0,1.0,0.316875,0.0,0.316875,28062.5,13662.5,0.01772951859606625,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01772951859606625
stratified_size_rep001,stratified_size,1,b50_lb3_k10_eps0p0025,local_only_offline_aggregate,confidence,300,60,5,0.0011744089775977905,0.00774279164396229,0.013185707030048064,0.021633240223463798,0.8466666666666667,1.0,1.0,0.008437499999999987,0.0,0.0,40000.0,20000.0,0.013185707030048064,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.013185707030048064
stratified_size_rep001,stratified_size,1,b50_lb3_k10_eps0p0025,local_only_offline_aggregate,shot_proportional,300,60,5,0.0010540732147255826,0.007608044143364924,0.013187761121856887,0.021633240223463798,0.85,1.0,1.0,0.008437499999999987,0.0,0.0,40000.0,20000.0,0.013187761121856887,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.013187761121856887
stratified_size_rep001,stratified_size,1,b50_lb3_k10_eps0p0025,local_only_offline_aggregate,uniform,300,60,5,0.0010804452841949614,0.007679714254310652,0.013187761121856887,0.021633240223463798,0.85,1.0,1.0,0.008437499999999987,0.0,0.0,40000.0,20000.0,0.013187761121856887,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.013187761121856887
stratified_size_rep002,stratified_size,2,b50_lb3_k10_eps0p0025,aggregate_only_sync,confidence,300,60,5,0.00853037634408603,0.01212431267474371,0.01802441674310544,0.021633240223463798,0.5533333333333333,1.0,1.0,0.41500000000000004,0.0,0.41500000000000004,25125.0,11700.0,0.01802441674310544,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01802441674310544
stratified_size_rep002,stratified_size,2,b50_lb3_k10_eps0p0025,aggregate_only_sync,shot_proportional,300,60,5,0.00853037634408603,0.01212431267474371,0.01802441674310544,0.021633240223463798,0.5533333333333333,1.0,1.0,0.41500000000000004,0.0,0.41500000000000004,25125.0,11700.0,0.01802441674310544,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01802441674310544
stratified_size_rep002,stratified_size,2,b50_lb3_k10_eps0p0025,aggregate_only_sync,uniform,300,60,5,0.00853037634408603,0.01212431267474371,0.01802441674310544,0.021633240223463798,0.5533333333333333,1.0,1.0,0.41500000000000004,0.0,0.41500000000000004,25125.0,11700.0,0.01802441674310544,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01802441674310544
stratified_size_rep002,stratified_size,2,b50_lb3_k10_eps0p0025,hierarchical_local_aggregate,confidence,300,60,5,0.008465767891863433,0.012110039330011146,0.01746966705876403,0.021633240223463798,0.5733333333333334,1.0,1.0,0.41500000000000004,0.0,0.41500000000000004,25100.0,11700.0,0.01746966705876403,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01746966705876403
stratified_size_rep002,stratified_size,2,b50_lb3_k10_eps0p0025,hierarchical_local_aggregate,shot_proportional,300,60,5,0.00853037634408603,0.01212431267474371,0.01805167909114887,0.021633240223463798,0.5533333333333333,1.0,1.0,0.41500000000000004,0.0,0.41500000000000004,25100.0,11700.0,0.01805167909114887,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01805167909114887
stratified_size_rep002,stratified_size,2,b50_lb3_k10_eps0p0025,hierarchical_local_aggregate,uniform,300,60,5,0.00853037634408603,0.01212431267474371,0.01805167909114887,0.021633240223463798,0.5533333333333333,1.0,1.0,0.41500000000000004,0.0,0.41500000000000004,25100.0,11700.0,0.01805167909114887,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01805167909114887
stratified_size_rep002,stratified_size,2,b50_lb3_k10_eps0p0025,local_only_offline_aggregate,confidence,300,60,5,0.0041684262084372104,0.00857500661132151,0.01394412933684676,0.021633240223463798,0.81,1.0,1.0,0.16812499999999997,0.0,0.125,40000.0,17500.0,0.01394412933684676,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01394412933684676
stratified_size_rep002,stratified_size,2,b50_lb3_k10_eps0p0025,local_only_offline_aggregate,shot_proportional,300,60,5,0.004175267161176709,0.008523176625659061,0.013941920795436755,0.021633240223463798,0.8133333333333334,1.0,1.0,0.16812499999999997,0.0,0.125,40000.0,17500.0,0.013941920795436755,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.013941920795436755
stratified_size_rep002,stratified_size,2,b50_lb3_k10_eps0p0025,local_only_offline_aggregate,uniform,300,60,5,0.004108879397669718,0.008553986816667655,0.01394412933684676,0.021633240223463798,0.8133333333333334,1.0,1.0,0.16812499999999997,0.0,0.125,40000.0,17500.0,0.01394412933684676,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01394412933684676
stratified_size_rep003,stratified_size,3,b50_lb3_k10_eps0p0025,aggregate_only_sync,confidence,300,60,5,0.007249305616983654,0.011909772066878866,0.017731672371044453,0.021633240223463798,0.6033333333333334,1.0,1.0,0.33999999999999997,0.0,0.33999999999999997,25900.0,13200.0,0.017731672371044453,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.017731672371044453
stratified_size_rep003,stratified_size,3,b50_lb3_k10_eps0p0025,aggregate_only_sync,shot_proportional,300,60,5,0.007249305616983654,0.011909772066878866,0.017731672371044453,0.021633240223463798,0.6033333333333334,1.0,1.0,0.33999999999999997,0.0,0.33999999999999997,25900.0,13200.0,0.017731672371044453,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.017731672371044453
stratified_size_rep003,stratified_size,3,b50_lb3_k10_eps0p0025,aggregate_only_sync,uniform,300,60,5,0.007249305616983654,0.011909772066878866,0.017731672371044453,0.021633240223463798,0.6033333333333334,1.0,1.0,0.33999999999999997,0.0,0.33999999999999997,25900.0,13200.0,0.017731672371044453,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.017731672371044453
stratified_size_rep003,stratified_size,3,b50_lb3_k10_eps0p0025,hierarchical_local_aggregate,confidence,300,60,5,0.007116868602587667,0.011771975500932962,0.01723932492791926,0.021633240223463798,0.6233333333333333,1.0,1.0,0.33999999999999997,0.0,0.33999999999999997,25900.0,13200.0,0.01723932492791926,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01723932492791926
stratified_size_rep003,stratified_size,3,b50_lb3_k10_eps0p0025,hierarchical_local_aggregate,shot_proportional,300,60,5,0.007389001424210005,0.011909772066878866,0.017839953369094396,0.021633240223463798,0.6033333333333334,1.0,1.0,0.33999999999999997,0.0,0.33999999999999997,25900.0,13200.0,0.017839953369094396,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.017839953369094396
stratified_size_rep003,stratified_size,3,b50_lb3_k10_eps0p0025,hierarchical_local_aggregate,uniform,300,60,5,0.007389001424210005,0.011909772066878866,0.017827360551719577,0.021633240223463798,0.6033333333333334,1.0,1.0,0.33999999999999997,0.0,0.33999999999999997,25900.0,13200.0,0.017827360551719577,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.017827360551719577
stratified_size_rep003,stratified_size,3,b50_lb3_k10_eps0p0025,local_only_offline_aggregate,confidence,300,60,5,0.001985407645127935,0.007967202499111972,0.013187761121856887,0.021633240223463798,0.8433333333333334,1.0,1.0,0.04375000000000001,0.0,0.006249999999999978,40000.0,19875.0,0.013187761121856887,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.013187761121856887
stratified_size_rep003,stratified_size,3,b50_lb3_k10_eps0p0025,local_only_offline_aggregate,shot_proportional,300,60,5,0.0017229656975849771,0.007887140784117171,0.01317688117942592,0.021633240223463798,0.8466666666666667,1.0,1.0,0.04375000000000001,0.0,0.006249999999999978,40000.0,19875.0,0.01317688117942592,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01317688117942592
stratified_size_rep003,stratified_size,3,b50_lb3_k10_eps0p0025,local_only_offline_aggregate,uniform,300,60,5,0.0019200415543575516,0.007913660171769425,0.013187761121856887,0.021633240223463798,0.85,1.0,1.0,0.04375000000000001,0.0,0.006249999999999978,40000.0,19875.0,0.013187761121856887,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.013187761121856887
stratified_size_rep004,stratified_size,4,b50_lb3_k10_eps0p0025,aggregate_only_sync,confidence,300,60,5,0.007378114614940835,0.011991126526334966,0.01802441674310544,0.021633240223463798,0.58,1.0,1.0,0.316875,0.0,0.316875,28587.5,13662.5,0.01802441674310544,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01802441674310544
stratified_size_rep004,stratified_size,4,b50_lb3_k10_eps0p0025,aggregate_only_sync,shot_proportional,300,60,5,0.007378114614940835,0.011991126526334966,0.01802441674310544,0.021633240223463798,0.58,1.0,1.0,0.316875,0.0,0.316875,28587.5,13662.5,0.01802441674310544,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01802441674310544
stratified_size_rep004,stratified_size,4,b50_lb3_k10_eps0p0025,aggregate_only_sync,uniform,300,60,5,0.007378114614940835,0.011991126526334966,0.01802441674310544,0.021633240223463798,0.58,1.0,1.0,0.316875,0.0,0.316875,28587.5,13662.5,0.01802441674310544,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01802441674310544
stratified_size_rep004,stratified_size,4,b50_lb3_k10_eps0p0025,hierarchical_local_aggregate,confidence,300,60,5,0.007259542419868769,0.011967117521141839,0.01745525699768035,0.021633240223463798,0.5966666666666667,1.0,1.0,0.316875,0.0,0.316875,28325.0,13662.5,0.01745525699768035,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01745525699768035
stratified_size_rep004,stratified_size,4,b50_lb3_k10_eps0p0025,hierarchical_local_aggregate,shot_proportional,300,60,5,0.007583298915933966,0.011991126526334966,0.01805167909114887,0.021633240223463798,0.58,1.0,1.0,0.316875,0.0,0.316875,28325.0,13662.5,0.01805167909114887,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01805167909114887
stratified_size_rep004,stratified_size,4,b50_lb3_k10_eps0p0025,hierarchical_local_aggregate,uniform,300,60,5,0.007565203489674814,0.011991126526334966,0.01805167909114887,0.021633240223463798,0.58,1.0,1.0,0.316875,0.0,0.316875,28325.0,13662.5,0.01805167909114887,0.021633240223463798,b50_lb3_k10_eps0p0025,False,0.05,q95,max_ssr,0.01805167909114887
