trace_id,circuit_key,algorithm,size,backend,circuit_kind,reference_shots,source_batch_size,sampling_strategy,sampling_seed,qsimbench_materialization_time_seconds,strategy_family,strategy,config_id,shots,tvd_to_reference,saving_vs_reference,stop_reason,last_stability_tvd,checks_performed,strategy_eval_time_seconds,batch_size,lookback_batches,stability,epsilon
qft_15_fake_fez,qft_15_circuit,qft,15,fake_fez,circuit,20000,50,sequential,0,3.033145825378597,fixed,fixed_1000,,1000,0.9211500000005204,0.95,fixed_budget,,0,0.00031979475170373917,,,,
qft_15_fake_fez,qft_15_circuit,qft,15,fake_fez,circuit,20000,50,sequential,0,3.033145825378597,fixed,fixed_2500,,2500,0.8121500000003978,0.875,fixed_budget,,0,0.0007827309891581535,,,,
qft_15_fake_fez,qft_15_circuit,qft,15,fake_fez,circuit,20000,50,sequential,0,3.033145825378597,fixed,fixed_5000,,5000,0.6456000000002005,0.75,fixed_budget,,0,0.0015991777181625366,,,,
qft_15_fake_fez,qft_15_circuit,qft,15,fake_fez,circuit,20000,50,sequential,0,3.033145825378597,fixed,fixed_10000,,10000,0.38559999999996336,0.5,fixed_budget,,0,0.0033118892461061478,,,,
qft_15_fake_fez,qft_15_circuit,qft,15,fake_fez,circuit,20000,50,sequential,0,3.033145825378597,fixed,fixed_15000,,15000,0.21406666666664703,0.25,fixed_budget,,0,0.005089635029435158,,,,
qft_15_fake_fez,qft_15_circuit,qft,15,fake_fez,circuit,20000,50,sequential,0,3.033145825378597,fixed,fixed_18000,,18000,0.09400555555554667,0.09999999999999998,fixed_budget,,0,0.005889358930289745,,,,
qft_15_fake_fez,qft_15_circuit,qft,15,fake_fez,circuit,20000,50,sequential,0,3.033145825378597,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,20000,0.0,0.0,max_budget,0.007469395465995448,397,1.317204661667347,50.0,3.0,5.0,0.005
qft_15_fake_kyiv,qft_15_circuit,qft,15,fake_kyiv,circuit,20000,50,sequential,0,2.82467860262841,fixed,fixed_1000,,1000,0.9221500000005193,0.95,fixed_budget,,0,0.000316789373755455,,,,
qft_15_fake_kyiv,qft_15_circuit,qft,15,fake_kyiv,circuit,20000,50,sequential,0,2.82467860262841,fixed,fixed_2500,,2500,0.8116500000003971,0.875,fixed_budget,,0,0.0007662707939743996,,,,
qft_15_fake_kyiv,qft_15_circuit,qft,15,fake_kyiv,circuit,20000,50,sequential,0,2.82467860262841,fixed,fixed_5000,,5000,0.6444500000001958,0.75,fixed_budget,,0,0.0015333620831370354,,,,
