config_id,policy,scheme,k,circuit_key,algorithm,size,circuit_kind,circuit_median_tvd,circuit_q95_tvd,circuit_max_tvd,circuit_median_ssr,circuit_median_parallel_ssr,circuit_median_total_shots,circuit_median_max_backend_shots,subset_rows
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,dj_10_circuit,dj,10,circuit,0.015655154639175255,0.019280372670807514,0.019575465838509377,0.6,0.6,8000.0,8000.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,dj_11_circuit,dj,11,circuit,0.017335365853658514,0.020207254693116804,0.02084324324324329,0.5375,0.5375,9250.0,9250.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,dj_12_circuit,dj,12,circuit,0.02076698113207549,0.02420446389723404,0.024536734693877547,0.51,0.51,9800.0,9800.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,dj_13_circuit,dj,13,circuit,0.020699769585253467,0.021538836818072615,0.021635388127853924,0.4575,0.4575,10850.0,10850.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,dj_14_circuit,dj,14,circuit,0.022517256637168144,0.02401593054536572,0.024148936170212878,0.43500000000000005,0.43500000000000005,11300.0,11300.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,dj_15_circuit,dj,15,circuit,0.019886120401337866,0.022300557285321217,0.02235355805243464,0.3325,0.3325,13350.0,13350.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,dj_4_circuit,dj,4,circuit,0.0056333333333333764,0.008443993993993997,0.00902027027027028,0.9175,0.9175,1650.0,1650.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,dj_5_circuit,dj,5,circuit,0.005974418604651129,0.007707101449275367,0.007833333333333338,0.885,0.885,2300.0,2300.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,dj_6_circuit,dj,6,circuit,0.008416666666666657,0.013737529931847478,0.014854918032786876,0.835,0.835,3300.0,3300.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,dj_7_circuit,dj,7,circuit,0.01048333333333334,0.014112641509433938,0.014749999999999963,0.76,0.76,4800.0,4800.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,dj_8_circuit,dj,8,circuit,0.011609090909090911,0.01797768447837152,0.01881666666666669,0.7,0.7,6000.0,6000.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,dj_9_circuit,dj,9,circuit,0.01539729729729729,0.02059079559363526,0.02141744186046513,0.6775,0.6775,6450.0,6450.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,qaoa_10_circuit,qaoa,10,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,qaoa_11_circuit,qaoa,11,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,qaoa_12_circuit,qaoa,12,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,qaoa_13_circuit,qaoa,13,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,qaoa_14_circuit,qaoa,14,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,qaoa_15_circuit,qaoa,15,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,qaoa_4_circuit,qaoa,4,circuit,0.009904455445544557,0.013148316831683176,0.013210396039603963,0.7625,0.7625,4750.0,4750.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,qaoa_5_circuit,qaoa,5,circuit,0.013365116279069764,0.017589214456942642,0.018372413793103438,0.5375,0.5375,9250.0,9250.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,qaoa_6_circuit,qaoa,6,circuit,0.012325471698113214,0.015010525988173056,0.015153703703703714,0.37,0.37,12600.0,12600.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,qaoa_7_circuit,qaoa,7,circuit,0.0075308943089430905,0.010651474926253688,0.011076843657817107,0.07750000000000001,0.07750000000000001,18450.0,18450.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,qaoa_8_circuit,qaoa,8,circuit,0.0035759493670885953,0.012867387001617667,0.013166129032258063,0.012499999999999956,0.012499999999999956,19750.0,19750.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,qaoa_9_circuit,qaoa,9,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb3_k5_eps0p0025,aggregate_only_sync,confidence,1,qft_10_circuit,qft,10,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
