trace_id,circuit_key,algorithm,size,backend,circuit_kind,reference_shots,source_batch_size,sampling_strategy,sampling_seed,qsimbench_materialization_time_seconds,strategy_family,strategy,config_id,shots,tvd_to_reference,saving_vs_reference,stop_reason,last_stability_tvd,checks_performed,strategy_eval_time_seconds,batch_size,lookback_batches,stability,epsilon
random_11_fake_fez,random_11_circuit,random,11,fake_fez,circuit,20000,50,sequential,0,2.9452512497082353,fixed,fixed_1000,,1000,0.5554499999999976,0.95,fixed_budget,,0,0.0003076726570725441,,,,
random_11_fake_fez,random_11_circuit,random,11,fake_fez,circuit,20000,50,sequential,0,2.9452512497082353,fixed,fixed_2500,,2500,0.33299999999999214,0.875,fixed_budget,,0,0.0007335487753152847,,,,
random_11_fake_fez,random_11_circuit,random,11,fake_fez,circuit,20000,50,sequential,0,2.9452512497082353,fixed,fixed_5000,,5000,0.2181999999999969,0.75,fixed_budget,,0,0.0013819960877299309,,,,
random_11_fake_fez,random_11_circuit,random,11,fake_fez,circuit,20000,50,sequential,0,2.9452512497082353,fixed,fixed_10000,,10000,0.12354999999999892,0.5,fixed_budget,,0,0.002633395604789257,,,,
random_11_fake_fez,random_11_circuit,random,11,fake_fez,circuit,20000,50,sequential,0,2.9452512497082353,fixed,fixed_15000,,15000,0.07194999999999949,0.25,fixed_budget,,0,0.003910202533006668,,,,
random_11_fake_fez,random_11_circuit,random,11,fake_fez,circuit,20000,50,sequential,0,2.9452512497082353,fixed,fixed_18000,,18000,0.04125555555555601,0.09999999999999998,fixed_budget,,0,0.004521749913692474,,,,
random_11_fake_fez,random_11_circuit,random,11,fake_fez,circuit,20000,50,sequential,0,2.9452512497082353,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,20000,0.0,0.0,max_budget,0.006909445843828663,397,0.29065518360584974,50.0,3.0,5.0,0.005
random_11_fake_kyiv,random_11_circuit,random,11,fake_kyiv,circuit,20000,50,sequential,0,2.757822181098163,fixed,fixed_1000,,1000,0.5735499999999963,0.95,fixed_budget,,0,0.00029507745057344437,,,,
random_11_fake_kyiv,random_11_circuit,random,11,fake_kyiv,circuit,20000,50,sequential,0,2.757822181098163,fixed,fixed_2500,,2500,0.3377999999999921,0.875,fixed_budget,,0,0.0007004654034972191,,,,
random_11_fake_kyiv,random_11_circuit,random,11,fake_kyiv,circuit,20000,50,sequential,0,2.757822181098163,fixed,fixed_5000,,5000,0.21694999999999734,0.75,fixed_budget,,0,0.00132013950496912,,,,
random_11_fake_kyiv,random_11_circuit,random,11,fake_kyiv,circuit,20000,50,sequential,0,2.757822181098163,fixed,fixed_10000,,10000,0.12604999999999886,0.5,fixed_budget,,0,0.002506905235350132,,,,
random_11_fake_kyiv,random_11_circuit,random,11,fake_kyiv,circuit,20000,50,sequential,0,2.757822181098163,fixed,fixed_15000,,15000,0.07391666666666619,0.25,fixed_budget,,0,0.0036807777360081673,,,,
random_11_fake_kyiv,random_11_circuit,random,11,fake_kyiv,circuit,20000,50,sequential,0,2.757822181098163,fixed,fixed_18000,,18000,0.04256111111111152,0.09999999999999998,fixed_budget,,0,0.004386944696307182,,,,
random_11_fake_kyiv,random_11_circuit,random,11,fake_kyiv,circuit,20000,50,sequential,0,2.757822181098163,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,20000,0.0,0.0,max_budget,0.006963476070528918,397,0.28413855098187923,50.0,3.0,5.0,0.005
random_11_fake_marrakesh,random_11_circuit,random,11,fake_marrakesh,circuit,20000,50,sequential,0,2.542279143817723,fixed,fixed_1000,,1000,0.5472499999999986,0.95,fixed_budget,,0,0.00029075052589178085,,,,
random_11_fake_marrakesh,random_11_circuit,random,11,fake_marrakesh,circuit,20000,50,sequential,0,2.542279143817723,fixed,fixed_2500,,2500,0.3340999999999925,0.875,fixed_budget,,0,0.0006805071607232094,,,,
random_11_fake_marrakesh,random_11_circuit,random,11,fake_marrakesh,circuit,20000,50,sequential,0,2.542279143817723,fixed,fixed_5000,,5000,0.2163999999999966,0.75,fixed_budget,,0,0.0013987086713314056,,,,
random_11_fake_marrakesh,random_11_circuit,random,11,fake_marrakesh,circuit,20000,50,sequential,0,2.542279143817723,fixed,fixed_10000,,10000,0.1252499999999988,0.5,fixed_budget,,0,0.002496275119483471,,,,
random_11_fake_marrakesh,random_11_circuit,random,11,fake_marrakesh,circuit,20000,50,sequential,0,2.542279143817723,fixed,fixed_15000,,15000,0.07393333333333268,0.25,fixed_budget,,0,0.003679686225950718,,,,
random_11_fake_marrakesh,random_11_circuit,random,11,fake_marrakesh,circuit,20000,50,sequential,0,2.542279143817723,fixed,fixed_18000,,18000,0.041472222222222764,0.09999999999999998,fixed_budget,,0,0.0043781474232673645,,,,
random_11_fake_marrakesh,random_11_circuit,random,11,fake_marrakesh,circuit,20000,50,sequential,0,2.542279143817723,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,20000,0.0,0.0,max_budget,0.006810831234256882,397,0.2952508106827736,50.0,3.0,5.0,0.005
random_11_fake_sherbrooke,random_11_circuit,random,11,fake_sherbrooke,circuit,20000,50,sequential,0,2.7192436177283525,fixed,fixed_1000,,1000,0.5874999999999976,0.95,fixed_budget,,0,0.00029516778886318207,,,,
random_11_fake_sherbrooke,random_11_circuit,random,11,fake_sherbrooke,circuit,20000,50,sequential,0,2.7192436177283525,fixed,fixed_2500,,2500,0.33734999999999277,0.875,fixed_budget,,0,0.0007144231349229813,,,,
random_11_fake_sherbrooke,random_11_circuit,random,11,fake_sherbrooke,circuit,20000,50,sequential,0,2.7192436177283525,fixed,fixed_5000,,5000,0.21934999999999752,0.75,fixed_budget,,0,0.0013270918279886246,,,,
random_11_fake_sherbrooke,random_11_circuit,random,11,fake_sherbrooke,circuit,20000,50,sequential,0,2.7192436177283525,fixed,fixed_10000,,10000,0.13019999999999887,0.5,fixed_budget,,0,0.0025387555360794067,,,,
