trace_id,circuit_key,algorithm,size,backend,circuit_kind,reference_shots,source_batch_size,sampling_strategy,sampling_seed,qsimbench_materialization_time_seconds,strategy_family,strategy,config_id,shots,tvd_to_reference,saving_vs_reference,stop_reason,last_stability_tvd,checks_performed,strategy_eval_time_seconds,batch_size,lookback_batches,stability,epsilon
random_4_fake_fez,random_4_circuit,random,4,fake_fez,circuit,20000,50,sequential,0,0.8661134848371148,fixed,fixed_1000,,1000,0.04090000000000001,0.95,fixed_budget,,0,5.333125591278076e-05,,,,
random_4_fake_fez,random_4_circuit,random,4,fake_fez,circuit,20000,50,sequential,0,0.8661134848371148,fixed,fixed_2500,,2500,0.008249999999999995,0.875,fixed_budget,,0,0.00012825336307287216,,,,
random_4_fake_fez,random_4_circuit,random,4,fake_fez,circuit,20000,50,sequential,0,0.8661134848371148,fixed,fixed_5000,,5000,0.012250000000000002,0.75,fixed_budget,,0,0.0002533700317144394,,,,
random_4_fake_fez,random_4_circuit,random,4,fake_fez,circuit,20000,50,sequential,0,0.8661134848371148,fixed,fixed_10000,,10000,0.005499999999999991,0.5,fixed_budget,,0,0.0005021402612328529,,,,
random_4_fake_fez,random_4_circuit,random,4,fake_fez,circuit,20000,50,sequential,0,0.8661134848371148,fixed,fixed_15000,,15000,0.003566666666666678,0.25,fixed_budget,,0,0.0007558315992355347,,,,
random_4_fake_fez,random_4_circuit,random,4,fake_fez,circuit,20000,50,sequential,0,0.8661134848371148,fixed,fixed_18000,,18000,0.001677777777777798,0.09999999999999998,fixed_budget,,0,0.000912938266992569,,,,
random_4_fake_fez,random_4_circuit,random,4,fake_fez,circuit,20000,50,sequential,0,0.8661134848371148,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,2750,0.00974999999999995,0.8625,stable,0.003888111888111839,52,0.0009998921304941177,50.0,3.0,5.0,0.005
random_4_fake_kyiv,random_4_circuit,random,4,fake_kyiv,circuit,20000,50,sequential,0,0.8562207296490669,fixed,fixed_1000,,1000,0.03759999999999999,0.95,fixed_budget,,0,6.665568798780441e-05,,,,
random_4_fake_kyiv,random_4_circuit,random,4,fake_kyiv,circuit,20000,50,sequential,0,0.8562207296490669,fixed,fixed_2500,,2500,0.014449999999999982,0.875,fixed_budget,,0,0.0001588510349392891,,,,
random_4_fake_kyiv,random_4_circuit,random,4,fake_kyiv,circuit,20000,50,sequential,0,0.8562207296490669,fixed,fixed_5000,,5000,0.00944999999999998,0.75,fixed_budget,,0,0.0003213174641132355,,,,
random_4_fake_kyiv,random_4_circuit,random,4,fake_kyiv,circuit,20000,50,sequential,0,0.8562207296490669,fixed,fixed_10000,,10000,0.00859999999999998,0.5,fixed_budget,,0,0.0006396695971488953,,,,
random_4_fake_kyiv,random_4_circuit,random,4,fake_kyiv,circuit,20000,50,sequential,0,0.8562207296490669,fixed,fixed_15000,,15000,0.004366666666666654,0.25,fixed_budget,,0,0.0009767981246113777,,,,
random_4_fake_kyiv,random_4_circuit,random,4,fake_kyiv,circuit,20000,50,sequential,0,0.8562207296490669,fixed,fixed_18000,,18000,0.0022388888888889057,0.09999999999999998,fixed_budget,,0,0.0011731116101145744,,,,
random_4_fake_kyiv,random_4_circuit,random,4,fake_kyiv,circuit,20000,50,sequential,0,0.8562207296490669,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,3250,0.014911538461538462,0.8375,stable,0.004342431761786606,62,0.0012795329093933105,50.0,3.0,5.0,0.005
random_4_fake_marrakesh,random_4_circuit,random,4,fake_marrakesh,circuit,20000,50,sequential,0,0.7656930992379785,fixed,fixed_1000,,1000,0.03010000000000002,0.95,fixed_budget,,0,4.6508386731147766e-05,,,,
random_4_fake_marrakesh,random_4_circuit,random,4,fake_marrakesh,circuit,20000,50,sequential,0,0.7656930992379785,fixed,fixed_2500,,2500,0.01320000000000002,0.875,fixed_budget,,0,0.00011173076927661896,,,,
random_4_fake_marrakesh,random_4_circuit,random,4,fake_marrakesh,circuit,20000,50,sequential,0,0.7656930992379785,fixed,fixed_5000,,5000,0.011249999999999972,0.75,fixed_budget,,0,0.0002259872853755951,,,,
