split_id,split_mode,repetition,config_id,policy,scheme,train_rows,train_circuit_configs,train_k_values,train_median_tvd,train_q75_tvd,train_q95_tvd,train_max_tvd,train_valid_rate_tvd_le_0p01,train_valid_rate_tvd_le_0p05,train_valid_rate_tvd_le_0p10,train_median_ssr,train_q25_ssr,train_median_parallel_ssr,train_median_total_shots,train_median_max_backend_shots,train_selection_risk_q95,train_selection_risk_max
stratified_size_rep000,stratified_size,0,b50_lb2_k1_eps0p001,aggregate_only_sync,confidence,300,60,5,0.0,0.008993839238062256,0.012692084760654176,0.014709067882472202,0.7966666666666666,1.0,1.0,0.0,0.0,0.0,36800.0,20000.0,0.012692084760654176,0.014709067882472202
stratified_size_rep000,stratified_size,0,b50_lb2_k1_eps0p001,aggregate_only_sync,shot_proportional,300,60,5,0.0,0.008993839238062256,0.012692084760654176,0.014709067882472202,0.7966666666666666,1.0,1.0,0.0,0.0,0.0,36800.0,20000.0,0.012692084760654176,0.014709067882472202
stratified_size_rep000,stratified_size,0,b50_lb2_k1_eps0p001,aggregate_only_sync,uniform,300,60,5,0.0,0.008993839238062256,0.012692084760654176,0.014709067882472202,0.7966666666666666,1.0,1.0,0.0,0.0,0.0,36800.0,20000.0,0.012692084760654176,0.014709067882472202
stratified_size_rep000,stratified_size,0,b50_lb2_k1_eps0p001,hierarchical_local_aggregate,confidence,300,60,5,0.0,0.008912521145648914,0.012821758796172653,0.014963995660660975,0.7833333333333333,1.0,1.0,0.0,0.0,0.0,36700.0,20000.0,0.012821758796172653,0.014963995660660975
stratified_size_rep000,stratified_size,0,b50_lb2_k1_eps0p001,hierarchical_local_aggregate,shot_proportional,300,60,5,0.0,0.009269008164326242,0.013314637113228318,0.016224803057025197,0.7866666666666666,1.0,1.0,0.0,0.0,0.0,36700.0,20000.0,0.013314637113228318,0.016224803057025197
stratified_size_rep000,stratified_size,0,b50_lb2_k1_eps0p001,hierarchical_local_aggregate,uniform,300,60,5,0.0,0.00925680481246968,0.01330845711566457,0.01617844695455163,0.7866666666666666,1.0,1.0,0.0,0.0,0.0,36700.0,20000.0,0.01330845711566457,0.01617844695455163
stratified_size_rep000,stratified_size,0,b50_lb2_k1_eps0p001,local_only_offline_aggregate,confidence,300,60,5,0.0,0.006001719800978923,0.009996991834995257,0.014031159420289896,0.95,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.009996991834995257,0.014031159420289896
stratified_size_rep000,stratified_size,0,b50_lb2_k1_eps0p001,local_only_offline_aggregate,shot_proportional,300,60,5,0.0,0.0056146017183504185,0.009848738783898175,0.014031159420289896,0.95,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.009848738783898175,0.014031159420289896
stratified_size_rep000,stratified_size,0,b50_lb2_k1_eps0p001,local_only_offline_aggregate,uniform,300,60,5,0.0,0.005848562178153068,0.009981411309780634,0.014031159420289896,0.95,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.009981411309780634,0.014031159420289896
stratified_size_rep001,stratified_size,1,b50_lb2_k1_eps0p001,aggregate_only_sync,confidence,300,60,5,0.0,0.00855067353217774,0.012512479225754587,0.014709067882472202,0.8166666666666667,1.0,1.0,0.0,0.0,0.0,39875.0,20000.0,0.012512479225754587,0.014709067882472202
