config_id,policy,scheme,k,circuit_key,algorithm,size,circuit_kind,circuit_median_tvd,circuit_q95_tvd,circuit_max_tvd,circuit_median_ssr,circuit_median_parallel_ssr,circuit_median_total_shots,circuit_median_max_backend_shots,subset_rows
b50_lb1_k3_eps0p001,aggregate_only_sync,confidence,1,dj_10_circuit,dj,10,circuit,0.014400276243093946,0.01844686874935565,0.018608743169398947,0.6025,0.6025,7950.0,7950.0,5
b50_lb1_k3_eps0p001,aggregate_only_sync,confidence,1,dj_11_circuit,dj,11,circuit,0.016259090909090945,0.01737636278821809,0.017386612021857987,0.5425,0.5425,9150.0,9150.0,5
b50_lb1_k3_eps0p001,aggregate_only_sync,confidence,1,dj_12_circuit,dj,12,circuit,0.016524324324324362,0.018497069116360537,0.018972222222222317,0.4375,0.4375,11250.0,11250.0,5
b50_lb1_k3_eps0p001,aggregate_only_sync,confidence,1,dj_13_circuit,dj,13,circuit,0.017861748633879907,0.01949094606542888,0.019612820512820543,0.42000000000000004,0.42000000000000004,11600.0,11600.0,5
b50_lb1_k3_eps0p001,aggregate_only_sync,confidence,1,dj_14_circuit,dj,14,circuit,0.018269413919413988,0.020264662259269966,0.020474489795918427,0.3175,0.3175,13650.0,13650.0,5
b50_lb1_k3_eps0p001,aggregate_only_sync,confidence,1,dj_15_circuit,dj,15,circuit,0.01684826498422735,0.02027453916325883,0.020434083044982614,0.27749999999999997,0.27749999999999997,14450.0,14450.0,5
b50_lb1_k3_eps0p001,aggregate_only_sync,confidence,1,dj_4_circuit,dj,4,circuit,0.005364705882352947,0.007181994261119089,0.00757352941176472,0.915,0.915,1700.0,1700.0,5
b50_lb1_k3_eps0p001,aggregate_only_sync,confidence,1,dj_5_circuit,dj,5,circuit,0.006041025641025641,0.0076204394224733425,0.007794067796610203,0.865,0.865,2700.0,2700.0,5
b50_lb1_k3_eps0p001,aggregate_only_sync,confidence,1,dj_6_circuit,dj,6,circuit,0.008980952380952392,0.014562891986062703,0.015676829268292666,0.825,0.825,3500.0,3500.0,5
b50_lb1_k3_eps0p001,aggregate_only_sync,confidence,1,dj_7_circuit,dj,7,circuit,0.010638297872340411,0.014235945419103299,0.014970370370370344,0.765,0.765,4700.0,4700.0,5
b50_lb1_k3_eps0p001,aggregate_only_sync,confidence,1,dj_8_circuit,dj,8,circuit,0.010519536423841045,0.01694214137829047,0.017820068027210905,0.655,0.655,6900.0,6900.0,5
b50_lb1_k3_eps0p001,aggregate_only_sync,confidence,1,dj_9_circuit,dj,9,circuit,0.013467080745341666,0.017301068820299595,0.01799852071005917,0.5974999999999999,0.5974999999999999,8050.0,8050.0,5
b50_lb1_k3_eps0p001,aggregate_only_sync,confidence,1,qaoa_10_circuit,qaoa,10,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
