policy,scheme,repetitions,median_test_median_tvd,q75_test_median_tvd,median_test_q95_tvd,median_test_max_tvd,median_test_valid_rate_tvd_le_0p05,median_test_median_ssr,median_test_median_parallel_ssr,relaxed_selection_rate
aggregate_only_sync,confidence,100,0.0,0.00032300739752251446,0.008113945484581503,0.00922646520146523,1.0,0.0,0.0,0.0
aggregate_only_sync,shot_proportional,100,0.0,0.00032300739752251446,0.008113945484581503,0.00922646520146523,1.0,0.0,0.0,0.0
aggregate_only_sync,uniform,100,0.0,0.00032300739752251446,0.008113945484581503,0.00922646520146523,1.0,0.0,0.0,0.0
hierarchical_local_aggregate,confidence,100,0.0,0.0003169586179185466,0.007753966637169079,0.00854303600145517,1.0,0.0,0.0,0.0
hierarchical_local_aggregate,shot_proportional,100,0.0,0.00032300739752251446,0.008219336728948236,0.00922646520146523,1.0,0.0,0.0,0.0
hierarchical_local_aggregate,uniform,100,0.0,0.00032300739752251446,0.008219336728948236,0.00922646520146523,1.0,0.0,0.0,0.0
local_only_offline_aggregate,confidence,100,0.0,0.0,0.0045631452604921845,0.006918978102189758,1.0,0.0,0.0,0.0
local_only_offline_aggregate,shot_proportional,100,0.0,0.0,0.0043900931539861,0.006918978102189758,1.0,0.0,0.0,0.0
local_only_offline_aggregate,uniform,100,0.0,0.0,0.0045632552724634975,0.006918978102189758,1.0,0.0,0.0,0.0
