config_id,policy,scheme,k,circuit_key,algorithm,size,circuit_kind,circuit_median_tvd,circuit_q95_tvd,circuit_max_tvd,circuit_median_ssr,circuit_median_parallel_ssr,circuit_median_total_shots,circuit_median_max_backend_shots,subset_rows
b50_lb2_k3_eps0p001,aggregate_only_sync,confidence,1,dj_10_circuit,dj,10,circuit,0.011733333333333363,0.013224745508982104,0.01345937500000008,0.36,0.36,12800.0,12800.0,5
b50_lb2_k3_eps0p001,aggregate_only_sync,confidence,1,dj_11_circuit,dj,11,circuit,0.009345439739413665,0.011882919079226112,0.01195068493150687,0.265,0.265,14700.0,14700.0,5
b50_lb2_k3_eps0p001,aggregate_only_sync,confidence,1,dj_12_circuit,dj,12,circuit,0.008445348837209297,0.011609329940627647,0.011805555555555548,0.14,0.14,17200.0,17200.0,5
b50_lb2_k3_eps0p001,aggregate_only_sync,confidence,1,dj_13_circuit,dj,13,circuit,0.009556317689530726,0.011081538461538407,0.011424999999999918,0.19999999999999996,0.19999999999999996,16000.0,16000.0,5
b50_lb2_k3_eps0p001,aggregate_only_sync,confidence,1,dj_14_circuit,dj,14,circuit,0.0,0.010492760184533675,0.010690136054421871,0.0,0.0,20000.0,20000.0,5
b50_lb2_k3_eps0p001,aggregate_only_sync,confidence,1,dj_15_circuit,dj,15,circuit,0.0,0.011424112264256351,0.012022413793103608,0.0,0.0,20000.0,20000.0,5
b50_lb2_k3_eps0p001,aggregate_only_sync,confidence,1,dj_4_circuit,dj,4,circuit,0.004739795918367335,0.007707169811320744,0.008183962264150938,0.8775,0.8775,2450.0,2450.0,5
b50_lb2_k3_eps0p001,aggregate_only_sync,confidence,1,dj_5_circuit,dj,5,circuit,0.00598300970873786,0.006726363075404192,0.006771917808219203,0.8175,0.8175,3650.0,3650.0,5
b50_lb2_k3_eps0p001,aggregate_only_sync,confidence,1,dj_6_circuit,dj,6,circuit,0.0068446280991735385,0.00751700374531834,0.007662921348314601,0.6975,0.6975,6050.0,6050.0,5
b50_lb2_k3_eps0p001,aggregate_only_sync,confidence,1,dj_7_circuit,dj,7,circuit,0.008491525423728835,0.00990761904761902,0.009972222222222188,0.685,0.685,6300.0,6300.0,5
b50_lb2_k3_eps0p001,aggregate_only_sync,confidence,1,dj_8_circuit,dj,8,circuit,0.008337096774193566,0.011627570587944409,0.012141005291005279,0.5275000000000001,0.5275000000000001,9450.0,9450.0,5
