split_id,split_mode,repetition,config_id,policy,scheme,train_rows,train_circuit_configs,train_k_values,train_median_tvd,train_q75_tvd,train_q95_tvd,train_max_tvd,train_valid_rate_tvd_le_0p01,train_valid_rate_tvd_le_0p05,train_valid_rate_tvd_le_0p10,train_median_ssr,train_q25_ssr,train_median_parallel_ssr,train_median_total_shots,train_median_max_backend_shots,train_selection_risk_q95,train_selection_risk_max,selected_config_id,selection_relaxed,selection_target_tvd,selection_risk_stat,selection_objective,selection_risk_value
stratified_size_rep000,stratified_size,0,b50_lb2_k3_eps0p001,aggregate_only_sync,confidence,300,60,5,0.0,0.007066776467754518,0.01054956815462048,0.012647552233586948,0.93,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.01054956815462048,0.012647552233586948,b50_lb2_k3_eps0p001,False,0.05,q95,max_ssr,0.01054956815462048
stratified_size_rep000,stratified_size,0,b50_lb2_k3_eps0p001,aggregate_only_sync,shot_proportional,300,60,5,0.0,0.007066776467754518,0.01054956815462048,0.012647552233586948,0.93,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.01054956815462048,0.012647552233586948,b50_lb2_k3_eps0p001,False,0.05,q95,max_ssr,0.01054956815462048
stratified_size_rep000,stratified_size,0,b50_lb2_k3_eps0p001,aggregate_only_sync,uniform,300,60,5,0.0,0.007066776467754518,0.01054956815462048,0.012647552233586948,0.93,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.01054956815462048,0.012647552233586948,b50_lb2_k3_eps0p001,False,0.05,q95,max_ssr,0.01054956815462048
stratified_size_rep000,stratified_size,0,b50_lb2_k3_eps0p001,hierarchical_local_aggregate,confidence,300,60,5,0.0,0.006944768504271897,0.010087393146433142,0.011660437644837172,0.9433333333333334,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.010087393146433142,0.011660437644837172,b50_lb2_k3_eps0p001,False,0.05,q95,max_ssr,0.010087393146433142
stratified_size_rep000,stratified_size,0,b50_lb2_k3_eps0p001,hierarchical_local_aggregate,shot_proportional,300,60,5,0.0,0.007144605263157895,0.010826264920278383,0.012647552233586948,0.9166666666666666,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.010826264920278383,0.012647552233586948,b50_lb2_k3_eps0p001,False,0.05,q95,max_ssr,0.010826264920278383
stratified_size_rep000,stratified_size,0,b50_lb2_k3_eps0p001,hierarchical_local_aggregate,uniform,300,60,5,0.0,0.007144605263157895,0.010823635465577436,0.012647552233586948,0.9166666666666666,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.010823635465577436,0.012647552233586948,b50_lb2_k3_eps0p001,False,0.05,q95,max_ssr,0.010823635465577436
stratified_size_rep000,stratified_size,0,b50_lb2_k3_eps0p001,local_only_offline_aggregate,confidence,300,60,5,0.0,0.0042675752549523336,0.007239359649571121,0.010825581395348846,0.9966666666666667,1.0,1.0,0.0,0.0,0.0,41287.5,20000.0,0.007239359649571121,0.010825581395348846,b50_lb2_k3_eps0p001,False,0.05,q95,max_ssr,0.007239359649571121
stratified_size_rep000,stratified_size,0,b50_lb2_k3_eps0p001,local_only_offline_aggregate,shot_proportional,300,60,5,0.0,0.0039840112899715875,0.007125514950166122,0.010825581395348846,0.9966666666666667,1.0,1.0,0.0,0.0,0.0,41287.5,20000.0,0.007125514950166122,0.010825581395348846,b50_lb2_k3_eps0p001,False,0.05,q95,max_ssr,0.007125514950166122
stratified_size_rep000,stratified_size,0,b50_lb2_k3_eps0p001,local_only_offline_aggregate,uniform,300,60,5,0.0,0.0041563182992754,0.007215634775153,0.010825581395348846,0.9966666666666667,1.0,1.0,0.0,0.0,0.0,41287.5,20000.0,0.007215634775153,0.010825581395348846,b50_lb2_k3_eps0p001,False,0.05,q95,max_ssr,0.007215634775153
stratified_size_rep001,stratified_size,1,b50_lb2_k3_eps0p001,aggregate_only_sync,confidence,300,60,5,0.0,0.00674884081981257,0.010371842274441502,0.012647552233586948,0.9333333333333333,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.010371842274441502,0.012647552233586948,b50_lb2_k3_eps0p001,False,0.05,q95,max_ssr,0.010371842274441502
stratified_size_rep001,stratified_size,1,b50_lb2_k3_eps0p001,aggregate_only_sync,shot_proportional,300,60,5,0.0,0.00674884081981257,0.010371842274441502,0.012647552233586948,0.9333333333333333,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.010371842274441502,0.012647552233586948,b50_lb2_k3_eps0p001,False,0.05,q95,max_ssr,0.010371842274441502
stratified_size_rep001,stratified_size,1,b50_lb2_k3_eps0p001,aggregate_only_sync,uniform,300,60,5,0.0,0.00674884081981257,0.010371842274441502,0.012647552233586948,0.9333333333333333,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.010371842274441502,0.012647552233586948,b50_lb2_k3_eps0p001,False,0.05,q95,max_ssr,0.010371842274441502
stratified_size_rep001,stratified_size,1,b50_lb2_k3_eps0p001,hierarchical_local_aggregate,confidence,300,60,5,0.0,0.006587139390772422,0.00998165364579088,0.011733333333333363,0.95,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.00998165364579088,0.011733333333333363,b50_lb2_k3_eps0p001,False,0.05,q95,max_ssr,0.00998165364579088
stratified_size_rep001,stratified_size,1,b50_lb2_k3_eps0p001,hierarchical_local_aggregate,shot_proportional,300,60,5,0.0,0.006854773891281558,0.010653272552015224,0.012647552233586948,0.92,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.010653272552015224,0.012647552233586948,b50_lb2_k3_eps0p001,False,0.05,q95,max_ssr,0.010653272552015224
