policy,scheme,repetitions,median_test_median_tvd,q75_test_median_tvd,median_test_q95_tvd,median_test_max_tvd,median_test_valid_rate_tvd_le_0p05,median_test_median_ssr,median_test_median_parallel_ssr,relaxed_selection_rate
aggregate_only_sync,confidence,100,0.0,0.004085613901160201,0.010523001388931514,0.011540234948605082,1.0,0.0,0.0,0.0
aggregate_only_sync,shot_proportional,100,0.0,0.004085613901160201,0.010523001388931514,0.011540234948605082,1.0,0.0,0.0,0.0
aggregate_only_sync,uniform,100,0.0,0.004085613901160201,0.010523001388931514,0.011540234948605082,1.0,0.0,0.0,0.0
hierarchical_local_aggregate,confidence,100,0.0,0.004134698707702163,0.00998165364579088,0.011075222622567726,1.0,0.0,0.0,0.0
hierarchical_local_aggregate,shot_proportional,100,0.0,0.0045371209873515395,0.010830912911423816,0.011540234948605082,1.0,0.0,0.0,0.0
hierarchical_local_aggregate,uniform,100,0.0,0.004519402859363914,0.010814141137215155,0.011540234948605082,1.0,0.0,0.0,0.0
local_only_offline_aggregate,confidence,100,0.0,0.0,0.0071635614398407755,0.009588888888888914,1.0,0.0,0.0,0.0
local_only_offline_aggregate,shot_proportional,100,0.0,0.0,0.00701240619533596,0.009588888888888914,1.0,0.0,0.0,0.0
local_only_offline_aggregate,uniform,100,0.0,0.0,0.0071635614398407755,0.009588888888888914,1.0,0.0,0.0,0.0
