split_id,split_mode,repetition,config_id,policy,scheme,train_rows,train_circuit_configs,train_k_values,train_median_tvd,train_q75_tvd,train_q95_tvd,train_max_tvd,train_valid_rate_tvd_le_0p01,train_valid_rate_tvd_le_0p05,train_valid_rate_tvd_le_0p10,train_median_ssr,train_q25_ssr,train_median_parallel_ssr,train_median_total_shots,train_median_max_backend_shots,train_selection_risk_q95,train_selection_risk_max
stratified_size_rep000,stratified_size,0,b50_lb3_k5_eps0p001,aggregate_only_sync,confidence,300,60,5,0.0,0.004614839175654744,0.006683015831641893,0.010324653465346504,0.9966666666666667,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.006683015831641893,0.010324653465346504
stratified_size_rep000,stratified_size,0,b50_lb3_k5_eps0p001,aggregate_only_sync,shot_proportional,300,60,5,0.0,0.004614839175654744,0.006683015831641893,0.010324653465346504,0.9966666666666667,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.006683015831641893,0.010324653465346504
stratified_size_rep000,stratified_size,0,b50_lb3_k5_eps0p001,aggregate_only_sync,uniform,300,60,5,0.0,0.004614839175654744,0.006683015831641893,0.010324653465346504,0.9966666666666667,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.006683015831641893,0.010324653465346504
stratified_size_rep000,stratified_size,0,b50_lb3_k5_eps0p001,hierarchical_local_aggregate,confidence,300,60,5,0.0,0.004572808573274974,0.006767479931229407,0.01030386538933244,0.9966666666666667,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.006767479931229407,0.01030386538933244
stratified_size_rep000,stratified_size,0,b50_lb3_k5_eps0p001,hierarchical_local_aggregate,shot_proportional,300,60,5,0.0,0.004636836550533584,0.006812886110075582,0.010324653465346504,0.9966666666666667,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.006812886110075582,0.010324653465346504
stratified_size_rep000,stratified_size,0,b50_lb3_k5_eps0p001,hierarchical_local_aggregate,uniform,300,60,5,0.0,0.004636836550533584,0.006812886110075582,0.010324653465346504,0.9966666666666667,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.006812886110075582,0.010324653465346504
stratified_size_rep000,stratified_size,0,b50_lb3_k5_eps0p001,local_only_offline_aggregate,confidence,300,60,5,0.0,0.0022653786526695497,0.004374073989748665,0.007043506493506487,1.0,1.0,1.0,0.0,0.0,0.0,53225.0,20000.0,0.004374073989748665,0.007043506493506487
stratified_size_rep000,stratified_size,0,b50_lb3_k5_eps0p001,local_only_offline_aggregate,shot_proportional,300,60,5,0.0,0.0017822977254068073,0.0043672000568197285,0.007043506493506487,1.0,1.0,1.0,0.0,0.0,0.0,53225.0,20000.0,0.0043672000568197285,0.007043506493506487
stratified_size_rep000,stratified_size,0,b50_lb3_k5_eps0p001,local_only_offline_aggregate,uniform,300,60,5,0.0,0.0020002890173410276,0.004338890276882307,0.007043506493506487,1.0,1.0,1.0,0.0,0.0,0.0,53225.0,20000.0,0.004338890276882307,0.007043506493506487
stratified_size_rep001,stratified_size,1,b50_lb3_k5_eps0p001,aggregate_only_sync,confidence,300,60,5,0.0,0.004440723797250815,0.006808706224903505,0.010324653465346504,0.9966666666666667,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.006808706224903505,0.010324653465346504
stratified_size_rep001,stratified_size,1,b50_lb3_k5_eps0p001,aggregate_only_sync,shot_proportional,300,60,5,0.0,0.004440723797250815,0.006808706224903505,0.010324653465346504,0.9966666666666667,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.006808706224903505,0.010324653465346504
stratified_size_rep001,stratified_size,1,b50_lb3_k5_eps0p001,aggregate_only_sync,uniform,300,60,5,0.0,0.004440723797250815,0.006808706224903505,0.010324653465346504,0.9966666666666667,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.006808706224903505,0.010324653465346504
stratified_size_rep001,stratified_size,1,b50_lb3_k5_eps0p001,hierarchical_local_aggregate,confidence,300,60,5,0.0,0.004347810084481185,0.006766874301346845,0.01030386538933244,0.9966666666666667,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.006766874301346845,0.01030386538933244
stratified_size_rep001,stratified_size,1,b50_lb3_k5_eps0p001,hierarchical_local_aggregate,shot_proportional,300,60,5,0.0,0.00445584102583191,0.006905423310747967,0.010324653465346504,0.9966666666666667,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.006905423310747967,0.010324653465346504
stratified_size_rep001,stratified_size,1,b50_lb3_k5_eps0p001,hierarchical_local_aggregate,uniform,300,60,5,0.0,0.00445584102583191,0.006896613490381331,0.010324653465346504,0.9966666666666667,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.006896613490381331,0.010324653465346504
stratified_size_rep001,stratified_size,1,b50_lb3_k5_eps0p001,local_only_offline_aggregate,confidence,300,60,5,0.0,0.0021691450174891927,0.004113457349145418,0.007043506493506487,1.0,1.0,1.0,0.0,0.0,0.0,53225.0,20000.0,0.004113457349145418,0.007043506493506487
stratified_size_rep001,stratified_size,1,b50_lb3_k5_eps0p001,local_only_offline_aggregate,shot_proportional,300,60,5,0.0,0.0017473921508638576,0.003965394584031898,0.007043506493506487,1.0,1.0,1.0,0.0,0.0,0.0,53225.0,20000.0,0.003965394584031898,0.007043506493506487
stratified_size_rep001,stratified_size,1,b50_lb3_k5_eps0p001,local_only_offline_aggregate,uniform,300,60,5,0.0,0.0019398200378791409,0.004195293078328823,0.007043506493506487,1.0,1.0,1.0,0.0,0.0,0.0,53225.0,20000.0,0.004195293078328823,0.007043506493506487
