split_id,split_mode,repetition,config_id,policy,scheme,train_rows,train_circuit_configs,train_k_values,train_median_tvd,train_q75_tvd,train_q95_tvd,train_max_tvd,train_valid_rate_tvd_le_0p01,train_valid_rate_tvd_le_0p05,train_valid_rate_tvd_le_0p10,train_median_ssr,train_q25_ssr,train_median_parallel_ssr,train_median_total_shots,train_median_max_backend_shots,train_selection_risk_q95,train_selection_risk_max
stratified_size_rep000,stratified_size,0,b50_lb5_k1_eps0p005,aggregate_only_sync,confidence,300,60,5,0.015464999999999993,0.02171316185318895,0.027747150265801393,0.03706756756756689,0.37333333333333335,1.0,1.0,0.61,0.0,0.61,20000.0,7800.0,0.027747150265801393,0.03706756756756689
stratified_size_rep000,stratified_size,0,b50_lb5_k1_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.015464999999999993,0.02171316185318895,0.027747150265801393,0.03706756756756689,0.37333333333333335,1.0,1.0,0.61,0.0,0.61,20000.0,7800.0,0.027747150265801393,0.03706756756756689
stratified_size_rep000,stratified_size,0,b50_lb5_k1_eps0p005,aggregate_only_sync,uniform,300,60,5,0.015464999999999993,0.02171316185318895,0.027747150265801393,0.03706756756756689,0.37333333333333335,1.0,1.0,0.61,0.0,0.61,20000.0,7800.0,0.027747150265801393,0.03706756756756689
stratified_size_rep000,stratified_size,0,b50_lb5_k1_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.01576288172070521,0.021702621680111205,0.026755724744852168,0.03706756756756689,0.37,1.0,1.0,0.61,0.0,0.61,20000.0,7800.0,0.026755724744852168,0.03706756756756689
stratified_size_rep000,stratified_size,0,b50_lb5_k1_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.01543882606907893,0.02171316185318895,0.027851940867290082,0.03706756756756689,0.37333333333333335,1.0,1.0,0.61,0.0,0.61,20000.0,7800.0,0.027851940867290082,0.03706756756756689
stratified_size_rep000,stratified_size,0,b50_lb5_k1_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.015464999999999993,0.02171316185318895,0.027786086971358686,0.03706756756756689,0.37333333333333335,1.0,1.0,0.61,0.0,0.61,20000.0,7800.0,0.027786086971358686,0.03706756756756689
stratified_size_rep000,stratified_size,0,b50_lb5_k1_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.009298808287883441,0.015741564223352728,0.024478870803023127,0.03706756756756689,0.5333333333333333,1.0,1.0,0.40218750000000003,0.0,0.36125,22262.5,12775.0,0.024478870803023127,0.03706756756756689
stratified_size_rep000,stratified_size,0,b50_lb5_k1_eps0p005,local_only_offline_aggregate,shot_proportional,300,60,5,0.009239988408066939,0.015705745156997054,0.024631002796502908,0.03706756756756689,0.5266666666666666,1.0,1.0,0.40218750000000003,0.0,0.36125,22262.5,12775.0,0.024631002796502908,0.03706756756756689
stratified_size_rep000,stratified_size,0,b50_lb5_k1_eps0p005,local_only_offline_aggregate,uniform,300,60,5,0.009221704982164534,0.015782884109689022,0.024478497750585113,0.03706756756756689,0.5266666666666666,1.0,1.0,0.40218750000000003,0.0,0.36125,22262.5,12775.0,0.024478497750585113,0.03706756756756689
stratified_size_rep001,stratified_size,1,b50_lb5_k1_eps0p005,aggregate_only_sync,confidence,300,60,5,0.016043292496035866,0.021910578793217856,0.027517156467480177,0.03515298013245005,0.37333333333333335,1.0,1.0,0.618125,0.0,0.618125,20000.0,7637.5,0.027517156467480177,0.03515298013245005
