split_id,split_mode,repetition,config_id,policy,scheme,train_rows,train_circuit_configs,train_k_values,train_median_tvd,train_q75_tvd,train_q95_tvd,train_max_tvd,train_valid_rate_tvd_le_0p01,train_valid_rate_tvd_le_0p05,train_valid_rate_tvd_le_0p10,train_median_ssr,train_q25_ssr,train_median_parallel_ssr,train_median_total_shots,train_median_max_backend_shots,train_selection_risk_q95,train_selection_risk_max
stratified_size_rep000,stratified_size,0,b50_lb3_k1_eps0p005,aggregate_only_sync,confidence,300,60,5,0.02118065344631995,0.027928443877550984,0.03669185322299623,0.04876764705882264,0.2966666666666667,1.0,1.0,0.6950000000000001,0.0,0.6950000000000001,15925.0,6100.0,0.03669185322299623,0.04876764705882264
stratified_size_rep000,stratified_size,0,b50_lb3_k1_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.02118065344631995,0.027928443877550984,0.03669185322299623,0.04876764705882264,0.2966666666666667,1.0,1.0,0.6950000000000001,0.0,0.6950000000000001,15925.0,6100.0,0.03669185322299623,0.04876764705882264
stratified_size_rep000,stratified_size,0,b50_lb3_k1_eps0p005,aggregate_only_sync,uniform,300,60,5,0.02118065344631995,0.027928443877550984,0.03669185322299623,0.04876764705882264,0.2966666666666667,1.0,1.0,0.6950000000000001,0.0,0.6950000000000001,15925.0,6100.0,0.03669185322299623,0.04876764705882264
stratified_size_rep000,stratified_size,0,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.02070590761575685,0.027729252369915136,0.036711869892360534,0.04876764705882264,0.29333333333333333,1.0,1.0,0.6950000000000001,0.0,0.6950000000000001,15675.0,6100.0,0.036711869892360534,0.04876764705882264
stratified_size_rep000,stratified_size,0,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.02118065344631995,0.028528648721967684,0.03706848048715536,0.04876764705882264,0.2966666666666667,1.0,1.0,0.6950000000000001,0.0,0.6950000000000001,15675.0,6100.0,0.03706848048715536,0.04876764705882264
stratified_size_rep000,stratified_size,0,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.02118065344631995,0.028528648721967684,0.037056296972913606,0.04876764705882264,0.2966666666666667,1.0,1.0,0.6950000000000001,0.0,0.6950000000000001,15675.0,6100.0,0.037056296972913606,0.04876764705882264
stratified_size_rep000,stratified_size,0,b50_lb3_k1_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.013299261658399219,0.020396965249532828,0.03318415094106229,0.04876764705882264,0.39666666666666667,1.0,1.0,0.5293749999999999,0.0,0.4825,20000.0,10350.0,0.03318415094106229,0.04876764705882264
stratified_size_rep000,stratified_size,0,b50_lb3_k1_eps0p005,local_only_offline_aggregate,shot_proportional,300,60,5,0.013186977262197513,0.020485143400837395,0.03321401369256539,0.04876764705882264,0.3933333333333333,1.0,1.0,0.5293749999999999,0.0,0.4825,20000.0,10350.0,0.03321401369256539,0.04876764705882264
stratified_size_rep000,stratified_size,0,b50_lb3_k1_eps0p005,local_only_offline_aggregate,uniform,300,60,5,0.013220892707668134,0.02025947508367084,0.033180250520923736,0.04876764705882264,0.3933333333333333,1.0,1.0,0.5293749999999999,0.0,0.4825,20000.0,10350.0,0.033180250520923736,0.04876764705882264
stratified_size_rep001,stratified_size,1,b50_lb3_k1_eps0p005,aggregate_only_sync,confidence,300,60,5,0.021337079052961058,0.028217751132376574,0.036570445600013594,0.04679102564102471,0.31333333333333335,1.0,1.0,0.69625,0.0,0.69625,15925.0,6075.0,0.036570445600013594,0.04679102564102471
stratified_size_rep001,stratified_size,1,b50_lb3_k1_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.021337079052961058,0.028217751132376574,0.036570445600013594,0.04679102564102471,0.31333333333333335,1.0,1.0,0.69625,0.0,0.69625,15925.0,6075.0,0.036570445600013594,0.04679102564102471
stratified_size_rep001,stratified_size,1,b50_lb3_k1_eps0p005,aggregate_only_sync,uniform,300,60,5,0.021337079052961058,0.028217751132376574,0.036570445600013594,0.04679102564102471,0.31333333333333335,1.0,1.0,0.69625,0.0,0.69625,15925.0,6075.0,0.036570445600013594,0.04679102564102471
stratified_size_rep001,stratified_size,1,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.02070590761575685,0.027729252369915136,0.03551689005564985,0.04679102564102471,0.31,1.0,1.0,0.69625,0.0,0.69625,15675.0,6075.0,0.03551689005564985,0.04679102564102471
stratified_size_rep001,stratified_size,1,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.021337079052961058,0.028607716275659754,0.03674871853267094,0.04679102564102471,0.31333333333333335,1.0,1.0,0.69625,0.0,0.69625,15675.0,6075.0,0.03674871853267094,0.04679102564102471
stratified_size_rep001,stratified_size,1,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.021337079052961058,0.028607716275659754,0.03674271100104118,0.04679102564102471,0.31333333333333335,1.0,1.0,0.69625,0.0,0.69625,15675.0,6075.0,0.03674271100104118,0.04679102564102471
stratified_size_rep001,stratified_size,1,b50_lb3_k1_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.013970453844856703,0.020458188805563784,0.03318415094106229,0.04679102564102471,0.3933333333333333,1.0,1.0,0.5549999999999999,0.0,0.52,20000.0,9600.0,0.03318415094106229,0.04679102564102471
stratified_size_rep001,stratified_size,1,b50_lb3_k1_eps0p005,local_only_offline_aggregate,shot_proportional,300,60,5,0.01376136700296262,0.020623145628266747,0.03321401369256539,0.04679102564102471,0.39,1.0,1.0,0.5549999999999999,0.0,0.52,20000.0,9600.0,0.03321401369256539,0.04679102564102471
stratified_size_rep001,stratified_size,1,b50_lb3_k1_eps0p005,local_only_offline_aggregate,uniform,300,60,5,0.013825024409743456,0.020177145616901274,0.033180250520923736,0.04679102564102471,0.39,1.0,1.0,0.5549999999999999,0.0,0.52,20000.0,9600.0,0.033180250520923736,0.04679102564102471
stratified_size_rep002,stratified_size,2,b50_lb3_k1_eps0p005,aggregate_only_sync,confidence,300,60,5,0.02287858893557422,0.029203464348334353,0.03836130104330172,0.04876764705882264,0.24333333333333335,1.0,1.0,0.765,0.17812500000000003,0.765,13475.0,4700.0,0.03836130104330172,0.04876764705882264
stratified_size_rep002,stratified_size,2,b50_lb3_k1_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.02287858893557422,0.029203464348334353,0.03836130104330172,0.04876764705882264,0.24333333333333335,1.0,1.0,0.765,0.17812500000000003,0.765,13475.0,4700.0,0.03836130104330172,0.04876764705882264
stratified_size_rep002,stratified_size,2,b50_lb3_k1_eps0p005,aggregate_only_sync,uniform,300,60,5,0.02287858893557422,0.029203464348334353,0.03836130104330172,0.04876764705882264,0.24333333333333335,1.0,1.0,0.765,0.17812500000000003,0.765,13475.0,4700.0,0.03836130104330172,0.04876764705882264
stratified_size_rep002,stratified_size,2,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.022849466126197218,0.028849092568955414,0.0379816947015581,0.04876764705882264,0.24,1.0,1.0,0.765,0.18046875,0.765,12850.0,4700.0,0.0379816947015581,0.04876764705882264
stratified_size_rep002,stratified_size,2,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.022973441999177304,0.029473305206536907,0.039458926984147207,0.04876764705882264,0.24333333333333335,1.0,1.0,0.765,0.18046875,0.765,12850.0,4700.0,0.039458926984147207,0.04876764705882264
stratified_size_rep002,stratified_size,2,b50_lb3_k1_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.022973441999177304,0.02936452610000577,0.039458102988660176,0.04876764705882264,0.24333333333333335,1.0,1.0,0.765,0.18046875,0.765,12850.0,4700.0,0.039458102988660176,0.04876764705882264
stratified_size_rep002,stratified_size,2,b50_lb3_k1_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.015315126444204947,0.021413921990083493,0.033718372220197586,0.04876764705882264,0.32666666666666666,1.0,1.0,0.6546875,0.0,0.6275,19250.0,7450.0,0.033718372220197586,0.04876764705882264
