config_id,policy,scheme,k,circuit_key,algorithm,size,circuit_kind,circuit_median_tvd,circuit_q95_tvd,circuit_max_tvd,circuit_median_ssr,circuit_median_parallel_ssr,circuit_median_total_shots,circuit_median_max_backend_shots,subset_rows
b50_lb5_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_10_circuit,dj,10,circuit,0.014354644808743234,0.01730949685534596,0.017799371069182453,0.6025,0.6025,7950.0,7950.0,5
b50_lb5_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_11_circuit,dj,11,circuit,0.013675837320574166,0.017057145581691087,0.017657692307692353,0.48,0.48,10400.0,10400.0,5
b50_lb5_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_12_circuit,dj,12,circuit,0.01617272727272731,0.017745191760401176,0.01811914893617025,0.4125,0.4125,11750.0,11750.0,5
b50_lb5_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_13_circuit,dj,13,circuit,0.017601162790697702,0.018326928092654304,0.01843091286307062,0.39749999999999996,0.39749999999999996,12050.0,12050.0,5
b50_lb5_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_14_circuit,dj,14,circuit,0.015445296167247562,0.019148183846773664,0.019911085972850646,0.2825,0.2825,14350.0,14350.0,5
b50_lb5_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_15_circuit,dj,15,circuit,0.013638343558282175,0.01724260838663828,0.017562189054726413,0.18500000000000005,0.18500000000000005,16300.0,16300.0,5
b50_lb5_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_4_circuit,dj,4,circuit,0.006033783783783786,0.007393450292397641,0.007697368421052611,0.92,0.92,1600.0,1600.0,5
b50_lb5_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_5_circuit,dj,5,circuit,0.0066500000000000075,0.00855038277511964,0.008663636363636392,0.88,0.88,2400.0,2400.0,5
b50_lb5_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_6_circuit,dj,6,circuit,0.008900000000000016,0.014930524876981956,0.015537096774193546,0.845,0.845,3100.0,3100.0,5
b50_lb5_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_7_circuit,dj,7,circuit,0.011137864077669882,0.014313083853083863,0.014985585585585597,0.7725,0.7725,4550.0,4550.0,5
b50_lb5_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_8_circuit,dj,8,circuit,0.010581751824817532,0.018252538636783458,0.01850963302752295,0.7275,0.7275,5450.0,5450.0,5
b50_lb5_k2_eps0p0025,aggregate_only_sync,confidence,1,dj_9_circuit,dj,9,circuit,0.013882748538011722,0.016321727140783737,0.016737735849056586,0.6025,0.6025,7950.0,7950.0,5
b50_lb5_k2_eps0p0025,aggregate_only_sync,confidence,1,qaoa_10_circuit,qaoa,10,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k2_eps0p0025,aggregate_only_sync,confidence,1,qaoa_11_circuit,qaoa,11,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
