trace_id,circuit_key,algorithm,size,backend,circuit_kind,reference_shots,source_batch_size,sampling_strategy,sampling_seed,qsimbench_materialization_time_seconds,strategy_family,strategy,config_id,shots,tvd_to_reference,saving_vs_reference,stop_reason,last_stability_tvd,checks_performed,strategy_eval_time_seconds,batch_size,lookback_batches,stability,epsilon
qnn_8_fake_fez,qnn_8_circuit,qnn,8,fake_fez,circuit,20000,50,sequential,0,2.3815502068027854,fixed,fixed_1000,,1000,0.18359999999999985,0.95,fixed_budget,,0,0.0002168603241443634,,,,
qnn_8_fake_fez,qnn_8_circuit,qnn,8,fake_fez,circuit,20000,50,sequential,0,2.3815502068027854,fixed,fixed_2500,,2500,0.10030000000000006,0.875,fixed_budget,,0,0.0005075111985206604,,,,
qnn_8_fake_fez,qnn_8_circuit,qnn,8,fake_fez,circuit,20000,50,sequential,0,2.3815502068027854,fixed,fixed_5000,,5000,0.0637,0.75,fixed_budget,,0,0.0010122358798980713,,,,
qnn_8_fake_fez,qnn_8_circuit,qnn,8,fake_fez,circuit,20000,50,sequential,0,2.3815502068027854,fixed,fixed_10000,,10000,0.03920000000000003,0.5,fixed_budget,,0,0.0019776038825511932,,,,
qnn_8_fake_fez,qnn_8_circuit,qnn,8,fake_fez,circuit,20000,50,sequential,0,2.3815502068027854,fixed,fixed_15000,,15000,0.0227,0.25,fixed_budget,,0,0.0029628686606884003,,,,
qnn_8_fake_fez,qnn_8_circuit,qnn,8,fake_fez,circuit,20000,50,sequential,0,2.3815502068027854,fixed,fixed_18000,,18000,0.013727777777777795,0.09999999999999998,fixed_budget,,0,0.0035725831985473633,,,,
qnn_8_fake_fez,qnn_8_circuit,qnn,8,fake_fez,circuit,20000,50,sequential,0,2.3815502068027854,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,14150,0.02398038869257949,0.2925,stable,0.0048881877839475115,280,0.03251804783940315,50.0,3.0,5.0,0.005
qnn_8_fake_kyiv,qnn_8_circuit,qnn,8,fake_kyiv,circuit,20000,50,sequential,0,2.466703288257122,fixed,fixed_1000,,1000,0.18919999999999992,0.95,fixed_budget,,0,0.0008411826565861702,,,,
qnn_8_fake_kyiv,qnn_8_circuit,qnn,8,fake_kyiv,circuit,20000,50,sequential,0,2.466703288257122,fixed,fixed_2500,,2500,0.11235,0.875,fixed_budget,,0,0.0017561344429850578,,,,
qnn_8_fake_kyiv,qnn_8_circuit,qnn,8,fake_kyiv,circuit,20000,50,sequential,0,2.466703288257122,fixed,fixed_5000,,5000,0.06970000000000001,0.75,fixed_budget,,0,0.004167680628597736,,,,
qnn_8_fake_kyiv,qnn_8_circuit,qnn,8,fake_kyiv,circuit,20000,50,sequential,0,2.466703288257122,fixed,fixed_10000,,10000,0.04279999999999999,0.5,fixed_budget,,0,0.007142981514334679,,,,
qnn_8_fake_kyiv,qnn_8_circuit,qnn,8,fake_kyiv,circuit,20000,50,sequential,0,2.466703288257122,fixed,fixed_15000,,15000,0.02518333333333334,0.25,fixed_budget,,0,0.007464230060577393,,,,
qnn_8_fake_kyiv,qnn_8_circuit,qnn,8,fake_kyiv,circuit,20000,50,sequential,0,2.466703288257122,fixed,fixed_18000,,18000,0.014050000000000014,0.09999999999999998,fixed_budget,,0,0.008776864968240261,,,,
qnn_8_fake_kyiv,qnn_8_circuit,qnn,8,fake_kyiv,circuit,20000,50,sequential,0,2.466703288257122,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,15500,0.022975806451612905,0.22499999999999998,stable,0.004776084900703992,307,0.04256317391991615,50.0,3.0,5.0,0.005
qnn_8_fake_marrakesh,qnn_8_circuit,qnn,8,fake_marrakesh,circuit,20000,50,sequential,0,2.2035864340141416,fixed,fixed_1000,,1000,0.16644999999999988,0.95,fixed_budget,,0,0.00020837411284446716,,,,
qnn_8_fake_marrakesh,qnn_8_circuit,qnn,8,fake_marrakesh,circuit,20000,50,sequential,0,2.2035864340141416,fixed,fixed_2500,,2500,0.09849999999999991,0.875,fixed_budget,,0,0.0005066189914941788,,,,
qnn_8_fake_marrakesh,qnn_8_circuit,qnn,8,fake_marrakesh,circuit,20000,50,sequential,0,2.2035864340141416,fixed,fixed_5000,,5000,0.07239999999999995,0.75,fixed_budget,,0,0.0009708786383271217,,,,
qnn_8_fake_marrakesh,qnn_8_circuit,qnn,8,fake_marrakesh,circuit,20000,50,sequential,0,2.2035864340141416,fixed,fixed_10000,,10000,0.04194999999999998,0.5,fixed_budget,,0,0.0019048964604735374,,,,
qnn_8_fake_marrakesh,qnn_8_circuit,qnn,8,fake_marrakesh,circuit,20000,50,sequential,0,2.2035864340141416,fixed,fixed_15000,,15000,0.0231,0.25,fixed_budget,,0,0.0028587104752659798,,,,
qnn_8_fake_marrakesh,qnn_8_circuit,qnn,8,fake_marrakesh,circuit,20000,50,sequential,0,2.2035864340141416,fixed,fixed_18000,,18000,0.012855555555555573,0.09999999999999998,fixed_budget,,0,0.0034498702734708786,,,,
qnn_8_fake_marrakesh,qnn_8_circuit,qnn,8,fake_marrakesh,circuit,20000,50,sequential,0,2.2035864340141416,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,14150,0.027512014134275616,0.2925,stable,0.0045386168601716384,280,0.03138602618128061,50.0,3.0,5.0,0.005
qnn_8_fake_sherbrooke,qnn_8_circuit,qnn,8,fake_sherbrooke,circuit,20000,50,sequential,0,2.0268674110993743,fixed,fixed_1000,,1000,0.17194999999999996,0.95,fixed_budget,,0,0.00022621918469667435,,,,
qnn_8_fake_sherbrooke,qnn_8_circuit,qnn,8,fake_sherbrooke,circuit,20000,50,sequential,0,2.0268674110993743,fixed,fixed_2500,,2500,0.10750000000000004,0.875,fixed_budget,,0,0.0005259355530142784,,,,
qnn_8_fake_sherbrooke,qnn_8_circuit,qnn,8,fake_sherbrooke,circuit,20000,50,sequential,0,2.0268674110993743,fixed,fixed_5000,,5000,0.06949999999999996,0.75,fixed_budget,,0,0.0010330555960536003,,,,
qnn_8_fake_sherbrooke,qnn_8_circuit,qnn,8,fake_sherbrooke,circuit,20000,50,sequential,0,2.0268674110993743,fixed,fixed_10000,,10000,0.043300000000000005,0.5,fixed_budget,,0,0.002053658477962017,,,,
qnn_8_fake_sherbrooke,qnn_8_circuit,qnn,8,fake_sherbrooke,circuit,20000,50,sequential,0,2.0268674110993743,fixed,fixed_15000,,15000,0.023966666666666664,0.25,fixed_budget,,0,0.003071335144340992,,,,
qnn_8_fake_sherbrooke,qnn_8_circuit,qnn,8,fake_sherbrooke,circuit,20000,50,sequential,0,2.0268674110993743,fixed,fixed_18000,,18000,0.014749999999999992,0.09999999999999998,fixed_budget,,0,0.0036789244040846825,,,,
qnn_8_fake_sherbrooke,qnn_8_circuit,qnn,8,fake_sherbrooke,circuit,20000,50,sequential,0,2.0268674110993743,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,14450,0.02513373702422144,0.27749999999999997,stable,0.004888087690855858,286,0.03312992863357067,50.0,3.0,5.0,0.005
qnn_8_fake_torino,qnn_8_circuit,qnn,8,fake_torino,circuit,20000,50,sequential,0,2.0187481762841344,fixed,fixed_1000,,1000,0.1911999999999999,0.95,fixed_budget,,0,0.00021064933389425278,,,,
qnn_8_fake_torino,qnn_8_circuit,qnn,8,fake_torino,circuit,20000,50,sequential,0,2.0187481762841344,fixed,fixed_2500,,2500,0.10684999999999999,0.875,fixed_budget,,0,0.0005080327391624451,,,,
qnn_8_fake_torino,qnn_8_circuit,qnn,8,fake_torino,circuit,20000,50,sequential,0,2.0187481762841344,fixed,fixed_5000,,5000,0.0707000000000001,0.75,fixed_budget,,0,0.001006084494292736,,,,
qnn_8_fake_torino,qnn_8_circuit,qnn,8,fake_torino,circuit,20000,50,sequential,0,2.0187481762841344,fixed,fixed_10000,,10000,0.03830000000000002,0.5,fixed_budget,,0,0.0020039547234773636,,,,
qnn_8_fake_torino,qnn_8_circuit,qnn,8,fake_torino,circuit,20000,50,sequential,0,2.0187481762841344,fixed,fixed_15000,,15000,0.02388333333333333,0.25,fixed_budget,,0,0.003011050634086132,,,,
qnn_8_fake_torino,qnn_8_circuit,qnn,8,fake_torino,circuit,20000,50,sequential,0,2.0187481762841344,fixed,fixed_18000,,18000,0.01444444444444446,0.09999999999999998,fixed_budget,,0,0.003593211993575096,,,,
qnn_8_fake_torino,qnn_8_circuit,qnn,8,fake_torino,circuit,20000,50,sequential,0,2.0187481762841344,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,14750,0.024708474576271178,0.26249999999999996,stable,0.004640352913861152,292,0.035148208029568195,50.0,3.0,5.0,0.005
