split_id,split_mode,repetition,config_id,policy,scheme,train_rows,train_circuit_configs,train_k_values,train_median_tvd,train_q75_tvd,train_q95_tvd,train_max_tvd,train_valid_rate_tvd_le_0p01,train_valid_rate_tvd_le_0p05,train_valid_rate_tvd_le_0p10,train_median_ssr,train_q25_ssr,train_median_parallel_ssr,train_median_total_shots,train_median_max_backend_shots,train_selection_risk_q95,train_selection_risk_max,selected_config_id,selection_relaxed,selection_target_tvd,selection_risk_stat,selection_objective,selection_risk_value
stratified_size_rep000,stratified_size,0,b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,300,60,5,0.010331002865329494,0.015859607694292288,0.02013038069073758,0.023469281045751723,0.49,1.0,1.0,0.41500000000000004,0.0,0.41500000000000004,21662.5,11700.0,0.02013038069073758,0.023469281045751723,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.02013038069073758
stratified_size_rep000,stratified_size,0,b50_lb10_k1_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.010331002865329494,0.015859607694292288,0.02013038069073758,0.023469281045751723,0.49,1.0,1.0,0.41500000000000004,0.0,0.41500000000000004,21662.5,11700.0,0.02013038069073758,0.023469281045751723,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.02013038069073758
stratified_size_rep000,stratified_size,0,b50_lb10_k1_eps0p005,aggregate_only_sync,uniform,300,60,5,0.010331002865329494,0.015859607694292288,0.02013038069073758,0.023469281045751723,0.49,1.0,1.0,0.41500000000000004,0.0,0.41500000000000004,21662.5,11700.0,0.02013038069073758,0.023469281045751723,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.02013038069073758
stratified_size_rep000,stratified_size,0,b50_lb10_k1_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.009625055925480658,0.015592770938320396,0.019710634532103314,0.023469281045751723,0.51,1.0,1.0,0.41500000000000004,0.0,0.41500000000000004,21062.5,11700.0,0.019710634532103314,0.023469281045751723,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.019710634532103314
stratified_size_rep000,stratified_size,0,b50_lb10_k1_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.010331002865329494,0.015875707429835996,0.02042809912740261,0.023469281045751723,0.49,1.0,1.0,0.41500000000000004,0.0,0.41500000000000004,21062.5,11700.0,0.02042809912740261,0.023469281045751723,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.02042809912740261
stratified_size_rep000,stratified_size,0,b50_lb10_k1_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.010331002865329494,0.015875707429835996,0.020373876788825403,0.023469281045751723,0.49333333333333335,1.0,1.0,0.41500000000000004,0.0,0.41500000000000004,21062.5,11700.0,0.020373876788825403,0.023469281045751723,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.020373876788825403
stratified_size_rep000,stratified_size,0,b50_lb10_k1_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.005219194065649309,0.011182086218790428,0.01810620646873361,0.023469281045751723,0.6833333333333333,1.0,1.0,0.12333333333333332,0.0,0.05874999999999997,33737.5,18825.0,0.01810620646873361,0.023469281045751723,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.01810620646873361
stratified_size_rep000,stratified_size,0,b50_lb10_k1_eps0p005,local_only_offline_aggregate,shot_proportional,300,60,5,0.004996314277149168,0.010918144180841017,0.01798669801906349,0.023469281045751723,0.69,1.0,1.0,0.12333333333333332,0.0,0.05874999999999997,33737.5,18825.0,0.01798669801906349,0.023469281045751723,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.01798669801906349
stratified_size_rep000,stratified_size,0,b50_lb10_k1_eps0p005,local_only_offline_aggregate,uniform,300,60,5,0.005229058084985574,0.01117026257402904,0.01813726179946304,0.023469281045751723,0.6833333333333333,1.0,1.0,0.12333333333333332,0.0,0.05874999999999997,33737.5,18825.0,0.01813726179946304,0.023469281045751723,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.01813726179946304
stratified_size_rep001,stratified_size,1,b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,300,60,5,0.010331002865329494,0.015864639842373005,0.019922659603396942,0.023412345679012608,0.49333333333333335,1.0,1.0,0.441875,0.0,0.441875,22525.0,11162.5,0.019922659603396942,0.023412345679012608,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.019922659603396942
stratified_size_rep001,stratified_size,1,b50_lb10_k1_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.010331002865329494,0.015864639842373005,0.019922659603396942,0.023412345679012608,0.49333333333333335,1.0,1.0,0.441875,0.0,0.441875,22525.0,11162.5,0.019922659603396942,0.023412345679012608,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.019922659603396942
stratified_size_rep001,stratified_size,1,b50_lb10_k1_eps0p005,aggregate_only_sync,uniform,300,60,5,0.010331002865329494,0.015864639842373005,0.019922659603396942,0.023412345679012608,0.49333333333333335,1.0,1.0,0.441875,0.0,0.441875,22525.0,11162.5,0.019922659603396942,0.023412345679012608,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.019922659603396942
stratified_size_rep001,stratified_size,1,b50_lb10_k1_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.009625055925480658,0.015626535507575156,0.01961921785736231,0.023412345679012608,0.51,1.0,1.0,0.443125,0.0,0.443125,22200.0,11137.5,0.01961921785736231,0.023412345679012608,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.01961921785736231
stratified_size_rep001,stratified_size,1,b50_lb10_k1_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.010331002865329494,0.01588374639015338,0.02042321770856583,0.023412345679012608,0.49333333333333335,1.0,1.0,0.443125,0.0,0.443125,22200.0,11137.5,0.02042321770856583,0.023412345679012608,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.02042321770856583
stratified_size_rep001,stratified_size,1,b50_lb10_k1_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.010331002865329494,0.01588374639015338,0.02034630606541215,0.023412345679012608,0.49666666666666665,1.0,1.0,0.443125,0.0,0.443125,22200.0,11137.5,0.02034630606541215,0.023412345679012608,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.02034630606541215
stratified_size_rep001,stratified_size,1,b50_lb10_k1_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.005221931625535972,0.010972941485909382,0.0179875818639997,0.023412345679012608,0.6966666666666667,1.0,1.0,0.1415625,0.0,0.0625,34712.5,18750.0,0.0179875818639997,0.023412345679012608,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.0179875818639997
stratified_size_rep001,stratified_size,1,b50_lb10_k1_eps0p005,local_only_offline_aggregate,shot_proportional,300,60,5,0.004996314277149168,0.01049511320989515,0.017966070841961633,0.023412345679012608,0.71,1.0,1.0,0.1415625,0.0,0.0625,34712.5,18750.0,0.017966070841961633,0.023412345679012608,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.017966070841961633
stratified_size_rep001,stratified_size,1,b50_lb10_k1_eps0p005,local_only_offline_aggregate,uniform,300,60,5,0.005268918705113293,0.011042593561779345,0.017989248605778285,0.023412345679012608,0.6966666666666667,1.0,1.0,0.1415625,0.0,0.0625,34712.5,18750.0,0.017989248605778285,0.023412345679012608,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.017989248605778285
stratified_size_rep002,stratified_size,2,b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,300,60,5,0.0116659001956947,0.016356780457829893,0.020308938276422172,0.023469281045751723,0.43,1.0,1.0,0.51375,0.0,0.51375,20000.0,9725.0,0.020308938276422172,0.023469281045751723,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.020308938276422172
stratified_size_rep002,stratified_size,2,b50_lb10_k1_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.0116659001956947,0.016356780457829893,0.020308938276422172,0.023469281045751723,0.43,1.0,1.0,0.51375,0.0,0.51375,20000.0,9725.0,0.020308938276422172,0.023469281045751723,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.020308938276422172
stratified_size_rep002,stratified_size,2,b50_lb10_k1_eps0p005,aggregate_only_sync,uniform,300,60,5,0.0116659001956947,0.016356780457829893,0.020308938276422172,0.023469281045751723,0.43,1.0,1.0,0.51375,0.0,0.51375,20000.0,9725.0,0.020308938276422172,0.023469281045751723,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.020308938276422172
stratified_size_rep002,stratified_size,2,b50_lb10_k1_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.01152512984696702,0.01637011843522825,0.01993893028172495,0.023469281045751723,0.45,1.0,1.0,0.5181250000000001,0.0,0.5181250000000001,20000.0,9637.5,0.01993893028172495,0.023469281045751723,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.01993893028172495
stratified_size_rep002,stratified_size,2,b50_lb10_k1_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.011758317191283282,0.01660511143410854,0.020658308305677598,0.023469281045751723,0.43,1.0,1.0,0.5181250000000001,0.0,0.5181250000000001,20000.0,9637.5,0.020658308305677598,0.023469281045751723,b50_lb10_k1_eps0p005,False,0.05,q95,max_ssr,0.020658308305677598
