config_id,policy,scheme,k,circuit_key,algorithm,size,circuit_kind,circuit_median_tvd,circuit_q95_tvd,circuit_max_tvd,circuit_median_ssr,circuit_median_parallel_ssr,circuit_median_total_shots,circuit_median_max_backend_shots,subset_rows
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,dj_10_circuit,dj,10,circuit,0.019690410958904166,0.02107870445344136,0.021161538461538537,0.675,0.675,6500.0,6500.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,dj_11_circuit,dj,11,circuit,0.018991891891891873,0.023751496598639472,0.02441020408163265,0.625,0.625,7500.0,7500.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,dj_12_circuit,dj,12,circuit,0.019892477876106224,0.024437240343605546,0.024898924731182877,0.5525,0.5525,8950.0,8950.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,dj_13_circuit,dj,13,circuit,0.021442307692307795,0.021616801068320902,0.021635388127853924,0.47,0.47,10600.0,10600.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,dj_14_circuit,dj,14,circuit,0.023412345679012608,0.026330468562779905,0.02655990099009905,0.495,0.495,10100.0,10100.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,dj_15_circuit,dj,15,circuit,0.01970106382978737,0.022668311431303358,0.02328136882129291,0.3425,0.3425,13150.0,13150.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,dj_4_circuit,dj,4,circuit,0.00874999999999999,0.013392875816993458,0.014014705882352926,0.955,0.955,900.0,900.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,dj_5_circuit,dj,5,circuit,0.010394871794871773,0.012569999999999998,0.01279999999999999,0.9225,0.9225,1550.0,1550.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,dj_6_circuit,dj,6,circuit,0.010865217391304374,0.014984920634920606,0.015449206349206322,0.8674999999999999,0.8674999999999999,2650.0,2650.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,dj_7_circuit,dj,7,circuit,0.012351369863013705,0.019718095238095232,0.020833333333333325,0.825,0.825,3500.0,3500.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,dj_8_circuit,dj,8,circuit,0.01770816326530617,0.019460502901354,0.019718181818181846,0.765,0.765,4700.0,4700.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,dj_9_circuit,dj,9,circuit,0.018895161290322635,0.020836175478065273,0.020892857142857185,0.69,0.69,6200.0,6200.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_10_circuit,qaoa,10,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_11_circuit,qaoa,11,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_12_circuit,qaoa,12,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_13_circuit,qaoa,13,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_14_circuit,qaoa,14,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_15_circuit,qaoa,15,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_4_circuit,qaoa,4,circuit,0.013769387755102051,0.016860072859744998,0.016972222222222222,0.8475,0.8475,3050.0,3050.0,5
b50_lb10_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_5_circuit,qaoa,5,circuit,0.016270168067226896,0.020992332545311267,0.02183518518518519,0.6699999999999999,0.6699999999999999,6600.0,6600.0,5
