trace_id,circuit_key,algorithm,size,backend,circuit_kind,reference_shots,source_batch_size,sampling_strategy,sampling_seed,qsimbench_materialization_time_seconds,strategy_family,strategy,config_id,shots,tvd_to_reference,saving_vs_reference,stop_reason,last_stability_tvd,checks_performed,strategy_eval_time_seconds,batch_size,lookback_batches,stability,epsilon
random_14_fake_fez,random_14_circuit,random,14,fake_fez,circuit,20000,50,sequential,0,2.6912755323573947,fixed,fixed_1000,,1000,0.8935500000003052,0.95,fixed_budget,,0,0.0003071809187531471,,,,
random_14_fake_fez,random_14_circuit,random,14,fake_fez,circuit,20000,50,sequential,0,2.6912755323573947,fixed,fixed_2500,,2500,0.7456000000002055,0.875,fixed_budget,,0,0.0007561622187495232,,,,
random_14_fake_fez,random_14_circuit,random,14,fake_fez,circuit,20000,50,sequential,0,2.6912755323573947,fixed,fixed_5000,,5000,0.5503000000000395,0.75,fixed_budget,,0,0.0016319286078214645,,,,
random_14_fake_fez,random_14_circuit,random,14,fake_fez,circuit,20000,50,sequential,0,2.6912755323573947,fixed,fixed_10000,,10000,0.3122999999999729,0.5,fixed_budget,,0,0.003113863989710808,,,,
random_14_fake_fez,random_14_circuit,random,14,fake_fez,circuit,20000,50,sequential,0,2.6912755323573947,fixed,fixed_15000,,15000,0.18248333333331815,0.25,fixed_budget,,0,0.004520808346569538,,,,
random_14_fake_fez,random_14_circuit,random,14,fake_fez,circuit,20000,50,sequential,0,2.6912755323573947,fixed,fixed_18000,,18000,0.08792777777778052,0.09999999999999998,fixed_budget,,0,0.005326452665030956,,,,
random_14_fake_fez,random_14_circuit,random,14,fake_fez,circuit,20000,50,sequential,0,2.6912755323573947,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,20000,0.0,0.0,max_budget,0.007436146095718315,397,0.9864763654768467,50.0,3.0,5.0,0.005
random_14_fake_kyiv,random_14_circuit,random,14,fake_kyiv,circuit,20000,50,sequential,0,2.396579992957413,fixed,fixed_1000,,1000,0.8964500000003179,0.95,fixed_budget,,0,0.00031976494938135147,,,,
random_14_fake_kyiv,random_14_circuit,random,14,fake_kyiv,circuit,20000,50,sequential,0,2.396579992957413,fixed,fixed_2500,,2500,0.7551500000002194,0.875,fixed_budget,,0,0.0007865289226174355,,,,
random_14_fake_kyiv,random_14_circuit,random,14,fake_kyiv,circuit,20000,50,sequential,0,2.396579992957413,fixed,fixed_5000,,5000,0.5575500000000493,0.75,fixed_budget,,0,0.0015571974217891693,,,,
random_14_fake_kyiv,random_14_circuit,random,14,fake_kyiv,circuit,20000,50,sequential,0,2.396579992957413,fixed,fixed_10000,,10000,0.32024999999997195,0.5,fixed_budget,,0,0.003036809153854847,,,,
