split_id,split_mode,repetition,config_id,policy,scheme,train_rows,train_circuit_configs,train_k_values,train_median_tvd,train_q75_tvd,train_q95_tvd,train_max_tvd,train_valid_rate_tvd_le_0p01,train_valid_rate_tvd_le_0p05,train_valid_rate_tvd_le_0p10,train_median_ssr,train_q25_ssr,train_median_parallel_ssr,train_median_total_shots,train_median_max_backend_shots,train_selection_risk_q95,train_selection_risk_max
stratified_size_rep000,stratified_size,0,b50_lb5_k2_eps0p001,aggregate_only_sync,confidence,300,60,5,0.0,0.004121944444444439,0.005866810330732817,0.00907474452554744,1.0,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.005866810330732817,0.00907474452554744
stratified_size_rep000,stratified_size,0,b50_lb5_k2_eps0p001,aggregate_only_sync,shot_proportional,300,60,5,0.0,0.004121944444444439,0.005866810330732817,0.00907474452554744,1.0,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.005866810330732817,0.00907474452554744
stratified_size_rep000,stratified_size,0,b50_lb5_k2_eps0p001,aggregate_only_sync,uniform,300,60,5,0.0,0.004121944444444439,0.005866810330732817,0.00907474452554744,1.0,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.005866810330732817,0.00907474452554744
stratified_size_rep000,stratified_size,0,b50_lb5_k2_eps0p001,hierarchical_local_aggregate,confidence,300,60,5,0.0,0.004132065442008722,0.005831561599458885,0.0086399001455081,1.0,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.005831561599458885,0.0086399001455081
stratified_size_rep000,stratified_size,0,b50_lb5_k2_eps0p001,hierarchical_local_aggregate,shot_proportional,300,60,5,0.0,0.0042327985805818815,0.005924508597214716,0.00907474452554744,1.0,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.005924508597214716,0.00907474452554744
stratified_size_rep000,stratified_size,0,b50_lb5_k2_eps0p001,hierarchical_local_aggregate,uniform,300,60,5,0.0,0.0042278565888344485,0.00587660142911172,0.00907474452554744,1.0,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.00587660142911172,0.00907474452554744
stratified_size_rep000,stratified_size,0,b50_lb5_k2_eps0p001,local_only_offline_aggregate,confidence,300,60,5,0.0,0.0017415466750385752,0.004058391126228389,0.007665384615384611,1.0,1.0,1.0,0.0,0.0,0.0,54250.0,20000.0,0.004058391126228389,0.007665384615384611
stratified_size_rep000,stratified_size,0,b50_lb5_k2_eps0p001,local_only_offline_aggregate,shot_proportional,300,60,5,0.0,0.0013038388591019704,0.0039051470865646663,0.007665384615384611,1.0,1.0,1.0,0.0,0.0,0.0,54250.0,20000.0,0.0039051470865646663,0.007665384615384611
stratified_size_rep000,stratified_size,0,b50_lb5_k2_eps0p001,local_only_offline_aggregate,uniform,300,60,5,0.0,0.0014495300033395902,0.0039057716894979554,0.007665384615384611,1.0,1.0,1.0,0.0,0.0,0.0,54250.0,20000.0,0.0039057716894979554,0.007665384615384611
stratified_size_rep001,stratified_size,1,b50_lb5_k2_eps0p001,aggregate_only_sync,confidence,300,60,5,0.0,0.003599759174311964,0.005731413259377126,0.00907474452554744,1.0,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.005731413259377126,0.00907474452554744
stratified_size_rep001,stratified_size,1,b50_lb5_k2_eps0p001,aggregate_only_sync,shot_proportional,300,60,5,0.0,0.003599759174311964,0.005731413259377126,0.00907474452554744,1.0,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.005731413259377126,0.00907474452554744
stratified_size_rep001,stratified_size,1,b50_lb5_k2_eps0p001,aggregate_only_sync,uniform,300,60,5,0.0,0.003599759174311964,0.005731413259377126,0.00907474452554744,1.0,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.005731413259377126,0.00907474452554744
