split_id,split_mode,repetition,config_id,policy,scheme,train_rows,train_circuit_configs,train_k_values,train_median_tvd,train_q75_tvd,train_q95_tvd,train_max_tvd,train_valid_rate_tvd_le_0p01,train_valid_rate_tvd_le_0p05,train_valid_rate_tvd_le_0p10,train_median_ssr,train_q25_ssr,train_median_parallel_ssr,train_median_total_shots,train_median_max_backend_shots,train_selection_risk_q95,train_selection_risk_max,selected_config_id,selection_relaxed,selection_target_tvd,selection_risk_stat,selection_objective,selection_risk_value
stratified_size_rep000,stratified_size,0,b50_lb10_k10_eps0p005,aggregate_only_sync,confidence,300,60,5,0.007134901960784284,0.01286128701806668,0.017557993394249728,0.019170862251783057,0.5966666666666667,1.0,1.0,0.33999999999999997,0.0,0.33999999999999997,26175.0,13200.0,0.017557993394249728,0.019170862251783057,b50_lb10_k10_eps0p005,False,0.05,q95,max_ssr,0.017557993394249728
stratified_size_rep000,stratified_size,0,b50_lb10_k10_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.007134901960784284,0.01286128701806668,0.017557993394249728,0.019170862251783057,0.5966666666666667,1.0,1.0,0.33999999999999997,0.0,0.33999999999999997,26175.0,13200.0,0.017557993394249728,0.019170862251783057,b50_lb10_k10_eps0p005,False,0.05,q95,max_ssr,0.017557993394249728
stratified_size_rep000,stratified_size,0,b50_lb10_k10_eps0p005,aggregate_only_sync,uniform,300,60,5,0.007134901960784284,0.01286128701806668,0.017557993394249728,0.019170862251783057,0.5966666666666667,1.0,1.0,0.33999999999999997,0.0,0.33999999999999997,26175.0,13200.0,0.017557993394249728,0.019170862251783057,b50_lb10_k10_eps0p005,False,0.05,q95,max_ssr,0.017557993394249728
stratified_size_rep000,stratified_size,0,b50_lb10_k10_eps0p005,hierarchical_local_aggregate,confidence,300,60,5,0.007010406461547349,0.012868053972400035,0.017023042854074744,0.018589156563589244,0.5966666666666667,1.0,1.0,0.33999999999999997,0.0,0.33999999999999997,26125.0,13200.0,0.017023042854074744,0.018589156563589244,b50_lb10_k10_eps0p005,False,0.05,q95,max_ssr,0.017023042854074744
stratified_size_rep000,stratified_size,0,b50_lb10_k10_eps0p005,hierarchical_local_aggregate,shot_proportional,300,60,5,0.007134901960784284,0.01286128701806668,0.01774203436226109,0.019358307639602557,0.5966666666666667,1.0,1.0,0.33999999999999997,0.0,0.33999999999999997,26125.0,13200.0,0.01774203436226109,0.019358307639602557,b50_lb10_k10_eps0p005,False,0.05,q95,max_ssr,0.01774203436226109
stratified_size_rep000,stratified_size,0,b50_lb10_k10_eps0p005,hierarchical_local_aggregate,uniform,300,60,5,0.007134901960784284,0.01286128701806668,0.017697648594542037,0.019358307639602557,0.5966666666666667,1.0,1.0,0.33999999999999997,0.0,0.33999999999999997,26125.0,13200.0,0.017697648594542037,0.019358307639602557,b50_lb10_k10_eps0p005,False,0.05,q95,max_ssr,0.017697648594542037
stratified_size_rep000,stratified_size,0,b50_lb10_k10_eps0p005,local_only_offline_aggregate,confidence,300,60,5,0.0023773002672932433,0.008122806649148018,0.013620725561627205,0.018545508982035996,0.8366666666666667,1.0,1.0,0.019062499999999982,0.0,0.0,40000.0,20000.0,0.013620725561627205,0.018545508982035996,b50_lb10_k10_eps0p005,False,0.05,q95,max_ssr,0.013620725561627205
stratified_size_rep000,stratified_size,0,b50_lb10_k10_eps0p005,local_only_offline_aggregate,shot_proportional,300,60,5,0.002200239449912967,0.008044653261771693,0.013614555035128803,0.018545508982035996,0.8333333333333334,1.0,1.0,0.019062499999999982,0.0,0.0,40000.0,20000.0,0.013614555035128803,0.018545508982035996,b50_lb10_k10_eps0p005,False,0.05,q95,max_ssr,0.013614555035128803
stratified_size_rep000,stratified_size,0,b50_lb10_k10_eps0p005,local_only_offline_aggregate,uniform,300,60,5,0.0022683158019671476,0.008173890655982547,0.013620725561627205,0.018545508982035996,0.8366666666666667,1.0,1.0,0.019062499999999982,0.0,0.0,40000.0,20000.0,0.013620725561627205,0.018545508982035996,b50_lb10_k10_eps0p005,False,0.05,q95,max_ssr,0.013620725561627205
stratified_size_rep001,stratified_size,1,b50_lb10_k10_eps0p005,aggregate_only_sync,confidence,300,60,5,0.007041212963446234,0.013343746185405986,0.016918733718487497,0.019170862251783057,0.58,1.0,1.0,0.3575,0.0,0.3575,27825.0,12850.0,0.016918733718487497,0.019170862251783057,b50_lb10_k10_eps0p005,False,0.05,q95,max_ssr,0.016918733718487497
stratified_size_rep001,stratified_size,1,b50_lb10_k10_eps0p005,aggregate_only_sync,shot_proportional,300,60,5,0.007041212963446234,0.013343746185405986,0.016918733718487497,0.019170862251783057,0.58,1.0,1.0,0.3575,0.0,0.3575,27825.0,12850.0,0.016918733718487497,0.019170862251783057,b50_lb10_k10_eps0p005,False,0.05,q95,max_ssr,0.016918733718487497
