config_id,policy,scheme,k,circuit_key,algorithm,size,circuit_kind,circuit_median_tvd,circuit_q95_tvd,circuit_max_tvd,circuit_median_ssr,circuit_median_parallel_ssr,circuit_median_total_shots,circuit_median_max_backend_shots,subset_rows
b50_lb1_k5_eps0p005,aggregate_only_sync,confidence,1,dj_10_circuit,dj,10,circuit,0.037299999999999986,0.0438568940493468,0.0445692307692307,0.9,0.9,2000.0,2000.0,5
b50_lb1_k5_eps0p005,aggregate_only_sync,confidence,1,dj_11_circuit,dj,11,circuit,0.041205555555555426,0.045272063492063294,0.04549285714285694,0.865,0.865,2700.0,2700.0,5
b50_lb1_k5_eps0p005,aggregate_only_sync,confidence,1,dj_12_circuit,dj,12,circuit,0.046824999999999735,0.048241283292977985,0.04825338983050826,0.86,0.86,2800.0,2800.0,5
b50_lb1_k5_eps0p005,aggregate_only_sync,confidence,1,dj_13_circuit,dj,13,circuit,0.040270491803278304,0.06116050061050028,0.06351153846153815,0.87,0.87,2600.0,2600.0,5
b50_lb1_k5_eps0p005,aggregate_only_sync,confidence,1,dj_14_circuit,dj,14,circuit,0.05227499999999955,0.07007865384615326,0.0732076923076917,0.84,0.84,3200.0,3200.0,5
b50_lb1_k5_eps0p005,aggregate_only_sync,confidence,1,dj_15_circuit,dj,15,circuit,0.06438311688311606,0.07604251461988197,0.07766842105263047,0.8200000000000001,0.8200000000000001,3600.0,3600.0,5
b50_lb1_k5_eps0p005,aggregate_only_sync,confidence,1,dj_4_circuit,dj,4,circuit,0.013046153846153815,0.017149999999999978,0.017249999999999977,0.97,0.97,600.0,600.0,5
b50_lb1_k5_eps0p005,aggregate_only_sync,confidence,1,dj_5_circuit,dj,5,circuit,0.011271052631578965,0.01697389610389612,0.01720714285714288,0.9525,0.9525,950.0,950.0,5
b50_lb1_k5_eps0p005,aggregate_only_sync,confidence,1,dj_6_circuit,dj,6,circuit,0.01891666666666665,0.02327789473684209,0.02429999999999998,0.95,0.95,1000.0,1000.0,5
b50_lb1_k5_eps0p005,aggregate_only_sync,confidence,1,dj_7_circuit,dj,7,circuit,0.022981818181818176,0.03068049808429116,0.03077777777777775,0.9325,0.9325,1350.0,1350.0,5
b50_lb1_k5_eps0p005,aggregate_only_sync,confidence,1,dj_8_circuit,dj,8,circuit,0.024484482758620717,0.037319774436090206,0.04031578947368417,0.9125,0.9125,1750.0,1750.0,5
b50_lb1_k5_eps0p005,aggregate_only_sync,confidence,1,dj_9_circuit,dj,9,circuit,0.03164230769230771,0.04219056192034904,0.04250256410256399,0.905,0.905,1900.0,1900.0,5
b50_lb1_k5_eps0p005,aggregate_only_sync,confidence,1,qaoa_10_circuit,qaoa,10,circuit,0.0763423976608186,0.08121145243282515,0.08163823529411797,0.595,0.595,8100.0,8100.0,5
