config_id,policy,scheme,k,circuit_key,algorithm,size,circuit_kind,circuit_median_tvd,circuit_q95_tvd,circuit_max_tvd,circuit_median_ssr,circuit_median_parallel_ssr,circuit_median_total_shots,circuit_median_max_backend_shots,subset_rows
b50_lb5_k10_eps0p005,aggregate_only_sync,confidence,1,dj_10_circuit,dj,10,circuit,0.02155625000000006,0.02587843366277331,0.026826415094339657,0.735,0.735,5300.0,5300.0,5
b50_lb5_k10_eps0p005,aggregate_only_sync,confidence,1,dj_11_circuit,dj,11,circuit,0.024202631578947385,0.026710568570676496,0.02718620689655173,0.6725,0.6725,6550.0,6550.0,5
b50_lb5_k10_eps0p005,aggregate_only_sync,confidence,1,dj_12_circuit,dj,12,circuit,0.022782183908046035,0.025955965543169212,0.026354142011834437,0.5775,0.5775,8450.0,8450.0,5
b50_lb5_k10_eps0p005,aggregate_only_sync,confidence,1,dj_13_circuit,dj,13,circuit,0.025839080459770198,0.02879519296531515,0.028915730337078734,0.565,0.565,8700.0,8700.0,5
b50_lb5_k10_eps0p005,aggregate_only_sync,confidence,1,dj_14_circuit,dj,14,circuit,0.02838431372549025,0.02972846924878798,0.029950574712643743,0.565,0.565,8700.0,8700.0,5
b50_lb5_k10_eps0p005,aggregate_only_sync,confidence,1,dj_15_circuit,dj,15,circuit,0.02961901408450707,0.03568124999999976,0.036699999999999795,0.485,0.485,10300.0,10300.0,5
b50_lb5_k10_eps0p005,aggregate_only_sync,confidence,1,dj_4_circuit,dj,4,circuit,0.006033783783783786,0.007058223615464979,0.007234848484848465,0.9125,0.9125,1750.0,1750.0,5
b50_lb5_k10_eps0p005,aggregate_only_sync,confidence,1,dj_5_circuit,dj,5,circuit,0.007723255813953512,0.009907407407407424,0.009959259259259277,0.8925,0.8925,2150.0,2150.0,5
b50_lb5_k10_eps0p005,aggregate_only_sync,confidence,1,dj_6_circuit,dj,6,circuit,0.008900000000000016,0.014577676609105182,0.015330769230769233,0.84,0.84,3200.0,3200.0,5
b50_lb5_k10_eps0p005,aggregate_only_sync,confidence,1,dj_7_circuit,dj,7,circuit,0.010783333333333351,0.018482727272727286,0.020050000000000016,0.8,0.8,4000.0,4000.0,5
b50_lb5_k10_eps0p005,aggregate_only_sync,confidence,1,dj_8_circuit,dj,8,circuit,0.016985436893203917,0.021594761321909458,0.02251976744186051,0.785,0.785,4300.0,4300.0,5
b50_lb5_k10_eps0p005,aggregate_only_sync,confidence,1,dj_9_circuit,dj,9,circuit,0.018895161290322635,0.02199001402524547,0.02233913043478264,0.73,0.73,5400.0,5400.0,5
b50_lb5_k10_eps0p005,aggregate_only_sync,confidence,1,qaoa_10_circuit,qaoa,10,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
b50_lb5_k10_eps0p005,aggregate_only_sync,confidence,1,qaoa_11_circuit,qaoa,11,circuit,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,5
