trace_id,circuit_key,algorithm,size,backend,circuit_kind,reference_shots,source_batch_size,sampling_strategy,sampling_seed,qsimbench_materialization_time_seconds,strategy_family,strategy,config_id,shots,tvd_to_reference,saving_vs_reference,stop_reason,last_stability_tvd,checks_performed,strategy_eval_time_seconds,batch_size,lookback_batches,stability,epsilon
qaoa_11_fake_fez,qaoa_11_circuit,qaoa,11,fake_fez,circuit,20000,50,sequential,0,2.184300884604454,fixed,fixed_1000,,1000,0.24624999999999686,0.95,fixed_budget,,0,0.00023755989968776703,,,,
qaoa_11_fake_fez,qaoa_11_circuit,qaoa,11,fake_fez,circuit,20000,50,sequential,0,2.184300884604454,fixed,fixed_2500,,2500,0.16589999999999697,0.875,fixed_budget,,0,0.0005387701094150543,,,,
qaoa_11_fake_fez,qaoa_11_circuit,qaoa,11,fake_fez,circuit,20000,50,sequential,0,2.184300884604454,fixed,fixed_5000,,5000,0.10839999999999862,0.75,fixed_budget,,0,0.0010483236983418465,,,,
qaoa_11_fake_fez,qaoa_11_circuit,qaoa,11,fake_fez,circuit,20000,50,sequential,0,2.184300884604454,fixed,fixed_10000,,10000,0.06439999999999901,0.5,fixed_budget,,0,0.0020461129024624825,,,,
qaoa_11_fake_fez,qaoa_11_circuit,qaoa,11,fake_fez,circuit,20000,50,sequential,0,2.184300884604454,fixed,fixed_15000,,15000,0.03734999999999966,0.25,fixed_budget,,0,0.0030609648674726486,,,,
qaoa_11_fake_fez,qaoa_11_circuit,qaoa,11,fake_fez,circuit,20000,50,sequential,0,2.184300884604454,fixed,fixed_18000,,18000,0.021650000000000533,0.09999999999999998,fixed_budget,,0,0.0036910781636834145,,,,
qaoa_11_fake_fez,qaoa_11_circuit,qaoa,11,fake_fez,circuit,20000,50,sequential,0,2.184300884604454,stable_shots,stable_shots_b50_lb3_k5_eps0p005,b50_lb3_k5_eps0p005,16050,0.03212585669781956,0.1975,stable,0.004747545994239641,318,0.08603897597640753,50.0,3.0,5.0,0.005
qaoa_11_fake_kyiv,qaoa_11_circuit,qaoa,11,fake_kyiv,circuit,20000,50,sequential,0,2.2269145408645272,fixed,fixed_1000,,1000,0.31564999999999405,0.95,fixed_budget,,0,0.00024385098367929459,,,,
qaoa_11_fake_kyiv,qaoa_11_circuit,qaoa,11,fake_kyiv,circuit,20000,50,sequential,0,2.2269145408645272,fixed,fixed_2500,,2500,0.19974999999999546,0.875,fixed_budget,,0,0.0005662217736244202,,,,
qaoa_11_fake_kyiv,qaoa_11_circuit,qaoa,11,fake_kyiv,circuit,20000,50,sequential,0,2.2269145408645272,fixed,fixed_5000,,5000,0.13424999999999862,0.75,fixed_budget,,0,0.0010971464216709137,,,,
