split_id,split_mode,repetition,config_id,policy,scheme,train_rows,train_circuit_configs,train_k_values,train_median_tvd,train_q75_tvd,train_q95_tvd,train_max_tvd,train_valid_rate_tvd_le_0p01,train_valid_rate_tvd_le_0p05,train_valid_rate_tvd_le_0p10,train_median_ssr,train_q25_ssr,train_median_parallel_ssr,train_median_total_shots,train_median_max_backend_shots,train_selection_risk_q95,train_selection_risk_max,selected_config_id,selection_relaxed,selection_target_tvd,selection_risk_stat,selection_objective,selection_risk_value
stratified_size_rep000,stratified_size,0,b50_lb2_k5_eps0p0025,aggregate_only_sync,confidence,300,60,5,0.010243750000000003,0.015597833074025557,0.023728218253967953,0.03185637450199197,0.4866666666666667,1.0,1.0,0.46625,0.0,0.46625,20000.0,10675.0,0.023728218253967953,0.03185637450199197,b50_lb2_k5_eps0p0025,False,0.05,q95,max_ssr,0.023728218253967953
stratified_size_rep000,stratified_size,0,b50_lb2_k5_eps0p0025,aggregate_only_sync,shot_proportional,300,60,5,0.010243750000000003,0.015597833074025557,0.023728218253967953,0.03185637450199197,0.4866666666666667,1.0,1.0,0.46625,0.0,0.46625,20000.0,10675.0,0.023728218253967953,0.03185637450199197,b50_lb2_k5_eps0p0025,False,0.05,q95,max_ssr,0.023728218253967953
stratified_size_rep000,stratified_size,0,b50_lb2_k5_eps0p0025,aggregate_only_sync,uniform,300,60,5,0.010243750000000003,0.015597833074025557,0.023728218253967953,0.03185637450199197,0.4866666666666667,1.0,1.0,0.46625,0.0,0.46625,20000.0,10675.0,0.023728218253967953,0.03185637450199197,b50_lb2_k5_eps0p0025,False,0.05,q95,max_ssr,0.023728218253967953
stratified_size_rep000,stratified_size,0,b50_lb2_k5_eps0p0025,hierarchical_local_aggregate,confidence,300,60,5,0.009981290669010396,0.015618902139836124,0.023156469920457286,0.03185637450199197,0.5033333333333333,1.0,1.0,0.46625,0.0,0.46625,20000.0,10675.0,0.023156469920457286,0.03185637450199197,b50_lb2_k5_eps0p0025,False,0.05,q95,max_ssr,0.023156469920457286
stratified_size_rep000,stratified_size,0,b50_lb2_k5_eps0p0025,hierarchical_local_aggregate,shot_proportional,300,60,5,0.010238903743315528,0.015597833074025557,0.024057859775408037,0.03185637450199197,0.4866666666666667,1.0,1.0,0.46625,0.0,0.46625,20000.0,10675.0,0.024057859775408037,0.03185637450199197,b50_lb2_k5_eps0p0025,False,0.05,q95,max_ssr,0.024057859775408037
stratified_size_rep000,stratified_size,0,b50_lb2_k5_eps0p0025,hierarchical_local_aggregate,uniform,300,60,5,0.010181683168316837,0.015597833074025557,0.024056191729324064,0.03185637450199197,0.49,1.0,1.0,0.46625,0.0,0.46625,20000.0,10675.0,0.024056191729324064,0.03185637450199197,b50_lb2_k5_eps0p0025,False,0.05,q95,max_ssr,0.024056191729324064
stratified_size_rep000,stratified_size,0,b50_lb2_k5_eps0p0025,local_only_offline_aggregate,confidence,300,60,5,0.0048446283421381044,0.01026910031503759,0.020230996133096067,0.03185637450199197,0.74,1.0,1.0,0.10750000000000001,0.0,0.06999999999999995,31587.5,18600.0,0.020230996133096067,0.03185637450199197,b50_lb2_k5_eps0p0025,False,0.05,q95,max_ssr,0.020230996133096067
stratified_size_rep000,stratified_size,0,b50_lb2_k5_eps0p0025,local_only_offline_aggregate,shot_proportional,300,60,5,0.0047318936270137,0.010228767671130947,0.020318327446131556,0.03185637450199197,0.7333333333333333,1.0,1.0,0.10750000000000001,0.0,0.06999999999999995,31587.5,18600.0,0.020318327446131556,0.03185637450199197,b50_lb2_k5_eps0p0025,False,0.05,q95,max_ssr,0.020318327446131556
stratified_size_rep000,stratified_size,0,b50_lb2_k5_eps0p0025,local_only_offline_aggregate,uniform,300,60,5,0.004803710130172335,0.010256682244906442,0.020227920893323217,0.03185637450199197,0.7366666666666667,1.0,1.0,0.10750000000000001,0.0,0.06999999999999995,31587.5,18600.0,0.020227920893323217,0.03185637450199197,b50_lb2_k5_eps0p0025,False,0.05,q95,max_ssr,0.020227920893323217
stratified_size_rep001,stratified_size,1,b50_lb2_k5_eps0p0025,aggregate_only_sync,confidence,300,60,5,0.010284740719423764,0.01593561524609844,0.02372769179894146,0.029665116279070054,0.48333333333333334,1.0,1.0,0.47062499999999996,0.0,0.47062499999999996,20125.0,10587.5,0.02372769179894146,0.029665116279070054,b50_lb2_k5_eps0p0025,False,0.05,q95,max_ssr,0.02372769179894146
