config_id,policy,scheme,k,circuit_key,algorithm,size,circuit_kind,circuit_median_tvd,circuit_q95_tvd,circuit_max_tvd,circuit_median_ssr,circuit_median_parallel_ssr,circuit_median_total_shots,circuit_median_max_backend_shots,subset_rows
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,dj_10_circuit,dj,10,circuit,0.03753518518518504,0.045518571428571325,0.0467857142857142,0.8775,0.8775,2450.0,2450.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,dj_11_circuit,dj,11,circuit,0.03923656716417893,0.04317657342657325,0.043942307692307524,0.8625,0.8625,2750.0,2750.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,dj_12_circuit,dj,12,circuit,0.04398333333333315,0.04801461358313793,0.04819285714285688,0.86,0.86,2800.0,2800.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,dj_13_circuit,dj,13,circuit,0.0400426829268291,0.0554384656084653,0.058153174603174304,0.8425,0.8425,3150.0,3150.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,dj_14_circuit,dj,14,circuit,0.047400649350648895,0.05731462486002204,0.05901170212765924,0.81,0.81,3800.0,3800.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,dj_15_circuit,dj,15,circuit,0.058672222222221605,0.06145666666666605,0.06159999999999947,0.8,0.8,4000.0,4000.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,dj_4_circuit,dj,4,circuit,0.015200000000000005,0.015830952380952387,0.015892857142857153,0.9775,0.9775,450.0,450.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,dj_5_circuit,dj,5,circuit,0.011271052631578965,0.018575454545454527,0.018949999999999977,0.9525,0.9525,950.0,950.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,dj_6_circuit,dj,6,circuit,0.01762307692307693,0.019673333333333327,0.019849999999999986,0.945,0.945,1100.0,1100.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,dj_7_circuit,dj,7,circuit,0.02444999999999998,0.030318717948717946,0.031069230769230773,0.935,0.935,1300.0,1300.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,dj_8_circuit,dj,8,circuit,0.025823529411764724,0.03934046213093708,0.04229268292682925,0.915,0.915,1700.0,1700.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,dj_9_circuit,dj,9,circuit,0.03368333333333335,0.04096818686401473,0.0413934782608695,0.8875,0.8875,2250.0,2250.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_10_circuit,qaoa,10,circuit,0.05367356828193853,0.06038980144151179,0.06138756906077299,0.4325,0.4325,11350.0,11350.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_11_circuit,qaoa,11,circuit,0.06035420560747683,0.06401764227642255,0.064933333333333,0.43000000000000005,0.43000000000000005,11400.0,11400.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_12_circuit,qaoa,12,circuit,0.06257891566265061,0.06751142554158407,0.06840217391304262,0.3025,0.3025,13950.0,13950.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_13_circuit,qaoa,13,circuit,0.0692250814332221,0.07279516761241624,0.07320298507462653,0.23250000000000004,0.23250000000000004,15350.0,15350.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_14_circuit,qaoa,14,circuit,0.07305547945205268,0.07668546693933138,0.07758888888888889,0.27,0.27,14600.0,14600.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_15_circuit,qaoa,15,circuit,0.06291781609195018,0.06881597976289629,0.0691646341463445,0.13,0.13,17400.0,17400.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_4_circuit,qaoa,4,circuit,0.02029130434782607,0.03169809523809524,0.03366428571428572,0.94,0.94,1200.0,1200.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_5_circuit,qaoa,5,circuit,0.026580769230769224,0.0354002578018996,0.03610909090909092,0.8525,0.8525,2950.0,2950.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_6_circuit,qaoa,6,circuit,0.0306590909090909,0.031392631578947366,0.03141842105263158,0.78,0.78,4400.0,4400.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_7_circuit,qaoa,7,circuit,0.03743124999999998,0.04081270058708417,0.04122123287671235,0.675,0.675,6500.0,6500.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_8_circuit,qaoa,8,circuit,0.0431992907801418,0.04571504477611932,0.045938805970149155,0.665,0.665,6700.0,6700.0,5
b50_lb2_k1_eps0p005,aggregate_only_sync,confidence,1,qaoa_9_circuit,qaoa,9,circuit,0.04787760736196304,0.05066509327303558,0.05135862068965513,0.5525,0.5525,8950.0,8950.0,5
