split_id,split_mode,repetition,config_id,policy,scheme,train_rows,train_circuit_configs,train_k_values,train_median_tvd,train_q75_tvd,train_q95_tvd,train_max_tvd,train_valid_rate_tvd_le_0p01,train_valid_rate_tvd_le_0p05,train_valid_rate_tvd_le_0p10,train_median_ssr,train_q25_ssr,train_median_parallel_ssr,train_median_total_shots,train_median_max_backend_shots,train_selection_risk_q95,train_selection_risk_max
stratified_size_rep000,stratified_size,0,b50_lb10_k2_eps0p0025,aggregate_only_sync,confidence,300,60,5,0.0,0.00788407009510391,0.010120222830904505,0.011867582417582364,0.94,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.010120222830904505,0.011867582417582364
stratified_size_rep000,stratified_size,0,b50_lb10_k2_eps0p0025,aggregate_only_sync,shot_proportional,300,60,5,0.0,0.00788407009510391,0.010120222830904505,0.011867582417582364,0.94,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.010120222830904505,0.011867582417582364
stratified_size_rep000,stratified_size,0,b50_lb10_k2_eps0p0025,aggregate_only_sync,uniform,300,60,5,0.0,0.00788407009510391,0.010120222830904505,0.011867582417582364,0.94,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.010120222830904505,0.011867582417582364
stratified_size_rep000,stratified_size,0,b50_lb10_k2_eps0p0025,hierarchical_local_aggregate,confidence,300,60,5,0.0,0.007892154006334615,0.010129575259626506,0.011588427947598233,0.9366666666666666,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.010129575259626506,0.011588427947598233
stratified_size_rep000,stratified_size,0,b50_lb10_k2_eps0p0025,hierarchical_local_aggregate,shot_proportional,300,60,5,0.0,0.008064836369770574,0.010431267969413629,0.012140479714912288,0.93,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.010431267969413629,0.012140479714912288
stratified_size_rep000,stratified_size,0,b50_lb10_k2_eps0p0025,hierarchical_local_aggregate,uniform,300,60,5,0.0,0.008075079744816575,0.010428689025156026,0.012086756345264224,0.93,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.010428689025156026,0.012086756345264224
stratified_size_rep000,stratified_size,0,b50_lb10_k2_eps0p0025,local_only_offline_aggregate,confidence,300,60,5,0.0,0.004628337336901295,0.008068660493732373,0.011588427947598233,0.99,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.008068660493732373,0.011588427947598233
stratified_size_rep000,stratified_size,0,b50_lb10_k2_eps0p0025,local_only_offline_aggregate,shot_proportional,300,60,5,0.0,0.004206950046479096,0.008066878808416658,0.011588427947598233,0.99,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.008066878808416658,0.011588427947598233
stratified_size_rep000,stratified_size,0,b50_lb10_k2_eps0p0025,local_only_offline_aggregate,uniform,300,60,5,0.0,0.004441803183417408,0.008066627041450293,0.011588427947598233,0.99,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.008066627041450293,0.011588427947598233
stratified_size_rep001,stratified_size,1,b50_lb10_k2_eps0p0025,aggregate_only_sync,confidence,300,60,5,0.0,0.007814743935309988,0.01000258666263111,0.011867582417582364,0.95,1.0,1.0,0.0,0.0,0.0,40000.0,20000.0,0.01000258666263111,0.011867582417582364
