trace_id,algorithm,size,backend,strategy,strategy_family,shots,target_tvd,original_tvd_to_reference,original_success,boot_mean_tvd_independent_ref,boot_ci2p5_tvd_independent_ref,boot_ci50_tvd_independent_ref,boot_ci97p5_tvd_independent_ref,boot_p_success_independent_ref,boot_mean_tvd_to_phat,boot_ci97p5_tvd_to_phat,floor_mean_tvd_20k_vs_20k,floor_ci97p5_tvd_20k_vs_20k
dj_10_fake_fez,dj,10,fake_fez,Fixed-5k,fixed,5000,0.05,0.015350000000000055,True,0.019411299999999996,0.01437124999999999,0.019099999999999964,0.02597624999999997,1.0,0.017571599999999996,0.02342625,0.012334499999999998,0.016381250000000007
dj_10_fake_fez,dj,10,fake_fez,Fixed-10k,fixed,10000,0.05,0.009200000000000007,True,0.014898199999999999,0.011473749999999987,0.014600000000000037,0.01943125000000001,1.0,0.0123749,0.01635000000000002,0.012334499999999998,0.016381250000000007
dj_10_fake_fez,dj,10,fake_fez,Fixed-18k,fixed,18000,0.05,0.002361111111111139,True,0.012706033333333333,0.009597083333333334,0.012502777777777759,0.016844722222222226,1.0,0.009197122222222224,0.012002916666666646,0.012334499999999998,0.016381250000000007
dj_10_fake_fez,dj,10,fake_fez,StableShots,stable_shots,2800,0.05,0.02511428571428579,True,0.024267485714285712,0.01823839285714288,0.024110714285714284,0.03242142857142856,1.0,0.023033614285714286,0.030123928571428572,0.012334499999999998,0.016381250000000007
dj_10_fake_kyiv,dj,10,fake_kyiv,Fixed-5k,fixed,5000,0.05,0.026950000000000005,True,0.030824599999999997,0.025173750000000012,0.030674999999999973,0.03887624999999999,1.0,0.027837199999999996,0.03450250000000001,0.019495400000000003,0.024426249999999997
dj_10_fake_kyiv,dj,10,fake_kyiv,Fixed-10k,fixed,10000,0.05,0.016350000000000035,True,0.023767,0.018873750000000005,0.023600000000000003,0.029855000000000024,1.0,0.0196997,0.024100000000000003,0.019495400000000003,0.024426249999999997
dj_10_fake_kyiv,dj,10,fake_kyiv,Fixed-18k,fixed,18000,0.05,0.004799999999999982,True,0.020007222222222225,0.015557083333333364,0.019741666666666657,0.024730833333333348,1.0,0.014581788888888891,0.018147361111111083,0.019495400000000003,0.024426249999999997
dj_10_fake_kyiv,dj,10,fake_kyiv,StableShots,stable_shots,4500,0.05,0.029733333333333375,True,0.03181285555555556,0.02574944444444444,0.03153333333333332,0.0392748611111111,1.0,0.029462633333333328,0.03586361111111108,0.019495400000000003,0.024426249999999997
dj_10_fake_marrakesh,dj,10,fake_marrakesh,Fixed-5k,fixed,5000,0.05,0.016150000000000008,True,0.0184503,0.013750000000000005,0.01817500000000003,0.02447624999999996,1.0,0.0166676,0.021702499999999975,0.0115983,0.0154
dj_10_fake_marrakesh,dj,10,fake_marrakesh,Fixed-10k,fixed,10000,0.05,0.00970000000000001,True,0.014341800000000002,0.010373750000000024,0.014150000000000003,0.01960000000000001,1.0,0.011781,0.015499999999999996,0.0115983,0.0154
dj_10_fake_marrakesh,dj,10,fake_marrakesh,Fixed-18k,fixed,18000,0.05,0.002822222222222253,True,0.011884477777777779,0.009094444444444448,0.011747222222222254,0.015766944444444448,1.0,0.008688544444444446,0.011186527777777776,0.0115983,0.0154
dj_10_fake_marrakesh,dj,10,fake_marrakesh,StableShots,stable_shots,2550,0.05,0.022343137254901977,True,0.02441754705882353,0.01795247549019609,0.023915686274509823,0.03294455882352938,1.0,0.023235019607843136,0.031533455882352915,0.0115983,0.0154
dj_10_fake_sherbrooke,dj,10,fake_sherbrooke,Fixed-5k,fixed,5000,0.05,0.024850000000000084,True,0.0304824,0.024523749999999983,0.030199999999999977,0.03835,1.0,0.027555700000000002,0.03424374999999999,0.019273799999999997,0.02395249999999998
dj_10_fake_sherbrooke,dj,10,fake_sherbrooke,Fixed-10k,fixed,10000,0.05,0.014300000000000049,True,0.023727699999999997,0.018800000000000015,0.02344999999999999,0.029400000000000016,1.0,0.0195426,0.024302500000000025,0.019273799999999997,0.02395249999999998
dj_10_fake_sherbrooke,dj,10,fake_sherbrooke,Fixed-18k,fixed,18000,0.05,0.00533333333333332,True,0.01990797777777778,0.015918472222222216,0.019705555555555553,0.024555972222222226,1.0,0.014439155555555557,0.01783069444444446,0.019273799999999997,0.02395249999999998
dj_10_fake_sherbrooke,dj,10,fake_sherbrooke,StableShots,stable_shots,4400,0.05,0.02648181818181825,True,0.03189942727272727,0.026067954545454547,0.03161363636363637,0.03976227272727273,1.0,0.029303327272727272,0.035910454545454544,0.019273799999999997,0.02395249999999998
dj_10_fake_torino,dj,10,fake_torino,Fixed-5k,fixed,5000,0.05,0.028650000000000078,True,0.0274872,0.021500000000000005,0.02730000000000002,0.034926250000000006,1.0,0.0249966,0.03222875,0.0172839,0.021852499999999987
dj_10_fake_torino,dj,10,fake_torino,Fixed-10k,fixed,10000,0.05,0.014200000000000022,True,0.0213324,0.016721249999999997,0.021175000000000013,0.027152499999999996,1.0,0.0176522,0.021902499999999988,0.0172839,0.021852499999999987
dj_10_fake_torino,dj,10,fake_torino,Fixed-18k,fixed,18000,0.05,0.004788888888888905,True,0.01778311111111111,0.0141366666666667,0.017575,0.02194819444444443,1.0,0.013049033333333335,0.016500277777777798,0.0172839,0.021852499999999987
dj_10_fake_torino,dj,10,fake_torino,StableShots,stable_shots,4450,0.05,0.0311915730337079,True,0.028882393258426967,0.023217078651685406,0.028522191011235938,0.036919676966292114,1.0,0.02645203483146067,0.03383544943820227,0.0172839,0.021852499999999987
dj_11_fake_fez,dj,11,fake_fez,Fixed-5k,fixed,5000,0.05,0.01835000000000001,True,0.023816200000000003,0.018749999999999992,0.023500000000000028,0.03,1.0,0.021668700000000003,0.027483749999999998,0.0149333,0.018976250000000004
dj_11_fake_fez,dj,11,fake_fez,Fixed-10k,fixed,10000,0.05,0.012900000000000019,True,0.018761100000000003,0.014900000000000009,0.01847499999999999,0.02378124999999999,1.0,0.0155226,0.019549999999999998,0.0149333,0.018976250000000004
dj_11_fake_fez,dj,11,fake_fez,Fixed-18k,fixed,18000,0.05,0.0038944444444444204,True,0.01557871111111111,0.01235,0.015366666666666667,0.019994444444444447,1.0,0.011431988888888888,0.014636249999999995,0.0149333,0.018976250000000004
dj_11_fake_fez,dj,11,fake_fez,StableShots,stable_shots,3300,0.05,0.021871212121212163,True,0.028231709090909093,0.022053636363636376,0.02790151515151515,0.03578946969696968,1.0,0.026311857575757575,0.033572765151515145,0.0149333,0.018976250000000004
dj_11_fake_kyiv,dj,11,fake_kyiv,Fixed-5k,fixed,5000,0.05,0.031400000000000046,True,0.0370717,0.030747500000000018,0.03685,0.045533749999999984,0.996,0.033902,0.041302499999999985,0.0237832,0.029026249999999996
dj_11_fake_kyiv,dj,11,fake_kyiv,Fixed-10k,fixed,10000,0.05,0.01820000000000007,True,0.028886099999999998,0.023797499999999975,0.028725000000000004,0.03522624999999999,1.0,0.0240357,0.029049999999999996,0.0237832,0.029026249999999996
dj_11_fake_kyiv,dj,11,fake_kyiv,Fixed-18k,fixed,18000,0.05,0.006027777777777728,True,0.02423773333333333,0.019887499999999978,0.024111111111111097,0.029372083333333323,1.0,0.017696411111111112,0.02155847222222223,0.0237832,0.029026249999999996
dj_11_fake_kyiv,dj,11,fake_kyiv,StableShots,stable_shots,5300,0.05,0.03194528301886791,True,0.03624480566037736,0.03024372641509433,0.035638679245283036,0.04430084905660379,0.996,0.032784460377358486,0.04062242924528301,0.0237832,0.029026249999999996
dj_11_fake_marrakesh,dj,11,fake_marrakesh,Fixed-5k,fixed,5000,0.05,0.02439999999999999,True,0.0205164,0.015523749999999965,0.020375000000000004,0.026276250000000008,1.0,0.018532299999999998,0.024252499999999986,0.012949399999999998,0.0165
dj_11_fake_marrakesh,dj,11,fake_marrakesh,Fixed-10k,fixed,10000,0.05,0.012200000000000022,True,0.0159299,0.011900000000000018,0.015725,0.0207525,1.0,0.0131793,0.0167025,0.012949399999999998,0.0165
dj_11_fake_marrakesh,dj,11,fake_marrakesh,Fixed-18k,fixed,18000,0.05,0.002883333333333277,True,0.013329566666666666,0.010452361111111091,0.013133333333333315,0.017642083333333353,1.0,0.009693322222222222,0.012733888888888888,0.012949399999999998,0.0165
dj_11_fake_marrakesh,dj,11,fake_marrakesh,StableShots,stable_shots,2800,0.05,0.031085714285714328,True,0.02554751428571429,0.019012499999999998,0.02529285714285713,0.03331785714285715,1.0,0.024097200000000006,0.030982499999999986,0.012949399999999998,0.0165
dj_11_fake_sherbrooke,dj,11,fake_sherbrooke,Fixed-5k,fixed,5000,0.05,0.03220000000000004,True,0.0369825,0.030673750000000007,0.036875000000000005,0.04437624999999999,0.998,0.0335505,0.040049999999999995,0.0233232,0.028276250000000003
dj_11_fake_sherbrooke,dj,11,fake_sherbrooke,Fixed-10k,fixed,10000,0.05,0.017250000000000112,True,0.0285967,0.023468749999999986,0.02827500000000001,0.03430249999999997,1.0,0.023674,0.028549999999999985,0.0233232,0.028276250000000003
dj_11_fake_sherbrooke,dj,11,fake_sherbrooke,Fixed-18k,fixed,18000,0.05,0.004588888888888859,True,0.02411734444444445,0.019800833333333333,0.02398333333333333,0.029492777777777767,1.0,0.017683666666666667,0.02137916666666667,0.0233232,0.028276250000000003
dj_11_fake_sherbrooke,dj,11,fake_sherbrooke,StableShots,stable_shots,5500,0.05,0.030145454545454666,True,0.03543444545454545,0.02958784090909092,0.03525909090909091,0.043302840909090874,1.0,0.03198795454545454,0.03905238636363637,0.0233232,0.028276250000000003
dj_11_fake_torino,dj,11,fake_torino,Fixed-5k,fixed,5000,0.05,0.02725000000000004,True,0.0333885,0.02699999999999999,0.033150000000000006,0.040900000000000006,1.0,0.030485999999999996,0.0366025,0.0211683,0.026349999999999985
dj_11_fake_torino,dj,11,fake_torino,Fixed-10k,fixed,10000,0.05,0.015050000000000069,True,0.0257596,0.02077375000000002,0.025475000000000005,0.03157625,1.0,0.021371700000000004,0.026226250000000024,0.0211683,0.026349999999999985
dj_11_fake_torino,dj,11,fake_torino,Fixed-18k,fixed,18000,0.05,0.004966666666666628,True,0.021716966666666667,0.017871388888888885,0.021561111111111142,0.02606958333333333,1.0,0.015761944444444446,0.019572083333333313,0.0211683,0.026349999999999985
dj_11_fake_torino,dj,11,fake_torino,StableShots,stable_shots,4300,0.05,0.03060116279069776,True,0.034994834883720925,0.028386947674418628,0.03468023255813957,0.043041337209302324,1.0,0.03250856279069767,0.039680406976744145,0.0211683,0.026349999999999985
dj_12_fake_fez,dj,12,fake_fez,Fixed-5k,fixed,5000,0.05,0.021700000000000032,True,0.0268177,0.021521249999999995,0.02665000000000003,0.03357624999999998,1.0,0.024382299999999996,0.030450000000000005,0.0171164,0.021507499999999964
dj_12_fake_fez,dj,12,fake_fez,Fixed-10k,fixed,10000,0.05,0.013950000000000034,True,0.0207973,0.01692374999999999,0.020500000000000004,0.02607624999999998,1.0,0.0173144,0.021354999999999992,0.0171164,0.021507499999999964
dj_12_fake_fez,dj,12,fake_fez,Fixed-18k,fixed,18000,0.05,0.004077777777777757,True,0.01771694444444444,0.014232499999999978,0.017436111111111124,0.022543750000000008,1.0,0.01289042222222222,0.016376527777777775,0.0171164,0.021507499999999964
dj_12_fake_fez,dj,12,fake_fez,StableShots,stable_shots,3900,0.05,0.02623076923076928,True,0.02971036923076923,0.023392371794871823,0.02981602564102563,0.03681038461538457,1.0,0.027467794871794873,0.03397570512820513,0.0171164,0.021507499999999964
dj_12_fake_kyiv,dj,12,fake_kyiv,Fixed-5k,fixed,5000,0.05,0.035749999999999865,True,0.0455909,0.03892124999999999,0.045149999999999996,0.053676250000000036,0.866,0.041624299999999996,0.048402499999999994,0.0289264,0.034126250000000025
dj_12_fake_kyiv,dj,12,fake_kyiv,Fixed-10k,fixed,10000,0.05,0.021250000000000168,True,0.0355237,0.03027125000000001,0.035449999999999995,0.04177625000000002,1.0,0.029396099999999998,0.03452624999999999,0.0289264,0.034126250000000025
dj_12_fake_kyiv,dj,12,fake_kyiv,Fixed-18k,fixed,18000,0.05,0.007849999999999968,True,0.02964317777777778,0.025524305555555543,0.029530555555555567,0.034092222222222246,1.0,0.02155448888888889,0.0253473611111111,0.0289264,0.034126250000000025
dj_12_fake_kyiv,dj,12,fake_kyiv,StableShots,stable_shots,6150,0.05,0.031885365853658656,True,0.04261201056910569,0.03605246951219511,0.04243089430894308,0.051173678861788585,0.962,0.03788799593495935,0.04497822154471543,0.0289264,0.034126250000000025
dj_12_fake_marrakesh,dj,12,fake_marrakesh,Fixed-5k,fixed,5000,0.05,0.018400000000000048,True,0.024289499999999995,0.01924999999999999,0.024199999999999965,0.030752499999999985,1.0,0.022146799999999998,0.027378749999999997,0.015221900000000002,0.019076249999999982
dj_12_fake_marrakesh,dj,12,fake_marrakesh,Fixed-10k,fixed,10000,0.05,0.011600000000000043,True,0.0187679,0.014699999999999982,0.018575,0.023899999999999987,1.0,0.0156493,0.019826249999999986,0.015221900000000002,0.019076249999999982
dj_12_fake_marrakesh,dj,12,fake_marrakesh,Fixed-18k,fixed,18000,0.05,0.0035444444444444672,True,0.015981055555555557,0.012707638888888895,0.015825000000000033,0.020573888888888888,1.0,0.011661266666666666,0.01459444444444446,0.015221900000000002,0.019076249999999982
dj_12_fake_marrakesh,dj,12,fake_marrakesh,StableShots,stable_shots,3500,0.05,0.022328571428571444,True,0.027819414285714283,0.022038928571428595,0.02740000000000002,0.03638446428571426,1.0,0.026243971428571426,0.034144285714285696,0.015221900000000002,0.019076249999999982
dj_12_fake_sherbrooke,dj,12,fake_sherbrooke,Fixed-5k,fixed,5000,0.05,0.03659999999999984,True,0.0421049,0.035194999999999976,0.041800000000000004,0.050002499999999964,0.974,0.0384761,0.04567624999999999,0.0266124,0.031926249999999996
dj_12_fake_sherbrooke,dj,12,fake_sherbrooke,Fixed-10k,fixed,10000,0.05,0.021600000000000123,True,0.0327708,0.027271249999999986,0.032749999999999974,0.03910750000000001,1.0,0.0271346,0.03217624999999999,0.0266124,0.031926249999999996
dj_12_fake_sherbrooke,dj,12,fake_sherbrooke,Fixed-18k,fixed,18000,0.05,0.006583333333333279,True,0.027516900000000004,0.02344125000000002,0.02738888888888888,0.032800694444444445,1.0,0.02006046666666667,0.023737083333333332,0.0266124,0.031926249999999996
dj_12_fake_sherbrooke,dj,12,fake_sherbrooke,StableShots,stable_shots,5350,0.05,0.03399439252336438,True,0.04088874485981308,0.034592137850467324,0.04084462616822429,0.04787877336448597,0.99,0.03725405607476636,0.04341322429906542,0.0266124,0.031926249999999996
dj_12_fake_torino,dj,12,fake_torino,Fixed-5k,fixed,5000,0.05,0.03764999999999973,True,0.0394685,0.03290000000000001,0.03920000000000001,0.04695000000000001,0.996,0.0361662,0.043276249999999995,0.024897599999999995,0.029478749999999974
dj_12_fake_torino,dj,12,fake_torino,Fixed-10k,fixed,10000,0.05,0.022900000000000132,True,0.0308217,0.02567125000000002,0.030650000000000028,0.037012500000000004,1.0,0.025775700000000002,0.03110250000000002,0.024897599999999995,0.029478749999999974
dj_12_fake_torino,dj,12,fake_torino,Fixed-18k,fixed,18000,0.05,0.006966666666666619,True,0.025897233333333332,0.02169305555555557,0.025858333333333344,0.031026666666666668,1.0,0.019012833333333333,0.02321750000000002,0.024897599999999995,0.029478749999999974
dj_12_fake_torino,dj,12,fake_torino,StableShots,stable_shots,5650,0.05,0.03174867256637163,True,0.037577686725663716,0.03146965707964599,0.0372867256637168,0.04461941371681416,0.998,0.03401490353982301,0.040504933628318585,0.024897599999999995,0.029478749999999974
dj_13_fake_fez,dj,13,fake_fez,Fixed-5k,fixed,5000,0.05,0.024750000000000102,True,0.0314616,0.02585000000000001,0.031200000000000002,0.038178750000000004,1.0,0.028683900000000002,0.03467625,0.019847,0.023926249999999996
dj_13_fake_fez,dj,13,fake_fez,Fixed-10k,fixed,10000,0.05,0.015950000000000086,True,0.024342199999999998,0.020000000000000004,0.024150000000000012,0.029378750000000006,1.0,0.0202571,0.024578750000000003,0.019847,0.023926249999999996
dj_13_fake_fez,dj,13,fake_fez,Fixed-18k,fixed,18000,0.05,0.004455555555555576,True,0.020570777777777778,0.017099166666666676,0.02036944444444445,0.025352638888888876,1.0,0.015044155555555555,0.01827305555555554,0.019847,0.023926249999999996
dj_13_fake_fez,dj,13,fake_fez,StableShots,stable_shots,4100,0.05,0.02376585365853667,True,0.03367606341463415,0.02752899390243902,0.033434756097560976,0.041216981707317094,0.998,0.031277473170731714,0.03892274390243902,0.019847,0.023926249999999996
dj_13_fake_kyiv,dj,13,fake_kyiv,Fixed-5k,fixed,5000,0.05,0.038749999999999715,True,0.047147999999999995,0.040373749999999986,0.046949999999999964,0.0551575,0.76,0.043291199999999995,0.05025749999999999,0.0300802,0.034952500000000025
dj_13_fake_kyiv,dj,13,fake_kyiv,Fixed-10k,fixed,10000,0.05,0.025600000000000192,True,0.03687180000000001,0.0316925,0.036500000000000005,0.04315000000000002,1.0,0.0307022,0.0357025,0.0300802,0.034952500000000025
dj_13_fake_kyiv,dj,13,fake_kyiv,Fixed-18k,fixed,18000,0.05,0.006727777777777733,True,0.031104977777777775,0.026489583333333323,0.03074166666666665,0.03632180555555554,1.0,0.022594988888888886,0.026312222222222202,0.0300802,0.034952500000000025
dj_13_fake_kyiv,dj,13,fake_kyiv,StableShots,stable_shots,5700,0.05,0.035299122807017344,True,0.04529247192982456,0.03892182017543861,0.04509649122807016,0.053563004385964924,0.904,0.04090548947368421,0.04835109649122808,0.0300802,0.034952500000000025
dj_13_fake_marrakesh,dj,13,fake_marrakesh,Fixed-5k,fixed,5000,0.05,0.02490000000000008,True,0.028937199999999996,0.023399999999999994,0.02864999999999999,0.03562874999999999,1.0,0.026408299999999996,0.0334,0.018441500000000003,0.02287875000000001
dj_13_fake_marrakesh,dj,13,fake_marrakesh,Fixed-10k,fixed,10000,0.05,0.013400000000000047,True,0.022274399999999996,0.018200000000000008,0.021949999999999987,0.027800000000000036,1.0,0.018769199999999996,0.02332625,0.018441500000000003,0.02287875000000001
dj_13_fake_marrakesh,dj,13,fake_marrakesh,Fixed-18k,fixed,18000,0.05,0.004266666666666644,True,0.01890361111111111,0.015569027777777784,0.018738888888888902,0.02339472222222222,1.0,0.013754622222222223,0.01701166666666666,0.018441500000000003,0.02287875000000001
dj_13_fake_marrakesh,dj,13,fake_marrakesh,StableShots,stable_shots,3600,0.05,0.02880555555555559,True,0.03262745555555556,0.02625736111111112,0.03248611111111111,0.039959166666666664,1.0,0.030604199999999998,0.037141805555555546,0.018441500000000003,0.02287875000000001
dj_13_fake_sherbrooke,dj,13,fake_sherbrooke,Fixed-5k,fixed,5000,0.05,0.04749999999999967,True,0.0448922,0.038371249999999996,0.044649999999999995,0.05265749999999998,0.906,0.0411427,0.047755000000000006,0.0286548,0.03337625
dj_13_fake_sherbrooke,dj,13,fake_sherbrooke,Fixed-10k,fixed,10000,0.05,0.02430000000000014,True,0.0350518,0.030047500000000015,0.035050000000000005,0.04060749999999997,1.0,0.0293116,0.03390000000000001,0.0286548,0.03337625
dj_13_fake_sherbrooke,dj,13,fake_sherbrooke,Fixed-18k,fixed,18000,0.05,0.006655555555555496,True,0.029498155555555555,0.025350000000000004,0.02924166666666666,0.03447805555555554,1.0,0.0216157,0.02531805555555555,0.0286548,0.03337625
dj_13_fake_sherbrooke,dj,13,fake_sherbrooke,StableShots,stable_shots,4700,0.05,0.0472904255319146,True,0.04639037021276596,0.03953332446808512,0.04626595744680853,0.05401332446808512,0.806,0.04269508936170213,0.05013609042553189,0.0286548,0.03337625
dj_13_fake_torino,dj,13,fake_torino,Fixed-5k,fixed,5000,0.05,0.03309999999999995,True,0.045481499999999994,0.03887374999999999,0.04524999999999998,0.05319124999999999,0.884,0.0416866,0.048852499999999986,0.0289435,0.03377875000000002
dj_13_fake_torino,dj,13,fake_torino,Fixed-10k,fixed,10000,0.05,0.02265000000000023,True,0.035407600000000004,0.03034750000000001,0.03535,0.041076250000000016,1.0,0.029754,0.034476250000000014,0.0289435,0.03377875000000002
dj_13_fake_torino,dj,13,fake_torino,Fixed-18k,fixed,18000,0.05,0.007277777777777779,True,0.029828655555555552,0.025637777777777773,0.02960833333333334,0.03450722222222221,1.0,0.021799955555555552,0.025350833333333336,0.0289435,0.03377875000000002
dj_13_fake_torino,dj,13,fake_torino,StableShots,stable_shots,5650,0.05,0.032880530973451255,True,0.043705604424778756,0.03725244469026545,0.04356106194690264,0.05139111725663714,0.952,0.03959168230088495,0.04592577433628317,0.0289435,0.03377875000000002
dj_14_fake_fez,dj,14,fake_fez,Fixed-5k,fixed,5000,0.05,0.028800000000000082,True,0.0361168,0.02989499999999999,0.035874999999999976,0.04337874999999997,1.0,0.0329813,0.03930000000000001,0.022993499999999997,0.02797625000000001
dj_14_fake_fez,dj,14,fake_fez,Fixed-10k,fixed,10000,0.05,0.02020000000000011,True,0.0280637,0.023673749999999993,0.02780000000000004,0.03357875,1.0,0.023512599999999998,0.028050000000000016,0.022993499999999997,0.02797625000000001
dj_14_fake_fez,dj,14,fake_fez,Fixed-18k,fixed,18000,0.05,0.004399999999999967,True,0.02366506666666667,0.019857638888888907,0.023405555555555565,0.02906249999999997,1.0,0.017406433333333336,0.020807222222222227,0.022993499999999997,0.02797625000000001
dj_14_fake_fez,dj,14,fake_fez,StableShots,stable_shots,4650,0.05,0.030812365591397946,True,0.03719197204301075,0.031094341397849435,0.03693279569892473,0.045277862903225774,0.996,0.03433490322580645,0.04224780913978495,0.022993499999999997,0.02797625000000001
dj_14_fake_kyiv,dj,14,fake_kyiv,Fixed-5k,fixed,5000,0.05,0.055849999999999504,False,0.059713999999999996,0.05324749999999997,0.059524999999999995,0.067905,0.004,0.054585299999999996,0.06232874999999998,0.0378143,0.043326250000000004
dj_14_fake_kyiv,dj,14,fake_kyiv,Fixed-10k,fixed,10000,0.05,0.02910000000000029,True,0.0462957,0.04077375,0.046299999999999994,0.052900000000000016,0.874,0.038798099999999995,0.04445249999999999,0.0378143,0.043326250000000004
dj_14_fake_kyiv,dj,14,fake_kyiv,Fixed-18k,fixed,18000,0.05,0.008850000000000082,True,0.03901093333333333,0.03452527777777776,0.038783333333333364,0.04414791666666667,1.0,0.0285442,0.032675138888888865,0.0378143,0.043326250000000004
dj_14_fake_kyiv,dj,14,fake_kyiv,StableShots,stable_shots,7400,0.05,0.039189189189188824,True,0.051397645945945945,0.04477304054054054,0.05111756756756757,0.058647905405405376,0.366,0.04536732702702703,0.0521802364864865,0.0378143,0.043326250000000004
dj_14_fake_marrakesh,dj,14,fake_marrakesh,Fixed-5k,fixed,5000,0.05,0.027050000000000074,True,0.0312123,0.02542125000000001,0.030825000000000012,0.03862875,1.0,0.028370199999999998,0.03462625000000001,0.0200001,0.024602500000000006
dj_14_fake_marrakesh,dj,14,fake_marrakesh,Fixed-10k,fixed,10000,0.05,0.015200000000000071,True,0.024448099999999997,0.020123749999999992,0.024249999999999994,0.029852500000000018,1.0,0.020380000000000002,0.025002499999999993,0.0200001,0.024602500000000006
dj_14_fake_marrakesh,dj,14,fake_marrakesh,Fixed-18k,fixed,18000,0.05,0.004616666666666695,True,0.02045281111111111,0.01663638888888888,0.020230555555555557,0.025293472222222235,1.0,0.015028366666666668,0.01875958333333333,0.0200001,0.024602500000000006
dj_14_fake_marrakesh,dj,14,fake_marrakesh,StableShots,stable_shots,4750,0.05,0.02796052631578946,True,0.03209042631578947,0.026138092105263154,0.03165131578947371,0.03916190789473685,1.0,0.02931768947368421,0.036077368421052615,0.0200001,0.024602500000000006
dj_14_fake_sherbrooke,dj,14,fake_sherbrooke,Fixed-5k,fixed,5000,0.05,0.045849999999999586,True,0.051934600000000004,0.045450000000000004,0.05172500000000001,0.059928749999999996,0.332,0.047649,0.05547625000000001,0.0333966,0.03844999999999997
dj_14_fake_sherbrooke,dj,14,fake_sherbrooke,Fixed-10k,fixed,10000,0.05,0.029350000000000244,True,0.0406329,0.03545000000000001,0.04045000000000001,0.04657624999999998,0.994,0.034203000000000004,0.039002499999999996,0.0333966,0.03844999999999997
dj_14_fake_sherbrooke,dj,14,fake_sherbrooke,Fixed-18k,fixed,18000,0.05,0.008627777777777833,True,0.034290633333333334,0.029814999999999998,0.03418333333333334,0.03959402777777776,1.0,0.02506751111111111,0.029047361111111093,0.0333966,0.03844999999999997
dj_14_fake_sherbrooke,dj,14,fake_sherbrooke,StableShots,stable_shots,5800,0.05,0.040344827586206534,True,0.04932104482758621,0.042807068965517246,0.04904827586206896,0.05687676724137926,0.604,0.044683803448275855,0.05140685344827586,0.0333966,0.03844999999999997
dj_14_fake_torino,dj,14,fake_torino,Fixed-5k,fixed,5000,0.05,0.04519999999999952,True,0.0492696,0.04234749999999999,0.048949999999999994,0.05772874999999998,0.608,0.045320400000000004,0.052678749999999996,0.031502499999999996,0.03724999999999999
dj_14_fake_torino,dj,14,fake_torino,Fixed-10k,fixed,10000,0.05,0.02740000000000017,True,0.03850270000000001,0.03349999999999999,0.0382,0.044926250000000015,0.998,0.032250100000000004,0.0374,0.031502499999999996,0.03724999999999999
dj_14_fake_torino,dj,14,fake_torino,Fixed-18k,fixed,18000,0.05,0.007172222222222207,True,0.0325023,0.028209444444444447,0.03232777777777779,0.03709458333333331,1.0,0.023692666666666667,0.02762222222222224,0.031502499999999996,0.03724999999999999
dj_14_fake_torino,dj,14,fake_torino,StableShots,stable_shots,5800,0.05,0.04184482758620645,True,0.046794586206896555,0.04022668103448274,0.04657758620689654,0.05458211206896551,0.82,0.04231784137931034,0.04857215517241378,0.031502499999999996,0.03724999999999999
dj_15_fake_fez,dj,15,fake_fez,Fixed-5k,fixed,5000,0.05,0.03324999999999994,True,0.0400741,0.03349750000000002,0.03980000000000001,0.048628750000000005,0.986,0.036761,0.04370499999999998,0.025417300000000004,0.030507499999999983
dj_15_fake_fez,dj,15,fake_fez,Fixed-10k,fixed,10000,0.05,0.0181000000000001,True,0.0312871,0.02650000000000001,0.03104999999999998,0.03702875,1.0,0.026222499999999996,0.030649999999999986,0.025417300000000004,0.030507499999999983
dj_15_fake_fez,dj,15,fake_fez,Fixed-18k,fixed,18000,0.05,0.005166666666666605,True,0.0262399,0.022370833333333322,0.02610277777777779,0.03136277777777777,1.0,0.019259055555555557,0.022528333333333327,0.025417300000000004,0.030507499999999983
dj_15_fake_fez,dj,15,fake_fez,StableShots,stable_shots,4400,0.05,0.03865909090909053,True,0.04191008181818182,0.03525170454545455,0.0417590909090909,0.049261704545454525,0.982,0.03903838181818182,0.0460905681818182,0.025417300000000004,0.030507499999999983
dj_15_fake_kyiv,dj,15,fake_kyiv,Fixed-5k,fixed,5000,0.05,0.06579999999999898,False,0.07660299999999999,0.06932125,0.07640000000000002,0.08492875,0.0,0.071023,0.07917624999999999,0.0492902,0.0546075
dj_15_fake_kyiv,dj,15,fake_kyiv,Fixed-10k,fixed,10000,0.05,0.041049999999999434,True,0.060135499999999995,0.0539925,0.06005,0.06660249999999998,0.0,0.0508875,0.05685249999999999,0.0492902,0.0546075
dj_15_fake_kyiv,dj,15,fake_kyiv,Fixed-18k,fixed,18000,0.05,0.011544444444444808,True,0.050980899999999996,0.04595263888888889,0.05075555555555557,0.05697527777777782,0.38,0.037411822222222224,0.04178944444444443,0.0492902,0.0546075
dj_15_fake_kyiv,dj,15,fake_kyiv,StableShots,stable_shots,9050,0.05,0.043825138121546085,True,0.06296786243093921,0.05686924723756906,0.06276132596685086,0.07027013121546961,0.0,0.054171487845303866,0.05970426104972376,0.0492902,0.0546075
dj_15_fake_marrakesh,dj,15,fake_marrakesh,Fixed-5k,fixed,5000,0.05,0.029150000000000113,True,0.0355799,0.02982125000000001,0.03532500000000004,0.043691249999999945,1.0,0.0325454,0.03935249999999997,0.0226575,0.027050000000000036
